tid,cat,name,pid,dur,External id,cbid,correlation,ts,ph
4097061,cuda_runtime,cudaLaunchKernel,4097061,12471.894,515,211,4072,6928969283588.53,X
4097061,cuda_runtime,cudaLaunchKernel,4097061,7537.732,520,211,4085,6928969296643.635,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,20512.715,1038,211,4111,6928969305605.539,X
4097251,cuda_runtime,cudaFree,4097061,4.207,1034,22,4118,6928969326176.472,X
4097251,cuda_runtime,cudaMalloc,4097061,21.692,1034,20,4120,6928969326194.308,X
4097251,cuda_runtime,cudaMalloc,4097061,4.825,1034,20,4129,6928969326231.678,X
4097251,cuda_runtime,cudaMalloc,4097061,261.622,1034,20,4138,6928969326246.029,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,3.386,1034,200,4153,6928969328811.545,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,9603.884,1034,211,4156,6928969328852.675,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,18.725,1046,211,4174,6928969338648.817,X
4097251,cuda_runtime,cudaOccupancyMaxActiveBlocksPerMultiprocessor,4097061,6050.096,1042,210,4187,6928969338727.484,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,20.009,1042,211,4188,6928969344824.886,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,16.691,1050,211,4201,6928969344985.386,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,11322.241,1074,211,4231,6928969345366.415,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,13301.138,1077,211,4245,6928969356920.167,X
4097251,cuda_runtime,cudaGetDeviceCount,4097061,0.317,1082,3,4280,6928969370487.434,X
4097251,cuda_runtime,cudaDriverGetVersion,4097061,0.463,1082,1,4282,6928969370491.424,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,2.633,1082,200,4283,6928969370492.855,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.598,1082,200,4284,6928969370495.7,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.571,1082,200,4285,6928969370496.652,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.357,1082,200,4286,6928969370497.542,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.297,1082,200,4287,6928969370498.243,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.293,1082,200,4288,6928969370498.922,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.347,1082,200,4289,6928969370499.61,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.551,1082,200,4290,6928969370500.314,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,1380.694,1082,200,4291,6928969370501.25,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,561.393,1082,200,4292,6928969371882.383,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.372,1082,200,4293,6928969372444.139,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.312,1082,200,4294,6928969372444.685,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.316,1082,200,4295,6928969372445.157,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.521,1082,200,4296,6928969372445.623,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.825,1082,200,4297,6928969372446.289,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.273,1082,200,4298,6928969372447.256,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.506,1082,200,4299,6928969372447.669,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.309,1082,200,4300,6928969372448.314,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.303,1082,200,4301,6928969372448.764,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.277,1082,200,4302,6928969372449.207,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.634,1082,200,4303,6928969372449.626,X
4097251,cuda_runtime,cudaGetDeviceProperties_v2,4097061,1137.359,1082,440,4304,6928969372450.654,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.33,1082,200,4305,6928969373588.395,X
4097251,cuda_runtime,cudaDeviceGetAttribute,4097061,0.317,1082,200,4306,6928969373588.895,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,21.742,1082,198,4307,6928969373590.741,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,3.678,1082,198,4308,6928969373612.781,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,3.578,1082,198,4309,6928969373616.702,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,3.668,1082,198,4310,6928969373620.484,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,3.165,1082,198,4311,6928969373624.365,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,3.982,1082,198,4312,6928969373627.845,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,7.604,1082,198,4313,6928969373632.034,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,252.181,1082,198,4314,6928969373640.036,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,2.857,1082,198,4315,6928969373892.862,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,2.227,1082,198,4316,6928969373895.933,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,2.444,1082,198,4317,6928969373898.374,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,2.563,1082,198,4318,6928969373901.03,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,2.201,1082,198,4319,6928969373903.945,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,2.264,1082,198,4320,6928969373906.356,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,2.203,1082,198,4321,6928969373908.827,X
4097251,cuda_runtime,cudaStreamCreateWithFlags,4097061,31.669,1082,198,4322,6928969373911.236,X
4097251,cuda_runtime,cudaMalloc,4097061,18.549,1082,20,4323,6928969373944.009,X
4097251,cuda_runtime,cudaMemsetAsync,4097061,33.097,1082,51,4324,6928969373964.713,X
4097251,cuda_runtime,cudaHostAlloc,4097061,21.191,1082,27,4326,6928969374003.037,X
4097251,cuda_runtime,cudaHostGetDevicePointer,4097061,1.905,1082,28,4327,6928969374024.992,X
4097251,cuda_runtime,cudaFree,4097061,1.595,1082,22,4328,6928969374031.536,X
4097251,cuda_runtime,cudaEventRecord,4097061,4.101,1082,135,4330,6928969374042.684,X
4097251,cuda_runtime,cudaStreamIsCapturing,4097061,2.206,1082,317,4331,6928969374047.735,X
4097251,cuda_runtime,cudaStreamGetPriority,4097061,1.13,1082,203,4332,6928969374050.527,X
4097251,cuda_runtime,cudaDeviceGetStreamPriorityRange,4097061,0.9,1082,205,4333,6928969374052.43,X
4097251,cuda_runtime,cudaFuncSetAttribute,4097061,11291.408,1082,273,4341,6928969374493.387,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,20.821,1082,211,4342,6928969385790.945,X
4097251,cuda_runtime,cudaEventRecord,4097061,5.388,1098,135,4366,6928969386114.154,X
4097251,cuda_runtime,cudaStreamIsCapturing,4097061,1.34,1098,317,4367,6928969386120.299,X
4097251,cuda_runtime,cudaStreamGetPriority,4097061,1.183,1098,203,4368,6928969386122.059,X
4097251,cuda_runtime,cudaDeviceGetStreamPriorityRange,4097061,0.879,1098,205,4369,6928969386123.666,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,280.11,1098,15,4371,6928969386610.003,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,192.369,1098,15,4372,6928969386891.082,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,175.412,1098,15,4373,6928969387084.37,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,211.246,1098,15,4374,6928969387260.759,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,181.459,1098,15,4375,6928969387473.047,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,191.441,1098,15,4376,6928969387655.472,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,357.929,1098,15,4377,6928969387847.849,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,186.454,1098,15,4378,6928969388214.484,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,167.045,1098,15,4379,6928969388402.281,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,170.851,1098,15,4380,6928969388570.285,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,161.22,1098,15,4381,6928969388741.892,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,193.901,1098,15,4382,6928969388904.043,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.438,1098,15,4383,6928969389214.075,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.625,1098,15,4384,6928969389220.027,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.676,1098,15,4385,6928969389225.233,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.896,1098,15,4386,6928969389229.257,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.036,1098,15,4387,6928969389233.62,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.752,1098,15,4388,6928969389238.027,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.454,1098,15,4389,6928969389242.249,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.706,1098,15,4390,6928969389246.001,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.489,1098,15,4391,6928969389250.01,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.154,1098,15,4392,6928969389253.796,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.256,1098,15,4393,6928969389257.332,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.08,1098,15,4394,6928969389260.839,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,339.643,1098,15,4395,6928969389316.885,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,282.894,1098,15,4396,6928969389657.7,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,307.648,1098,15,4397,6928969389941.908,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,398.54,1098,15,4398,6928969390251.126,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,283.984,1098,15,4399,6928969390650.886,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,296.719,1098,15,4400,6928969390936.27,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,279.72,1098,15,4401,6928969391234.238,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,246.386,1098,15,4402,6928969391514.967,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,245.724,1098,15,4403,6928969391762.485,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,237.322,1098,15,4404,6928969392009.5,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,293.695,1098,15,4405,6928969392247.885,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,246.585,1098,15,4406,6928969392543.096,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.811,1098,15,4407,6928969392868.148,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.869,1098,15,4408,6928969392873.386,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.214,1098,15,4409,6928969392877.829,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.876,1098,15,4410,6928969392882.379,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.583,1098,15,4411,6928969392886.614,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.613,1098,15,4412,6928969392890.65,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.804,1098,15,4413,6928969392894.597,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.863,1098,15,4414,6928969392898.783,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.076,1098,15,4415,6928969392903.154,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.899,1098,15,4416,6928969392907.633,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.159,1098,15,4417,6928969392911.934,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.542,1098,15,4418,6928969392916.605,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.299,1098,15,4419,6928969392952.978,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,2.892,1098,15,4420,6928969392956.522,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,2.998,1098,15,4421,6928969392959.616,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.093,1098,15,4422,6928969392962.882,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.009,1098,15,4423,6928969392966.173,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.056,1098,15,4424,6928969392969.421,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.001,1098,15,4425,6928969392972.711,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.028,1098,15,4426,6928969392975.955,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.167,1098,15,4427,6928969392979.232,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.082,1098,15,4428,6928969392982.668,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.182,1098,15,4429,6928969392986.013,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.183,1098,15,4430,6928969392989.492,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.622,1098,15,4431,6928969393126.998,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.904,1098,15,4432,6928969393132.045,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.77,1098,15,4433,6928969393136.433,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.839,1098,15,4434,6928969393140.58,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.714,1098,15,4435,6928969393144.874,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.846,1098,15,4436,6928969393149.934,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.064,1098,15,4437,6928969393154.143,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.929,1098,15,4438,6928969393159.601,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.048,1098,15,4439,6928969393164.074,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.497,1098,15,4440,6928969393168.517,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.81,1098,15,4441,6928969393173.361,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.137,1098,15,4442,6928969393177.559,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,347.119,1098,15,4443,6928969393284.475,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,264.684,1098,15,4444,6928969393633.035,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,301.492,1098,15,4445,6928969393898.763,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,266.476,1098,15,4446,6928969394201.585,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,398.028,1098,15,4447,6928969394469.119,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,312.31,1098,15,4448,6928969394868.59,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,280.442,1098,15,4449,6928969395182.13,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,257.819,1098,15,4450,6928969395464.022,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,250.462,1098,15,4451,6928969395723.284,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,284.976,1098,15,4452,6928969395975.1,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,231.874,1098,15,4453,6928969396261.274,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,245.884,1098,15,4454,6928969396494.464,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.792,1098,15,4455,6928969396840.991,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.977,1098,15,4456,6928969396846.17,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.027,1098,15,4457,6928969396850.638,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,3.916,1098,15,4458,6928969396854.994,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.056,1098,15,4459,6928969396859.373,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.519,1098,15,4460,6928969396865.891,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.845,1098,15,4461,6928969396872.926,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.277,1098,15,4462,6928969396880.327,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.314,1098,15,4463,6928969396887.287,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.518,1098,15,4464,6928969396893.155,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.673,1098,15,4465,6928969396900.192,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.754,1098,15,4466,6928969396906.288,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.985,1098,15,4467,6928969397045.678,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.214,1098,15,4468,6928969397052.11,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.121,1098,15,4469,6928969397057.859,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.481,1098,15,4470,6928969397063.395,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.945,1098,15,4471,6928969397069.364,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.536,1098,15,4472,6928969397074.732,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.452,1098,15,4473,6928969397080.83,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.502,1098,15,4474,6928969397086.702,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.749,1098,15,4475,6928969397092.637,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.849,1098,15,4476,6928969397098.853,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.085,1098,15,4477,6928969397105.124,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.396,1098,15,4478,6928969397111.767,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.029,1098,15,4479,6928969397157.994,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.676,1098,15,4480,6928969397163.329,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.636,1098,15,4481,6928969397168.332,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.572,1098,15,4482,6928969397173.28,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.478,1098,15,4483,6928969397178.113,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.521,1098,15,4484,6928969397182.897,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.479,1098,15,4485,6928969397187.726,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.476,1098,15,4486,6928969397192.511,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.492,1098,15,4487,6928969397197.255,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.492,1098,15,4488,6928969397202.054,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.442,1098,15,4489,6928969397206.822,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.487,1098,15,4490,6928969397211.55,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.815,1098,15,4491,6928969397250.892,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.505,1098,15,4492,6928969397256.024,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.51,1098,15,4493,6928969397260.836,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.486,1098,15,4494,6928969397265.619,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.517,1098,15,4495,6928969397270.362,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.599,1098,15,4496,6928969397275.146,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.519,1098,15,4497,6928969397280.07,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.521,1098,15,4498,6928969397284.898,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.515,1098,15,4499,6928969397289.696,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.505,1098,15,4500,6928969397294.48,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.471,1098,15,4501,6928969397299.256,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.54,1098,15,4502,6928969397304.025,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.823,1098,15,4503,6928969397422.62,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.533,1098,15,4504,6928969397427.757,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.65,1098,15,4505,6928969397432.682,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.596,1098,15,4506,6928969397437.66,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.644,1098,15,4507,6928969397442.61,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.572,1098,15,4508,6928969397447.585,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.56,1098,15,4509,6928969397452.522,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.884,1098,15,4510,6928969397457.395,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.56,1098,15,4511,6928969397462.714,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.557,1098,15,4512,6928969397467.57,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.562,1098,15,4513,6928969397472.442,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.58,1098,15,4514,6928969397477.328,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.642,1098,15,4516,6928969397594.388,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.429,1098,15,4517,6928969397601.778,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.514,1098,15,4518,6928969397607.721,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.291,1098,15,4519,6928969397613.756,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.617,1098,15,4520,6928969397619.466,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.534,1098,15,4521,6928969397625.544,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.579,1098,15,4522,6928969397631.588,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,6.066,1098,15,4523,6928969397637.563,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.065,1098,15,4524,6928969397644.165,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.825,1098,15,4525,6928969397649.655,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,5.545,1098,15,4526,6928969397655.99,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.857,1098,15,4527,6928969397662.338,X
4097251,cuda_runtime,cudaPeekAtLastError,4097061,3.835,1098,11,4528,6928969398061.176,X
4097251,cuda_runtime,cudaPeekAtLastError,4097061,0.416,1098,11,4529,6928969398103.143,X
4097251,cuda_runtime,cudaPeekAtLastError,4097061,0.4,1098,11,4530,6928969398104.197,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,40.006,1098,211,4533,6928969398233.867,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,10.222,1098,211,4535,6928969398277.258,X
4097251,cuda_runtime,cudaPeekAtLastError,4097061,0.251,1098,11,4537,6928969398296.74,X
4097251,cuda_runtime,cudaMemsetAsync,4097061,20.696,1098,51,4538,6928969398300.258,X
4097251,cuda_runtime,cudaFuncSetAttribute,4097061,3701.176,1098,273,4539,6928969398326.283,X
4097251,cuda_runtime,cudaFuncSetAttribute,4097061,2.451,1098,273,4540,6928969402028.78,X
4097251,cuda_runtime,cudaLaunchKernelExC,4097061,24.555,1098,430,4541,6928969402032.42,X
4097251,cuda_runtime,cudaPeekAtLastError,4097061,0.356,1098,11,4543,6928969402060.481,X
4097251,cuda_runtime,cudaLaunchKernel,4097061,14.51,1098,211,4544,6928969402074.946,X
4097251,cuda_runtime,cudaEventRecord,4097061,4.663,1098,135,4557,6928969402263.547,X
4097251,cuda_runtime,cudaStreamIsCapturing,4097061,1.516,1098,317,4558,6928969402268.896,X
4097251,cuda_runtime,cudaStreamGetPriority,4097061,1.394,1098,203,4559,6928969402270.939,X
4097251,cuda_runtime,cudaDeviceGetStreamPriorityRange,4097061,1.115,1098,205,4560,6928969402272.967,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,404.728,1098,15,4562,6928969402729.288,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,410.298,1098,15,4563,6928969403135.382,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,457.674,1098,15,4564,6928969403546.634,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,528.687,1098,15,4565,6928969404005.561,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,433.622,1098,15,4566,6928969404535.5,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,683.918,1098,15,4567,6928969404970.612,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,461.638,1098,15,4568,6928969405656.196,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,415.867,1098,15,4569,6928969406119.503,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,435.183,1098,15,4570,6928969406536.611,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,406.682,1098,15,4571,6928969406973.047,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,410.048,1098,15,4572,6928969407381.083,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,443.879,1098,15,4573,6928969407792.481,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,398.219,1098,15,4574,6928969408447.734,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,395.174,1098,15,4575,6928969408847.056,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,409.351,1098,15,4576,6928969409243.378,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,342.778,1098,15,4577,6928969409653.933,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,417.487,1098,15,4578,6928969409998.309,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,354.292,1098,15,4579,6928969410416.987,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,353.616,1098,15,4580,6928969410772.386,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,305.662,1098,15,4581,6928969411127.326,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,308.281,1098,15,4582,6928969411434.032,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,320.295,1098,15,4583,6928969411743.363,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,324.497,1098,15,4584,6928969412064.845,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,360.965,1098,15,4585,6928969412390.497,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.723,1098,15,4586,6928969412827.686,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.489,1098,15,4587,6928969412832.872,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.46,1098,15,4588,6928969412837.834,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.247,1098,15,4589,6928969412842.724,X
4097251,cuda_runtime,cudaFuncGetAttributes,4097061,4.401,1098,15,4590,6928969412847.65,X
