tid,cat,id,name,pid,bp,ts,ph
7,ac2g,53336,ac2g,0,e,6939565316263.579,f
122891,ac2g,53336,ac2g,122891,,6939565316250.32,s
7,ac2g,53338,ac2g,0,e,6939565316275.74,f
122891,ac2g,53338,ac2g,122891,,6939565316264.667,s
122891,ac2g,53357,ac2g,122891,e,6939565316351.322,f
7,ac2g,53358,ac2g,0,e,6939565316365.883,f
122891,ac2g,53358,ac2g,122891,,6939565316354.014,s
7,ac2g,53360,ac2g,0,e,6939565316377.915,f
122891,ac2g,53360,ac2g,122891,,6939565316366.286,s
7,ac2g,53374,ac2g,0,e,6939565316526.747,f
122891,ac2g,53374,ac2g,122891,,6939565316512.851,s
122891,ac2g,53400,ac2g,122891,e,6939565316761.09,f
122891,ac2g,53405,ac2g,122891,e,6939565316767.516,f
122891,ac2g,53409,ac2g,122891,e,6939565316771.077,f
7,ac2g,53424,ac2g,0,e,6939565316831.099,f
122891,ac2g,53424,ac2g,122891,,6939565316817.711,s
122891,ac2g,53447,ac2g,122891,e,6939565316946.348,f
7,ac2g,53448,ac2g,0,e,6939565316961.306,f
122891,ac2g,53448,ac2g,122891,,6939565316949.543,s
7,ac2g,53450,ac2g,0,e,6939565316972.731,f
122891,ac2g,53450,ac2g,122891,,6939565316961.913,s
122891,ac2g,53475,ac2g,122891,e,6939565317094.902,f
122891,ac2g,53479,ac2g,122891,e,6939565317099.466,f
7,ac2g,53481,ac2g,0,e,6939565317122.522,f
122891,ac2g,53481,ac2g,122891,,6939565317108.865,s
7,ac2g,53491,ac2g,0,e,6939565317172.538,f
122891,ac2g,53491,ac2g,122891,,6939565317161.104,s
7,ac2g,53520,ac2g,0,e,6939565317295.29,f
122891,ac2g,53520,ac2g,122891,,6939565317283.311,s
122891,ac2g,53539,ac2g,122891,e,6939565317422.226,f
7,ac2g,53540,ac2g,0,e,6939565317437.786,f
122891,ac2g,53540,ac2g,122891,,6939565317425.593,s
7,ac2g,53551,ac2g,0,e,6939565317503.257,f
122891,ac2g,53551,ac2g,122891,,6939565317490.704,s
122891,ac2g,53578,ac2g,122891,e,6939565317608.539,f
122891,ac2g,53582,ac2g,122891,e,6939565317612.942,f
7,ac2g,53584,ac2g,0,e,6939565317634.777,f
122891,ac2g,53584,ac2g,122891,,6939565317621.795,s
7,ac2g,53603,ac2g,0,e,6939565317761.337,f
122891,ac2g,53603,ac2g,122891,,6939565317749.074,s
7,ac2g,53605,ac2g,0,e,6939565317779.289,f
122891,ac2g,53605,ac2g,122891,,6939565317762.77,s
122891,ac2g,53630,ac2g,122891,e,6939565317872.294,f
122891,ac2g,53634,ac2g,122891,e,6939565317877.055,f
7,ac2g,53636,ac2g,0,e,6939565317899.865,f
122891,ac2g,53636,ac2g,122891,,6939565317884.346,s
7,ac2g,53646,ac2g,0,e,6939565317946.457,f
122891,ac2g,53646,ac2g,122891,,6939565317935.464,s
7,ac2g,53675,ac2g,0,e,6939565318066.265,f
122891,ac2g,53675,ac2g,122891,,6939565318054.113,s
122891,ac2g,53694,ac2g,122891,e,6939565318282.225,f
7,ac2g,53695,ac2g,0,e,6939565318301.496,f
122891,ac2g,53695,ac2g,122891,,6939565318287.426,s
7,ac2g,53697,ac2g,0,e,6939565318317.592,f
122891,ac2g,53697,ac2g,122891,,6939565318302.269,s
7,ac2g,53711,ac2g,0,e,6939565318476.856,f
122891,ac2g,53711,ac2g,122891,,6939565318463.607,s
122891,ac2g,53740,ac2g,122891,e,6939565318670.157,f
122891,ac2g,53745,ac2g,122891,e,6939565318675.126,f
122891,ac2g,53749,ac2g,122891,e,6939565318677.466,f
7,ac2g,53764,ac2g,0,e,6939565318726.968,f
122891,ac2g,53764,ac2g,122891,,6939565318714.099,s
122891,ac2g,53787,ac2g,122891,e,6939565318841.941,f
7,ac2g,53788,ac2g,0,e,6939565318860.535,f
122891,ac2g,53788,ac2g,122891,,6939565318846.364,s
7,ac2g,53790,ac2g,0,e,6939565318873.496,f
122891,ac2g,53790,ac2g,122891,,6939565318862.051,s
122891,ac2g,53815,ac2g,122891,e,6939565319009.003,f
122891,ac2g,53819,ac2g,122891,e,6939565319013.835,f
7,ac2g,53821,ac2g,0,e,6939565319037.463,f
122891,ac2g,53821,ac2g,122891,,6939565319023.705,s
7,ac2g,53831,ac2g,0,e,6939565319091.447,f
122891,ac2g,53831,ac2g,122891,,6939565319080.628,s
7,ac2g,53860,ac2g,0,e,6939565319211.831,f
122891,ac2g,53860,ac2g,122891,,6939565319198.971,s
122891,ac2g,53879,ac2g,122891,e,6939565319462.337,f
7,ac2g,53880,ac2g,0,e,6939565319479.831,f
122891,ac2g,53880,ac2g,122891,,6939565319466.58,s
7,ac2g,53882,ac2g,0,e,6939565319492.215,f
122891,ac2g,53882,ac2g,122891,,6939565319481.502,s
122891,ac2g,53901,ac2g,122891,e,6939565319570.239,f
7,ac2g,53902,ac2g,0,e,6939565319583.575,f
122891,ac2g,53902,ac2g,122891,,6939565319573.0,s
7,ac2g,53904,ac2g,0,e,6939565319595.703,f
122891,ac2g,53904,ac2g,122891,,6939565319583.937,s
7,ac2g,53918,ac2g,0,e,6939565319758.263,f
122891,ac2g,53918,ac2g,122891,,6939565319744.037,s
122891,ac2g,53944,ac2g,122891,e,6939565319977.79,f
122891,ac2g,53949,ac2g,122891,e,6939565319985.002,f
122891,ac2g,53953,ac2g,122891,e,6939565319988.477,f
7,ac2g,53968,ac2g,0,e,6939565320044.566,f
122891,ac2g,53968,ac2g,122891,,6939565320031.79,s
122891,ac2g,53991,ac2g,122891,e,6939565320161.375,f
7,ac2g,53992,ac2g,0,e,6939565320176.822,f
122891,ac2g,53992,ac2g,122891,,6939565320164.971,s
7,ac2g,53994,ac2g,0,e,6939565320188.15,f
122891,ac2g,53994,ac2g,122891,,6939565320177.451,s
122891,ac2g,54019,ac2g,122891,e,6939565320309.42,f
122891,ac2g,54023,ac2g,122891,e,6939565320314.04,f
7,ac2g,54025,ac2g,0,e,6939565320337.174,f
122891,ac2g,54025,ac2g,122891,,6939565320323.557,s
7,ac2g,54035,ac2g,0,e,6939565320390.357,f
122891,ac2g,54035,ac2g,122891,,6939565320378.596,s
7,ac2g,54064,ac2g,0,e,6939565320508.277,f
122891,ac2g,54064,ac2g,122891,,6939565320496.422,s
122891,ac2g,54083,ac2g,122891,e,6939565320637.28,f
7,ac2g,54084,ac2g,0,e,6939565320653.589,f
122891,ac2g,54084,ac2g,122891,,6939565320640.917,s
7,ac2g,54095,ac2g,0,e,6939565320715.669,f
122891,ac2g,54095,ac2g,122891,,6939565320703.671,s
122891,ac2g,54122,ac2g,122891,e,6939565320799.85,f
122891,ac2g,54126,ac2g,122891,e,6939565320803.916,f
7,ac2g,54128,ac2g,0,e,6939565320824.309,f
122891,ac2g,54128,ac2g,122891,,6939565320811.395,s
7,ac2g,54147,ac2g,0,e,6939565320950.229,f
122891,ac2g,54147,ac2g,122891,,6939565320938.332,s
7,ac2g,54149,ac2g,0,e,6939565320968.213,f
122891,ac2g,54149,ac2g,122891,,6939565320950.974,s
122891,ac2g,54174,ac2g,122891,e,6939565321123.496,f
122891,ac2g,54178,ac2g,122891,e,6939565321127.859,f
7,ac2g,54180,ac2g,0,e,6939565321147.124,f
122891,ac2g,54180,ac2g,122891,,6939565321134.791,s
7,ac2g,54190,ac2g,0,e,6939565321195.988,f
122891,ac2g,54190,ac2g,122891,,6939565321184.604,s
7,ac2g,54219,ac2g,0,e,6939565321307.828,f
122891,ac2g,54219,ac2g,122891,,6939565321295.809,s
122891,ac2g,54238,ac2g,122891,e,6939565321521.103,f
7,ac2g,54239,ac2g,0,e,6939565321539.731,f
122891,ac2g,54239,ac2g,122891,,6939565321526.358,s
7,ac2g,54241,ac2g,0,e,6939565321555.508,f
122891,ac2g,54241,ac2g,122891,,6939565321540.865,s
7,ac2g,54255,ac2g,0,e,6939565321748.883,f
122891,ac2g,54255,ac2g,122891,,6939565321733.454,s
122891,ac2g,54284,ac2g,122891,e,6939565321986.506,f
122891,ac2g,54289,ac2g,122891,e,6939565321992.984,f
122891,ac2g,54293,ac2g,122891,e,6939565321996.442,f
7,ac2g,54308,ac2g,0,e,6939565322058.195,f
122891,ac2g,54308,ac2g,122891,,6939565322044.602,s
122891,ac2g,54331,ac2g,122891,e,6939565322180.722,f
7,ac2g,54332,ac2g,0,e,6939565322197.234,f
122891,ac2g,54332,ac2g,122891,,6939565322185.006,s
7,ac2g,54334,ac2g,0,e,6939565322208.691,f
122891,ac2g,54334,ac2g,122891,,6939565322197.629,s
122891,ac2g,54359,ac2g,122891,e,6939565322335.901,f
122891,ac2g,54363,ac2g,122891,e,6939565322340.334,f
7,ac2g,54365,ac2g,0,e,6939565322363.474,f
122891,ac2g,54365,ac2g,122891,,6939565322349.648,s
7,ac2g,54375,ac2g,0,e,6939565322415.154,f
122891,ac2g,54375,ac2g,122891,,6939565322403.569,s
7,ac2g,54404,ac2g,0,e,6939565322532.658,f
122891,ac2g,54404,ac2g,122891,,6939565322520.695,s
122891,ac2g,54423,ac2g,122891,e,6939565322788.934,f
7,ac2g,54424,ac2g,0,e,6939565322806.482,f
122891,ac2g,54424,ac2g,122891,,6939565322793.25,s
7,ac2g,54426,ac2g,0,e,6939565322818.226,f
122891,ac2g,54426,ac2g,122891,,6939565322807.815,s
122891,ac2g,54445,ac2g,122891,e,6939565322897.423,f
7,ac2g,54446,ac2g,0,e,6939565322911.218,f
122891,ac2g,54446,ac2g,122891,,6939565322900.07,s
7,ac2g,54448,ac2g,0,e,6939565322923.153,f
122891,ac2g,54448,ac2g,122891,,6939565322911.545,s
7,ac2g,54462,ac2g,0,e,6939565323080.241,f
122891,ac2g,54462,ac2g,122891,,6939565323063.347,s
122891,ac2g,54488,ac2g,122891,e,6939565323296.907,f
122891,ac2g,54493,ac2g,122891,e,6939565323303.227,f
122891,ac2g,54497,ac2g,122891,e,6939565323306.774,f
7,ac2g,54512,ac2g,0,e,6939565323378.961,f
122891,ac2g,54512,ac2g,122891,,6939565323365.943,s
122891,ac2g,54535,ac2g,122891,e,6939565323495.498,f
7,ac2g,54536,ac2g,0,e,6939565323511.569,f
122891,ac2g,54536,ac2g,122891,,6939565323498.958,s
7,ac2g,54538,ac2g,0,e,6939565323522.801,f
122891,ac2g,54538,ac2g,122891,,6939565323511.847,s
122891,ac2g,54563,ac2g,122891,e,6939565323648.475,f
122891,ac2g,54567,ac2g,122891,e,6939565323652.824,f
7,ac2g,54569,ac2g,0,e,6939565323675.76,f
122891,ac2g,54569,ac2g,122891,,6939565323662.052,s
7,ac2g,54579,ac2g,0,e,6939565323728.112,f
122891,ac2g,54579,ac2g,122891,,6939565323717.139,s
7,ac2g,54608,ac2g,0,e,6939565323844.784,f
122891,ac2g,54608,ac2g,122891,,6939565323831.917,s
122891,ac2g,54627,ac2g,122891,e,6939565323970.781,f
7,ac2g,54628,ac2g,0,e,6939565323987.472,f
122891,ac2g,54628,ac2g,122891,,6939565323974.853,s
7,ac2g,54639,ac2g,0,e,6939565324050.096,f
122891,ac2g,54639,ac2g,122891,,6939565324038.476,s
122891,ac2g,54666,ac2g,122891,e,6939565324140.903,f
122891,ac2g,54670,ac2g,122891,e,6939565324145.079,f
7,ac2g,54672,ac2g,0,e,6939565324165.135,f
122891,ac2g,54672,ac2g,122891,,6939565324152.659,s
7,ac2g,54691,ac2g,0,e,6939565324280.944,f
122891,ac2g,54691,ac2g,122891,,6939565324268.352,s
7,ac2g,54693,ac2g,0,e,6939565324298.799,f
122891,ac2g,54693,ac2g,122891,,6939565324281.718,s
122891,ac2g,54718,ac2g,122891,e,6939565324378.936,f
122891,ac2g,54722,ac2g,122891,e,6939565324382.916,f
7,ac2g,54724,ac2g,0,e,6939565324402.095,f
122891,ac2g,54724,ac2g,122891,,6939565324389.156,s
7,ac2g,54734,ac2g,0,e,6939565324448.367,f
122891,ac2g,54734,ac2g,122891,,6939565324437.226,s
7,ac2g,54763,ac2g,0,e,6939565324554.351,f
122891,ac2g,54763,ac2g,122891,,6939565324542.74,s
122891,ac2g,54782,ac2g,122891,e,6939565324760.824,f
7,ac2g,54783,ac2g,0,e,6939565324778.639,f
122891,ac2g,54783,ac2g,122891,,6939565324765.442,s
7,ac2g,54785,ac2g,0,e,6939565324794.638,f
122891,ac2g,54785,ac2g,122891,,6939565324779.308,s
7,ac2g,54799,ac2g,0,e,6939565324965.742,f
122891,ac2g,54799,ac2g,122891,,6939565324951.505,s
122891,ac2g,54828,ac2g,122891,e,6939565325225.811,f
122891,ac2g,54833,ac2g,122891,e,6939565325232.269,f
122891,ac2g,54837,ac2g,122891,e,6939565325235.677,f
7,ac2g,54852,ac2g,0,e,6939565325297.998,f
122891,ac2g,54852,ac2g,122891,,6939565325284.009,s
122891,ac2g,54875,ac2g,122891,e,6939565325420.058,f
7,ac2g,54876,ac2g,0,e,6939565325437.325,f
122891,ac2g,54876,ac2g,122891,,6939565325424.008,s
7,ac2g,54878,ac2g,0,e,6939565325449.933,f
122891,ac2g,54878,ac2g,122891,,6939565325437.899,s
122891,ac2g,54903,ac2g,122891,e,6939565325596.276,f
122891,ac2g,54907,ac2g,122891,e,6939565325600.997,f
7,ac2g,54909,ac2g,0,e,6939565325624.557,f
122891,ac2g,54909,ac2g,122891,,6939565325610.619,s
7,ac2g,54919,ac2g,0,e,6939565325683.629,f
122891,ac2g,54919,ac2g,122891,,6939565325671.318,s
7,ac2g,54948,ac2g,0,e,6939565325808.237,f
122891,ac2g,54948,ac2g,122891,,6939565325795.927,s
122891,ac2g,54967,ac2g,122891,e,6939565326071.996,f
7,ac2g,54968,ac2g,0,e,6939565326091.82,f
122891,ac2g,54968,ac2g,122891,,6939565326076.76,s
7,ac2g,54970,ac2g,0,e,6939565326104.045,f
122891,ac2g,54970,ac2g,122891,,6939565326093.227,s
122891,ac2g,54989,ac2g,122891,e,6939565326190.33,f
7,ac2g,54990,ac2g,0,e,6939565326204.236,f
122891,ac2g,54990,ac2g,122891,,6939565326193.168,s
7,ac2g,54992,ac2g,0,e,6939565326216.332,f
122891,ac2g,54992,ac2g,122891,,6939565326204.369,s
7,ac2g,55006,ac2g,0,e,6939565326371.468,f
122891,ac2g,55006,ac2g,122891,,6939565326356.739,s
122891,ac2g,55032,ac2g,122891,e,6939565326593.058,f
122891,ac2g,55037,ac2g,122891,e,6939565326599.359,f
122891,ac2g,55041,ac2g,122891,e,6939565326602.827,f
7,ac2g,55056,ac2g,0,e,6939565326660.939,f
122891,ac2g,55056,ac2g,122891,,6939565326646.687,s
122891,ac2g,55079,ac2g,122891,e,6939565326778.184,f
7,ac2g,55080,ac2g,0,e,6939565326793.579,f
122891,ac2g,55080,ac2g,122891,,6939565326781.692,s
7,ac2g,55082,ac2g,0,e,6939565326804.748,f
122891,ac2g,55082,ac2g,122891,,6939565326793.846,s
122891,ac2g,55107,ac2g,122891,e,6939565326928.684,f
122891,ac2g,55111,ac2g,122891,e,6939565326933.23,f
7,ac2g,55113,ac2g,0,e,6939565326956.427,f
122891,ac2g,55113,ac2g,122891,,6939565326943.013,s
7,ac2g,55123,ac2g,0,e,6939565327008.843,f
122891,ac2g,55123,ac2g,122891,,6939565326996.611,s
7,ac2g,55152,ac2g,0,e,6939565327127.787,f
122891,ac2g,55152,ac2g,122891,,6939565327115.422,s
122891,ac2g,55171,ac2g,122891,e,6939565327299.665,f
7,ac2g,55172,ac2g,0,e,6939565327315.818,f
122891,ac2g,55172,ac2g,122891,,6939565327303.401,s
7,ac2g,55183,ac2g,0,e,6939565327384.171,f
122891,ac2g,55183,ac2g,122891,,6939565327370.441,s
122891,ac2g,55210,ac2g,122891,e,6939565327464.074,f
122891,ac2g,55214,ac2g,122891,e,6939565327467.459,f
7,ac2g,55216,ac2g,0,e,6939565327487.178,f
122891,ac2g,55216,ac2g,122891,,6939565327475.171,s
7,ac2g,55235,ac2g,0,e,6939565327588.746,f
122891,ac2g,55235,ac2g,122891,,6939565327576.87,s
7,ac2g,55237,ac2g,0,e,6939565327606.538,f
122891,ac2g,55237,ac2g,122891,,6939565327589.264,s
122891,ac2g,55262,ac2g,122891,e,6939565327677.52,f
122891,ac2g,55266,ac2g,122891,e,6939565327680.9,f
7,ac2g,55268,ac2g,0,e,6939565327698.442,f
122891,ac2g,55268,ac2g,122891,,6939565327687.142,s
7,ac2g,55278,ac2g,0,e,6939565327741.962,f
122891,ac2g,55278,ac2g,122891,,6939565327732.35,s
7,ac2g,55307,ac2g,0,e,6939565327840.234,f
122891,ac2g,55307,ac2g,122891,,6939565327825.8,s
7,ac2g,55336,ac2g,0,e,6939565327977.29,f
122891,ac2g,55336,ac2g,122891,,6939565327964.193,s
122891,ac2g,55355,ac2g,122891,e,6939565328143.964,f
7,ac2g,55356,ac2g,0,e,6939565328169.161,f
122891,ac2g,55356,ac2g,122891,,6939565328151.687,s
122891,ac2g,55362,ac2g,122891,,6939565330191.718,s
