ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6928969212982.625,4097061,4097061,18,260.922,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::max_pool2d,"[[802816, 12544, 112, 1], [], [], [], [], []]",0,"["""", ""[3, 3]"", ""[2, 2]"", ""[1, 1]"", ""[1, 1]"", ""False""]","[[5, 64, 112, 112], [], [], [], [], []]",0,73,19
6928969212989.237,4097061,4097061,19,252.146,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::max_pool2d_with_indices,"[[802816, 12544, 112, 1], [], [], [], [], []]",0,"["""", ""[3, 3]"", ""[2, 2]"", ""[1, 1]"", ""[1, 1]"", ""False""]","[[5, 64, 112, 112], [], [], [], [], []]",0,73,20
6928969213359.174,4097061,4097061,20,222.778,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::conv2d,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], []]",0,74,21
6928969213366.63,4097061,4097061,21,214.279,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",aten::convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], []]",0,74,22
6928969213382.545,4097061,4097061,22,193.885,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::_convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], [], [], [], [], []]",0,,23
6928969213393.398,4097061,4097061,23,180.737,cpu_op,X,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::cudnn_convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]",,"["""", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], []]",0,,24
6928969213641.769,4097061,4097061,24,39.758,cpu_op,X,"[""long int"", ""long int"", ""Scalar""]",aten::add_,"[[], [], []]",0,"["""", """", ""1""]","[[], [], []]",0,75,25
6928969213723.87,4097061,4097061,25,149.875,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::batch_norm,"[[200704, 3136, 56, 1], [1], [1], [1], [1], [], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]","[[5, 64, 56, 56], [64], [64], [64], [64], [], [], [], []]",0,75,26
6928969213727.068,4097061,4097061,26,146.04,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::_batch_norm_impl_index,"[[200704, 3136, 56, 1], [1], [1], [1], [1], [], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]","[[5, 64, 56, 56], [64], [64], [64], [64], [], [], [], []]",0,75,27
6928969213733.903,4097061,4097061,27,138.128,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::cudnn_batch_norm,"[[200704, 3136, 56, 1], [1], [1], [1], [1], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]","[[5, 64, 56, 56], [64], [64], [64], [64], [], [], []]",0,75,28
6928969213755.373,4097061,4097061,28,18.285,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,"[[200704, 3136, 56, 1], [], [], [], [], []]",,"["""", ""6"", ""0"", """", """", ""0""]","[[5, 64, 56, 56], [], [], [], [], []]",0,,29
6928969213761.407,4097061,4097061,29,10.701,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[5, 64, 56, 56]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,30
6928969213794.704,4097061,4097061,30,3.376,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 64, 1, 1]""]","[[64], []]",0,,31
6928969213802.303,4097061,4097061,31,7.498,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,32
6928969213812.056,4097061,4097061,32,6.886,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,33
6928969213822.969,4097061,4097061,33,5.741,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,34
6928969213839.073,4097061,4097061,34,5.193,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,35
6928969213906.221,4097061,4097061,35,50.284,cpu_op,X,"[""float""]",aten::relu_,"[[200704, 3136, 56, 1]]",0,"[""""]","[[5, 64, 56, 56]]",0,76,36
6928969213914.219,4097061,4097061,36,28.865,cpu_op,X,"[""float"", ""Scalar""]",aten::clamp_min_,"[[200704, 3136, 56, 1], []]",,"["""", ""0""]","[[5, 64, 56, 56], []]",0,,37
6928969213994.557,4097061,4097061,37,334.3,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::conv2d,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], []]",0,77,38
6928969213999.838,4097061,4097061,38,327.837,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",aten::convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], []]",0,77,39
6928969214010.377,4097061,4097061,39,310.583,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::_convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], [], [], [], [], []]",0,,40
6928969214018.388,4097061,4097061,40,299.014,cpu_op,X,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::cudnn_convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]",,"["""", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], []]",0,,41
6928969214406.112,4097061,4097061,41,38.229,cpu_op,X,"[""long int"", ""long int"", ""Scalar""]",aten::add_,"[[], [], []]",0,"["""", """", ""1""]","[[], [], []]",0,78,42
6928969214481.806,4097061,4097061,42,155.943,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::batch_norm,"[[200704, 3136, 56, 1], [1], [1], [1], [1], [], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]","[[5, 64, 56, 56], [64], [64], [64], [64], [], [], [], []]",0,78,43
6928969214485.121,4097061,4097061,43,151.965,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::_batch_norm_impl_index,"[[200704, 3136, 56, 1], [1], [1], [1], [1], [], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05"", ""True""]","[[5, 64, 56, 56], [64], [64], [64], [64], [], [], [], []]",0,78,44
6928969214492.262,4097061,4097061,44,143.723,cpu_op,X,"[""float"", ""float"", ""float"", ""float"", ""float"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::cudnn_batch_norm,"[[200704, 3136, 56, 1], [1], [1], [1], [1], [], [], []]",0,"["""", """", """", """", """", ""True"", ""0.10000000000000001"", ""1.0000000000000001e-05""]","[[5, 64, 56, 56], [64], [64], [64], [64], [], [], []]",0,78,45
6928969214513.827,4097061,4097061,45,20.868,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty_like,"[[200704, 3136, 56, 1], [], [], [], [], []]",,"["""", ""6"", ""0"", """", """", ""0""]","[[5, 64, 56, 56], [], [], [], [], []]",0,,46
6928969214520.876,4097061,4097061,46,12.395,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", ""Scalar""]",aten::empty,"[[], [], [], [], [], []]",,"[""[5, 64, 56, 56]"", ""6"", ""0"", """", """", ""0""]","[[], [], [], [], [], []]",0,,47
6928969214555.689,4097061,4097061,47,3.199,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, 64, 1, 1]""]","[[64], []]",0,,48
6928969214563.384,4097061,4097061,48,9.397,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,49
6928969214575.126,4097061,4097061,49,6.323,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[64]"", ""6"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,50
6928969214585.277,4097061,4097061,50,4.724,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,51
6928969214599.468,4097061,4097061,51,11.138,cpu_op,X,"[""ScalarList"", ""Scalar"", ""Scalar"", """", """", """"]",aten::empty,"[[], [], [], [], [], []]",,"[""[0]"", ""0"", ""0"", """", """", """"]","[[], [], [], [], [], []]",0,,52
6928969214650.187,4097061,4097061,52,37.837,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::add_,"[[200704, 3136, 56, 1], [200704, 3136, 56, 1], []]",0,"["""", """", ""1""]","[[5, 64, 56, 56], [5, 64, 56, 56], []]",0,79,53
6928969214711.219,4097061,4097061,53,35.534,cpu_op,X,"[""float""]",aten::relu_,"[[200704, 3136, 56, 1]]",0,"[""""]","[[5, 64, 56, 56]]",0,80,54
6928969214717.573,4097061,4097061,54,21.159,cpu_op,X,"[""float"", ""Scalar""]",aten::clamp_min_,"[[200704, 3136, 56, 1], []]",,"["""", ""0""]","[[5, 64, 56, 56], []]",0,,55
6928969214794.208,4097061,4097061,55,133.229,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::conv2d,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], []]",0,81,56
6928969214799.34,4097061,4097061,56,127.309,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",aten::convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], []]",0,81,57
6928969214809.619,4097061,4097061,57,114.085,cpu_op,X,"[""float"", ""float"", """", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::_convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], [], [], [], [], []]",0,,58
6928969214822.556,4097061,4097061,58,99.539,cpu_op,X,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::cudnn_convolution,"[[200704, 3136, 56, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]",,"["""", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]","[[5, 64, 56, 56], [64, 64, 3, 3], [], [], [], [], [], [], []]",0,,59
6928969214973.016,4097061,4097061,59,27.737,cpu_op,X,"[""long int"", ""long int"", ""Scalar""]",aten::add_,"[[], [], []]",0,"["""", """", ""1""]","[[], [], []]",0,82,60
