tid,cat,id,name,pid,bp,ts,ph
7,ac2g,532,ac2g,0,e,6928969216059.689,f
4097061,ac2g,532,ac2g,4097061,,6928969216041.459,s
7,ac2g,534,ac2g,0,e,6928969216071.177,f
4097061,ac2g,534,ac2g,4097061,,6928969216061.953,s
4097061,ac2g,536,ac2g,4097061,e,6928969216077.645,f
4097061,ac2g,537,ac2g,4097061,e,6928969216080.806,f
7,ac2g,538,ac2g,0,e,6928969216092.649,f
4097061,ac2g,538,ac2g,4097061,,6928969216082.923,s
4097061,ac2g,541,ac2g,4097061,e,6928969216094.027,f
7,ac2g,542,ac2g,0,e,6928969216110.665,f
4097061,ac2g,542,ac2g,4097061,,6928969216100.989,s
7,ac2g,550,ac2g,0,e,6928969216231.081,f
4097061,ac2g,550,ac2g,4097061,,6928969216219.89,s
4097061,ac2g,564,ac2g,4097061,e,6928969216323.399,f
4097061,ac2g,565,ac2g,4097061,e,6928969216326.956,f
4097061,ac2g,566,ac2g,4097061,e,6928969216328.262,f
4097061,ac2g,567,ac2g,4097061,e,6928969216329.841,f
4097061,ac2g,591,ac2g,4097061,e,6928969216379.186,f
4097061,ac2g,592,ac2g,4097061,e,6928969216380.736,f
4097061,ac2g,593,ac2g,4097061,e,6928969216381.44,f
4097061,ac2g,594,ac2g,4097061,e,6928969216382.026,f
4097061,ac2g,602,ac2g,4097061,e,6928969216396.864,f
7,ac2g,603,ac2g,0,e,6928969216414.025,f
4097061,ac2g,603,ac2g,4097061,,6928969216402.046,s
7,ac2g,611,ac2g,0,e,6928969216483.017,f
4097061,ac2g,611,ac2g,4097061,,6928969216472.062,s
4097061,ac2g,624,ac2g,4097061,e,6928969216581.359,f
4097061,ac2g,625,ac2g,4097061,e,6928969216584.008,f
4097061,ac2g,626,ac2g,4097061,e,6928969216584.935,f
4097061,ac2g,627,ac2g,4097061,e,6928969216586.185,f
7,ac2g,631,ac2g,0,e,6928969216624.233,f
4097061,ac2g,631,ac2g,4097061,,6928969216613.06,s
7,ac2g,633,ac2g,0,e,6928969216633.641,f
4097061,ac2g,633,ac2g,4097061,,6928969216626.411,s
4097061,ac2g,635,ac2g,4097061,e,6928969216641.076,f
4097061,ac2g,636,ac2g,4097061,e,6928969216649.601,f
4097061,ac2g,637,ac2g,4097061,e,6928969216652.409,f
7,ac2g,638,ac2g,0,e,6928969216663.656,f
4097061,ac2g,638,ac2g,4097061,,6928969216653.54,s
4097061,ac2g,640,ac2g,4097061,e,6928969216664.516,f
7,ac2g,647,ac2g,0,e,6928969216748.265,f
4097061,ac2g,647,ac2g,4097061,,6928969216736.969,s
4097061,ac2g,661,ac2g,4097061,e,6928969216825.991,f
4097061,ac2g,662,ac2g,4097061,e,6928969216828.794,f
4097061,ac2g,663,ac2g,4097061,e,6928969216829.865,f
4097061,ac2g,664,ac2g,4097061,e,6928969216831.219,f
4097061,ac2g,688,ac2g,4097061,e,6928969216878.153,f
4097061,ac2g,689,ac2g,4097061,e,6928969216879.63,f
4097061,ac2g,690,ac2g,4097061,e,6928969216880.323,f
4097061,ac2g,691,ac2g,4097061,e,6928969216880.886,f
4097061,ac2g,699,ac2g,4097061,e,6928969216893.586,f
7,ac2g,700,ac2g,0,e,6928969216907.432,f
4097061,ac2g,700,ac2g,4097061,,6928969216897.134,s
4097061,ac2g,712,ac2g,4097061,e,6928969217011.03,f
4097061,ac2g,713,ac2g,4097061,e,6928969217013.767,f
4097061,ac2g,714,ac2g,4097061,e,6928969217014.937,f
4097061,ac2g,715,ac2g,4097061,e,6928969217015.738,f
7,ac2g,719,ac2g,0,e,6928969217059.848,f
4097061,ac2g,719,ac2g,4097061,,6928969217047.506,s
4097061,ac2g,720,ac2g,4097061,e,6928969217060.076,f
4097061,ac2g,721,ac2g,4097061,,6928969217066.391,s
7,ac2g,722,ac2g,0,e,6928969217079.88,f
4097061,ac2g,722,ac2g,4097061,,6928969217068.707,s
4097061,ac2g,723,ac2g,4097061,e,6928969217080.381,f
7,ac2g,730,ac2g,0,e,6928969217158.248,f
4097061,ac2g,730,ac2g,4097061,,6928969217146.734,s
4097061,ac2g,744,ac2g,4097061,e,6928969217233.242,f
4097061,ac2g,745,ac2g,4097061,e,6928969217235.996,f
4097061,ac2g,746,ac2g,4097061,e,6928969217236.977,f
4097061,ac2g,747,ac2g,4097061,e,6928969217237.989,f
4097061,ac2g,771,ac2g,4097061,e,6928969217280.677,f
4097061,ac2g,772,ac2g,4097061,e,6928969217282.153,f
4097061,ac2g,773,ac2g,4097061,e,6928969217282.883,f
4097061,ac2g,774,ac2g,4097061,e,6928969217283.488,f
4097061,ac2g,782,ac2g,4097061,e,6928969217296.062,f
