External id,cat,ph,pid,correlation,tid,cbid,name,ts,dur
300,cuda_runtime,X,2151687,1750,2151687,135,cudaEventRecord,6783222080487.722,2.005
300,cuda_runtime,X,2151687,1751,2151687,317,cudaStreamIsCapturing,6783222080490.078,0.673
300,cuda_runtime,X,2151687,1752,2151687,203,cudaStreamGetPriority,6783222080491.149,0.541
300,cuda_runtime,X,2151687,1753,2151687,205,cudaDeviceGetStreamPriorityRange,6783222080491.947,0.518
300,cuda_runtime,X,2151687,1777,2151687,135,cudaEventRecord,6783222080544.573,1.164
300,cuda_runtime,X,2151687,1778,2151687,317,cudaStreamIsCapturing,6783222080545.945,0.422
300,cuda_runtime,X,2151687,1779,2151687,203,cudaStreamGetPriority,6783222080546.562,0.445
300,cuda_runtime,X,2151687,1780,2151687,205,cudaDeviceGetStreamPriorityRange,6783222080547.227,0.396
300,cuda_runtime,X,2151687,1788,2151687,273,cudaFuncSetAttribute,6783222080558.303,1.462
300,cuda_runtime,X,2151687,1789,2151687,211,cudaLaunchKernel,6783222080560.6,9.111
308,cuda_runtime,X,2151687,1796,2151687,211,cudaLaunchKernel,6783222080605.047,9.365
310,cuda_runtime,X,2151687,1803,2151687,211,cudaLaunchKernel,6783222080655.427,8.542
314,cuda_runtime,X,2151687,1816,2151687,135,cudaEventRecord,6783222080751.301,1.925
314,cuda_runtime,X,2151687,1817,2151687,317,cudaStreamIsCapturing,6783222080753.642,0.652
314,cuda_runtime,X,2151687,1818,2151687,203,cudaStreamGetPriority,6783222080754.599,0.538
314,cuda_runtime,X,2151687,1819,2151687,205,cudaDeviceGetStreamPriorityRange,6783222080755.43,0.468
314,cuda_runtime,X,2151687,1823,2151687,211,cudaLaunchKernel,6783222080773.398,9.401
314,cuda_runtime,X,2151687,1825,2151687,211,cudaLaunchKernel,6783222080784.825,5.191
314,cuda_runtime,X,2151687,1827,2151687,11,cudaPeekAtLastError,6783222080795.398,0.223
314,cuda_runtime,X,2151687,1828,2151687,51,cudaMemsetAsync,6783222080799.568,7.684
314,cuda_runtime,X,2151687,1829,2151687,273,cudaFuncSetAttribute,6783222080808.396,1.473
314,cuda_runtime,X,2151687,1830,2151687,273,cudaFuncSetAttribute,6783222080810.209,0.589
314,cuda_runtime,X,2151687,1831,2151687,430,cudaLaunchKernelExC,6783222080811.203,6.658
314,cuda_runtime,X,2151687,1833,2151687,11,cudaPeekAtLastError,6783222080819.116,0.139
314,cuda_runtime,X,2151687,1834,2151687,211,cudaLaunchKernel,6783222080821.35,4.681
315,cuda_runtime,X,2151687,1842,2151687,211,cudaLaunchKernel,6783222080883.654,8.703
318,cuda_runtime,X,2151687,1856,2151687,135,cudaEventRecord,6783222080960.004,1.983
318,cuda_runtime,X,2151687,1857,2151687,317,cudaStreamIsCapturing,6783222080962.349,0.626
318,cuda_runtime,X,2151687,1858,2151687,203,cudaStreamGetPriority,6783222080963.273,0.578
318,cuda_runtime,X,2151687,1859,2151687,205,cudaDeviceGetStreamPriorityRange,6783222080964.118,0.544
318,cuda_runtime,X,2151687,1883,2151687,135,cudaEventRecord,6783222081004.027,1.104
318,cuda_runtime,X,2151687,1884,2151687,317,cudaStreamIsCapturing,6783222081005.359,0.393
318,cuda_runtime,X,2151687,1885,2151687,203,cudaStreamGetPriority,6783222081005.943,0.468
318,cuda_runtime,X,2151687,1886,2151687,205,cudaDeviceGetStreamPriorityRange,6783222081006.616,0.404
318,cuda_runtime,X,2151687,1894,2151687,273,cudaFuncSetAttribute,6783222081017.715,1.471
318,cuda_runtime,X,2151687,1895,2151687,211,cudaLaunchKernel,6783222081019.999,8.446
327,cuda_runtime,X,2151687,1903,2151687,211,cudaLaunchKernel,6783222081071.782,8.458
331,cuda_runtime,X,2151687,1914,2151687,317,cudaStreamIsCapturing,6783222081148.165,1.296
331,cuda_runtime,X,2151687,1915,2151687,20,cudaMalloc,6783222081149.998,122.252
331,cuda_runtime,X,2151687,1920,2151687,135,cudaEventRecord,6783222081286.283,2.249
331,cuda_runtime,X,2151687,1921,2151687,317,cudaStreamIsCapturing,6783222081288.919,0.62
331,cuda_runtime,X,2151687,1922,2151687,203,cudaStreamGetPriority,6783222081289.84,0.743
331,cuda_runtime,X,2151687,1923,2151687,205,cudaDeviceGetStreamPriorityRange,6783222081291.036,0.596
331,cuda_runtime,X,2151687,1927,2151687,211,cudaLaunchKernel,6783222081310.062,12.601
331,cuda_runtime,X,2151687,1929,2151687,211,cudaLaunchKernel,6783222081324.888,5.236
331,cuda_runtime,X,2151687,1931,2151687,11,cudaPeekAtLastError,6783222081334.414,0.221
331,cuda_runtime,X,2151687,1932,2151687,51,cudaMemsetAsync,6783222081338.444,6.268
331,cuda_runtime,X,2151687,1933,2151687,273,cudaFuncSetAttribute,6783222081345.87,1.245
331,cuda_runtime,X,2151687,1934,2151687,273,cudaFuncSetAttribute,6783222081347.423,0.463
331,cuda_runtime,X,2151687,1935,2151687,430,cudaLaunchKernelExC,6783222081348.238,5.877
331,cuda_runtime,X,2151687,1937,2151687,11,cudaPeekAtLastError,6783222081355.357,0.113
331,cuda_runtime,X,2151687,1938,2151687,211,cudaLaunchKernel,6783222081357.576,4.853
332,cuda_runtime,X,2151687,1946,2151687,211,cudaLaunchKernel,6783222081442.676,8.829
335,cuda_runtime,X,2151687,1960,2151687,135,cudaEventRecord,6783222081525.776,2.292
335,cuda_runtime,X,2151687,1961,2151687,317,cudaStreamIsCapturing,6783222081528.557,0.623
335,cuda_runtime,X,2151687,1962,2151687,203,cudaStreamGetPriority,6783222081529.554,0.6
335,cuda_runtime,X,2151687,1963,2151687,205,cudaDeviceGetStreamPriorityRange,6783222081531.047,0.754
335,cuda_runtime,X,2151687,1987,2151687,135,cudaEventRecord,6783222081603.881,1.694
335,cuda_runtime,X,2151687,1988,2151687,317,cudaStreamIsCapturing,6783222081605.961,0.493
335,cuda_runtime,X,2151687,1989,2151687,203,cudaStreamGetPriority,6783222081606.72,0.433
335,cuda_runtime,X,2151687,1990,2151687,205,cudaDeviceGetStreamPriorityRange,6783222081607.662,0.838
335,cuda_runtime,X,2151687,1998,2151687,273,cudaFuncSetAttribute,6783222081620.761,1.732
335,cuda_runtime,X,2151687,1999,2151687,211,cudaLaunchKernel,6783222081623.454,10.341
343,cuda_runtime,X,2151687,2006,2151687,211,cudaLaunchKernel,6783222081671.169,8.144
345,cuda_runtime,X,2151687,2013,2151687,211,cudaLaunchKernel,6783222081720.015,8.486
347,cuda_runtime,X,2151687,2029,2151687,211,cudaLaunchKernel,6783222081871.278,14.249
354,cuda_runtime,X,2151687,2048,2151687,211,cudaLaunchKernel,6783222082110.789,13.341
2054,cuda_runtime,X,2151687,2054,2151687,165,cudaDeviceSynchronize,6783222082840.249,1136.834
