tid,cat,id,name,pid,bp,ts,ph
125589,ac2g,64865,ac2g,122891,,6939565507629.903,s
7,ac2g,64900,ac2g,0,e,6939565507975.906,f
125589,ac2g,64900,ac2g,122891,,6939565507701.867,s
7,ac2g,64902,ac2g,0,e,6939565507979.426,f
125589,ac2g,64902,ac2g,122891,,6939565507713.322,s
7,ac2g,64931,ac2g,0,e,6939565507984.61,f
125589,ac2g,64931,ac2g,122891,,6939565507823.785,s
125589,ac2g,64956,ac2g,122891,e,6939565507911.81,f
7,ac2g,64957,ac2g,0,e,6939565507987.074,f
125589,ac2g,64957,ac2g,122891,,6939565507915.735,s
7,ac2g,64959,ac2g,0,e,6939565508003.586,f
125589,ac2g,64959,ac2g,122891,,6939565507927.956,s
7,ac2g,64976,ac2g,0,e,6939565508007.17,f
125589,ac2g,64976,ac2g,122891,,6939565507967.858,s
7,ac2g,64989,ac2g,0,e,6939565510318.908,f
125589,ac2g,64989,ac2g,122891,,6939565508008.032,s
7,ac2g,65022,ac2g,0,e,6939565510329.853,f
125589,ac2g,65022,ac2g,122891,,6939565508165.334,s
7,ac2g,65036,ac2g,0,e,6939565510333.468,f
125589,ac2g,65036,ac2g,122891,,6939565508215.878,s
7,ac2g,65061,ac2g,0,e,6939565510337.116,f
125589,ac2g,65061,ac2g,122891,,6939565508302.026,s
7,ac2g,65063,ac2g,0,e,6939565510354.941,f
125589,ac2g,65063,ac2g,122891,,6939565508313.909,s
7,ac2g,65080,ac2g,0,e,6939565510359.516,f
125589,ac2g,65080,ac2g,122891,,6939565508351.732,s
7,ac2g,65093,ac2g,0,e,6939565510374.236,f
125589,ac2g,65093,ac2g,122891,,6939565508391.4,s
7,ac2g,65116,ac2g,0,e,6939565510382.044,f
125589,ac2g,65116,ac2g,122891,,6939565508525.337,s
7,ac2g,65151,ac2g,0,e,6939565510384.669,f
125589,ac2g,65151,ac2g,122891,,6939565508599.237,s
7,ac2g,65153,ac2g,0,e,6939565510388.252,f
125589,ac2g,65153,ac2g,122891,,6939565508610.982,s
7,ac2g,65182,ac2g,0,e,6939565510393.437,f
125589,ac2g,65182,ac2g,122891,,6939565508721.08,s
125589,ac2g,65210,ac2g,122891,e,6939565508814.91,f
7,ac2g,65212,ac2g,0,e,6939565510395.74,f
125589,ac2g,65212,ac2g,122891,,6939565508818.28,s
7,ac2g,65213,ac2g,0,e,6939565510403.58,f
125589,ac2g,65213,ac2g,122891,,6939565508829.83,s
125589,ac2g,65233,ac2g,122891,e,6939565508873.526,f
7,ac2g,65235,ac2g,0,e,6939565510406.396,f
125589,ac2g,65235,ac2g,122891,,6939565508875.054,s
7,ac2g,65247,ac2g,0,e,6939565510413.148,f
125589,ac2g,65247,ac2g,122891,,6939565508915.742,s
125589,ac2g,65303,ac2g,122891,e,6939565509137.137,f
7,ac2g,65310,ac2g,0,e,6939565510420.316,f
125589,ac2g,65310,ac2g,122891,,6939565509161.224,s
7,ac2g,65324,ac2g,0,e,6939565510422.525,f
125589,ac2g,65324,ac2g,122891,,6939565509199.116,s
7,ac2g,65337,ac2g,0,e,6939565510426.716,f
125589,ac2g,65337,ac2g,122891,,6939565509244.026,s
125589,ac2g,65349,ac2g,122891,e,6939565509274.292,f
125589,ac2g,65350,ac2g,122891,e,6939565509277.281,f
7,ac2g,65351,ac2g,0,e,6939565510429.532,f
125589,ac2g,65351,ac2g,122891,,6939565509283.417,s
7,ac2g,65409,ac2g,0,e,6939565510467.068,f
125589,ac2g,65409,ac2g,122891,,6939565509603.816,s
7,ac2g,65416,ac2g,0,e,6939565510468.732,f
125589,ac2g,65416,ac2g,122891,,6939565509637.161,s
7,ac2g,65434,ac2g,0,e,6939565510470.844,f
125589,ac2g,65434,ac2g,122891,,6939565509704.045,s
7,ac2g,65441,ac2g,0,e,6939565510472.828,f
125589,ac2g,65441,ac2g,122891,,6939565509729.35,s
7,ac2g,65448,ac2g,0,e,6939565510474.94,f
125589,ac2g,65448,ac2g,122891,,6939565509761.403,s
7,ac2g,65483,ac2g,0,e,6939565510477.276,f
125589,ac2g,65483,ac2g,122891,,6939565509974.026,s
7,ac2g,65509,ac2g,0,e,6939565510480.252,f
125589,ac2g,65509,ac2g,122891,,6939565510087.919,s
7,ac2g,65511,ac2g,0,e,6939565510490.108,f
125589,ac2g,65511,ac2g,122891,,6939565510101.089,s
7,ac2g,65528,ac2g,0,e,6939565510493.884,f
125589,ac2g,65528,ac2g,122891,,6939565510142.349,s
7,ac2g,65541,ac2g,0,e,6939565510502.812,f
125589,ac2g,65541,ac2g,122891,,6939565510186.867,s
7,ac2g,65556,ac2g,0,e,6939565510511.388,f
125589,ac2g,65556,ac2g,122891,,6939565510270.088,s
125589,ac2g,65586,ac2g,122891,e,6939565510356.061,f
7,ac2g,65588,ac2g,0,e,6939565510513.884,f
125589,ac2g,65588,ac2g,122891,,6939565510359.813,s
7,ac2g,65589,ac2g,0,e,6939565510521.724,f
125589,ac2g,65589,ac2g,122891,,6939565510371.78,s
125589,ac2g,65609,ac2g,122891,e,6939565510412.812,f
7,ac2g,65611,ac2g,0,e,6939565510524.54,f
125589,ac2g,65611,ac2g,122891,,6939565510414.376,s
7,ac2g,65623,ac2g,0,e,6939565510531.292,f
125589,ac2g,65623,ac2g,122891,,6939565510452.456,s
7,ac2g,65638,ac2g,0,e,6939565512894.647,f
125589,ac2g,65638,ac2g,122891,,6939565510543.678,s
7,ac2g,65655,ac2g,0,e,6939565512897.591,f
125589,ac2g,65655,ac2g,122891,,6939565510596.125,s
7,ac2g,65674,ac2g,0,e,6939565512900.663,f
125589,ac2g,65674,ac2g,122891,,6939565510674.268,s
7,ac2g,65711,ac2g,0,e,6939565512912.855,f
125589,ac2g,65711,ac2g,122891,,6939565510773.18,s
7,ac2g,65713,ac2g,0,e,6939565512916.598,f
125589,ac2g,65713,ac2g,122891,,6939565510784.932,s
7,ac2g,65742,ac2g,0,e,6939565512921.847,f
125589,ac2g,65742,ac2g,122891,,6939565510897.373,s
125589,ac2g,65770,ac2g,122891,e,6939565510994.866,f
7,ac2g,65772,ac2g,0,e,6939565512924.31,f
125589,ac2g,65772,ac2g,122891,,6939565510997.879,s
7,ac2g,65773,ac2g,0,e,6939565512932.374,f
125589,ac2g,65773,ac2g,122891,,6939565511009.79,s
125589,ac2g,65793,ac2g,122891,e,6939565511052.294,f
7,ac2g,65795,ac2g,0,e,6939565512935.158,f
125589,ac2g,65795,ac2g,122891,,6939565511054.032,s
7,ac2g,65807,ac2g,0,e,6939565512942.07,f
125589,ac2g,65807,ac2g,122891,,6939565511097.604,s
125589,ac2g,65863,ac2g,122891,e,6939565511329.931,f
7,ac2g,65870,ac2g,0,e,6939565512950.614,f
125589,ac2g,65870,ac2g,122891,,6939565511352.679,s
7,ac2g,65884,ac2g,0,e,6939565512952.823,f
125589,ac2g,65884,ac2g,122891,,6939565511391.571,s
7,ac2g,65897,ac2g,0,e,6939565512956.95,f
125589,ac2g,65897,ac2g,122891,,6939565511454.633,s
125589,ac2g,65909,ac2g,122891,e,6939565511483.958,f
125589,ac2g,65910,ac2g,122891,e,6939565511486.705,f
7,ac2g,65911,ac2g,0,e,6939565512959.766,f
125589,ac2g,65911,ac2g,122891,,6939565511492.975,s
7,ac2g,65969,ac2g,0,e,6939565512997.59,f
125589,ac2g,65969,ac2g,122891,,6939565511786.887,s
7,ac2g,65976,ac2g,0,e,6939565512999.639,f
125589,ac2g,65976,ac2g,122891,,6939565511818.635,s
7,ac2g,65994,ac2g,0,e,6939565513001.783,f
125589,ac2g,65994,ac2g,122891,,6939565511885.722,s
7,ac2g,66001,ac2g,0,e,6939565513003.703,f
125589,ac2g,66001,ac2g,122891,,6939565511911.58,s
7,ac2g,66008,ac2g,0,e,6939565513005.847,f
125589,ac2g,66008,ac2g,122891,,6939565511943.953,s
7,ac2g,66028,ac2g,0,e,6939565513008.31,f
125589,ac2g,66028,ac2g,122891,,6939565511992.951,s
7,ac2g,66035,ac2g,0,e,6939565513010.294,f
125589,ac2g,66035,ac2g,122891,,6939565512025.035,s
7,ac2g,66042,ac2g,0,e,6939565513012.438,f
125589,ac2g,66042,ac2g,122891,,6939565512051.53,s
7,ac2g,66077,ac2g,0,e,6939565513014.934,f
125589,ac2g,66077,ac2g,122891,,6939565512189.937,s
7,ac2g,66103,ac2g,0,e,6939565513018.039,f
125589,ac2g,66103,ac2g,122891,,6939565512303.594,s
7,ac2g,66105,ac2g,0,e,6939565513031.542,f
125589,ac2g,66105,ac2g,122891,,6939565512316.446,s
7,ac2g,66122,ac2g,0,e,6939565513036.118,f
125589,ac2g,66122,ac2g,122891,,6939565512358.671,s
7,ac2g,66135,ac2g,0,e,6939565513048.278,f
125589,ac2g,66135,ac2g,122891,,6939565512403.024,s
7,ac2g,66158,ac2g,0,e,6939565513056.726,f
125589,ac2g,66158,ac2g,122891,,6939565512539.982,s
7,ac2g,66193,ac2g,0,e,6939565513059.35,f
125589,ac2g,66193,ac2g,122891,,6939565512614.281,s
7,ac2g,66195,ac2g,0,e,6939565513062.87,f
125589,ac2g,66195,ac2g,122891,,6939565512626.375,s
7,ac2g,66224,ac2g,0,e,6939565513068.118,f
125589,ac2g,66224,ac2g,122891,,6939565512739.434,s
125589,ac2g,66249,ac2g,122891,e,6939565512827.612,f
7,ac2g,66250,ac2g,0,e,6939565513070.55,f
125589,ac2g,66250,ac2g,122891,,6939565512831.446,s
7,ac2g,66252,ac2g,0,e,6939565513086.966,f
125589,ac2g,66252,ac2g,122891,,6939565512843.403,s
7,ac2g,66269,ac2g,0,e,6939565513090.614,f
125589,ac2g,66269,ac2g,122891,,6939565512883.749,s
7,ac2g,66282,ac2g,0,e,6939565513105.558,f
125589,ac2g,66282,ac2g,122891,,6939565512925.631,s
7,ac2g,66315,ac2g,0,e,6939565513112.054,f
125589,ac2g,66315,ac2g,122891,,6939565513070.59,s
7,ac2g,66329,ac2g,0,e,6939565515464.177,f
125589,ac2g,66329,ac2g,122891,,6939565513121.191,s
7,ac2g,66354,ac2g,0,e,6939565515468.305,f
125589,ac2g,66354,ac2g,122891,,6939565513208.59,s
7,ac2g,66356,ac2g,0,e,6939565515485.777,f
125589,ac2g,66356,ac2g,122891,,6939565513221.464,s
7,ac2g,66373,ac2g,0,e,6939565515490.161,f
125589,ac2g,66373,ac2g,122891,,6939565513261.414,s
7,ac2g,66386,ac2g,0,e,6939565515505.296,f
125589,ac2g,66386,ac2g,122891,,6939565513300.153,s
7,ac2g,66409,ac2g,0,e,6939565515513.584,f
125589,ac2g,66409,ac2g,122891,,6939565513425.163,s
7,ac2g,66444,ac2g,0,e,6939565515516.208,f
125589,ac2g,66444,ac2g,122891,,6939565513497.077,s
7,ac2g,66446,ac2g,0,e,6939565515519.824,f
125589,ac2g,66446,ac2g,122891,,6939565513508.622,s
7,ac2g,66475,ac2g,0,e,6939565515525.009,f
125589,ac2g,66475,ac2g,122891,,6939565513633.946,s
125589,ac2g,66503,ac2g,122891,e,6939565513729.844,f
7,ac2g,66505,ac2g,0,e,6939565515527.472,f
125589,ac2g,66505,ac2g,122891,,6939565513733.29,s
7,ac2g,66506,ac2g,0,e,6939565515535.153,f
125589,ac2g,66506,ac2g,122891,,6939565513745.521,s
125589,ac2g,66526,ac2g,122891,e,6939565513789.455,f
7,ac2g,66528,ac2g,0,e,6939565515537.936,f
125589,ac2g,66528,ac2g,122891,,6939565513791.001,s
7,ac2g,66540,ac2g,0,e,6939565515544.913,f
125589,ac2g,66540,ac2g,122891,,6939565513831.392,s
125589,ac2g,66596,ac2g,122891,e,6939565514068.838,f
7,ac2g,66603,ac2g,0,e,6939565515552.272,f
125589,ac2g,66603,ac2g,122891,,6939565514093.274,s
7,ac2g,66617,ac2g,0,e,6939565515554.48,f
125589,ac2g,66617,ac2g,122891,,6939565514131.798,s
7,ac2g,66630,ac2g,0,e,6939565515558.609,f
125589,ac2g,66630,ac2g,122891,,6939565514177.684,s
125589,ac2g,66642,ac2g,122891,e,6939565514207.527,f
125589,ac2g,66643,ac2g,122891,e,6939565514210.492,f
7,ac2g,66644,ac2g,0,e,6939565515561.425,f
125589,ac2g,66644,ac2g,122891,,6939565514216.621,s
7,ac2g,66702,ac2g,0,e,6939565515599.057,f
125589,ac2g,66702,ac2g,122891,,6939565514537.11,s
7,ac2g,66709,ac2g,0,e,6939565515600.72,f
125589,ac2g,66709,ac2g,122891,,6939565514569.636,s
7,ac2g,66727,ac2g,0,e,6939565515602.864,f
125589,ac2g,66727,ac2g,122891,,6939565514634.79,s
7,ac2g,66734,ac2g,0,e,6939565515604.848,f
125589,ac2g,66734,ac2g,122891,,6939565514659.737,s
7,ac2g,66741,ac2g,0,e,6939565515606.961,f
125589,ac2g,66741,ac2g,122891,,6939565514692.281,s
7,ac2g,66776,ac2g,0,e,6939565515609.297,f
125589,ac2g,66776,ac2g,122891,,6939565514831.47,s
7,ac2g,66802,ac2g,0,e,6939565515612.24,f
125589,ac2g,66802,ac2g,122891,,6939565514941.642,s
7,ac2g,66804,ac2g,0,e,6939565515622.288,f
125589,ac2g,66804,ac2g,122891,,6939565514954.033,s
7,ac2g,66821,ac2g,0,e,6939565515626.064,f
125589,ac2g,66821,ac2g,122891,,6939565514996.042,s
7,ac2g,66834,ac2g,0,e,6939565515634.992,f
125589,ac2g,66834,ac2g,122891,,6939565515041.214,s
7,ac2g,66849,ac2g,0,e,6939565515643.6,f
125589,ac2g,66849,ac2g,122891,,6939565515128.324,s
125589,ac2g,66879,ac2g,122891,e,6939565515214.5,f
7,ac2g,66881,ac2g,0,e,6939565515646.256,f
125589,ac2g,66881,ac2g,122891,,6939565515218.36,s
7,ac2g,66882,ac2g,0,e,6939565515654.032,f
125589,ac2g,66882,ac2g,122891,,6939565515229.992,s
125589,ac2g,66902,ac2g,122891,e,6939565515273.233,f
7,ac2g,66904,ac2g,0,e,6939565515656.816,f
125589,ac2g,66904,ac2g,122891,,6939565515274.809,s
7,ac2g,66916,ac2g,0,e,6939565515663.6,f
125589,ac2g,66916,ac2g,122891,,6939565515315.661,s
7,ac2g,66931,ac2g,0,e,6939565515670.416,f
125589,ac2g,66931,ac2g,122891,,6939565515401.77,s
7,ac2g,66948,ac2g,0,e,6939565515673.008,f
125589,ac2g,66948,ac2g,122891,,6939565515454.305,s
7,ac2g,66967,ac2g,0,e,6939565515675.792,f
125589,ac2g,66967,ac2g,122891,,6939565515528.397,s
7,ac2g,67004,ac2g,0,e,6939565515685.232,f
125589,ac2g,67004,ac2g,122891,,6939565515626.983,s
7,ac2g,67006,ac2g,0,e,6939565515689.008,f
125589,ac2g,67006,ac2g,122891,,6939565515639.341,s
7,ac2g,67035,ac2g,0,e,6939565518022.763,f
125589,ac2g,67035,ac2g,122891,,6939565515749.413,s
125589,ac2g,67063,ac2g,122891,e,6939565515851.011,f
7,ac2g,67065,ac2g,0,e,6939565518025.643,f
125589,ac2g,67065,ac2g,122891,,6939565515853.834,s
7,ac2g,67066,ac2g,0,e,6939565518033.643,f
125589,ac2g,67066,ac2g,122891,,6939565515866.298,s
125589,ac2g,67086,ac2g,122891,e,6939565515908.674,f
7,ac2g,67088,ac2g,0,e,6939565518036.715,f
125589,ac2g,67088,ac2g,122891,,6939565515910.389,s
7,ac2g,67100,ac2g,0,e,6939565518043.467,f
125589,ac2g,67100,ac2g,122891,,6939565515952.404,s
125589,ac2g,67156,ac2g,122891,e,6939565516183.582,f
7,ac2g,67163,ac2g,0,e,6939565518052.363,f
125589,ac2g,67163,ac2g,122891,,6939565516205.868,s
7,ac2g,67177,ac2g,0,e,6939565518054.571,f
125589,ac2g,67177,ac2g,122891,,6939565516246.483,s
7,ac2g,67190,ac2g,0,e,6939565518058.666,f
125589,ac2g,67190,ac2g,122891,,6939565516290.976,s
125589,ac2g,67202,ac2g,122891,e,6939565516320.774,f
125589,ac2g,67203,ac2g,122891,e,6939565516323.539,f
7,ac2g,67204,ac2g,0,e,6939565518061.483,f
125589,ac2g,67204,ac2g,122891,,6939565516329.784,s
7,ac2g,67262,ac2g,0,e,6939565518099.403,f
125589,ac2g,67262,ac2g,122891,,6939565516615.29,s
7,ac2g,67269,ac2g,0,e,6939565518101.642,f
125589,ac2g,67269,ac2g,122891,,6939565516646.306,s
7,ac2g,67287,ac2g,0,e,6939565518103.755,f
125589,ac2g,67287,ac2g,122891,,6939565516712.15,s
7,ac2g,67294,ac2g,0,e,6939565518105.706,f
125589,ac2g,67294,ac2g,122891,,6939565516737.045,s
7,ac2g,67301,ac2g,0,e,6939565518107.85,f
125589,ac2g,67301,ac2g,122891,,6939565516769.104,s
7,ac2g,67321,ac2g,0,e,6939565518110.315,f
125589,ac2g,67321,ac2g,122891,,6939565516818.168,s
7,ac2g,67328,ac2g,0,e,6939565518112.267,f
125589,ac2g,67328,ac2g,122891,,6939565516843.123,s
7,ac2g,67335,ac2g,0,e,6939565518114.314,f
125589,ac2g,67335,ac2g,122891,,6939565516874.399,s
7,ac2g,67370,ac2g,0,e,6939565518116.81,f
125589,ac2g,67370,ac2g,122891,,6939565517010.168,s
7,ac2g,67396,ac2g,0,e,6939565518119.755,f
125589,ac2g,67396,ac2g,122891,,6939565517121.863,s
7,ac2g,67398,ac2g,0,e,6939565518133.227,f
125589,ac2g,67398,ac2g,122891,,6939565517135.377,s
7,ac2g,67415,ac2g,0,e,6939565518137.675,f
125589,ac2g,67415,ac2g,122891,,6939565517177.478,s
7,ac2g,67428,ac2g,0,e,6939565518150.123,f
125589,ac2g,67428,ac2g,122891,,6939565517223.339,s
7,ac2g,67451,ac2g,0,e,6939565518158.635,f
125589,ac2g,67451,ac2g,122891,,6939565517357.54,s
7,ac2g,67486,ac2g,0,e,6939565518161.098,f
125589,ac2g,67486,ac2g,122891,,6939565517437.599,s
7,ac2g,67488,ac2g,0,e,6939565518164.714,f
125589,ac2g,67488,ac2g,122891,,6939565517449.812,s
7,ac2g,67517,ac2g,0,e,6939565518169.898,f
125589,ac2g,67517,ac2g,122891,,6939565517574.877,s
125589,ac2g,67542,ac2g,122891,e,6939565517665.54,f
7,ac2g,67543,ac2g,0,e,6939565518172.363,f
125589,ac2g,67543,ac2g,122891,,6939565517669.638,s
7,ac2g,67545,ac2g,0,e,6939565518188.938,f
125589,ac2g,67545,ac2g,122891,,6939565517681.584,s
7,ac2g,67562,ac2g,0,e,6939565518192.586,f
125589,ac2g,67562,ac2g,122891,,6939565517724.346,s
7,ac2g,67575,ac2g,0,e,6939565518208.202,f
125589,ac2g,67575,ac2g,122891,,6939565517767.337,s
7,ac2g,67608,ac2g,0,e,6939565518214.698,f
125589,ac2g,67608,ac2g,122891,,6939565517914.055,s
7,ac2g,67622,ac2g,0,e,6939565518217.802,f
125589,ac2g,67622,ac2g,122891,,6939565517964.258,s
7,ac2g,67647,ac2g,0,e,6939565518221.546,f
125589,ac2g,67647,ac2g,122891,,6939565518048.777,s
7,ac2g,67649,ac2g,0,e,6939565518237.354,f
125589,ac2g,67649,ac2g,122891,,6939565518060.429,s
7,ac2g,67666,ac2g,0,e,6939565518241.77,f
125589,ac2g,67666,ac2g,122891,,6939565518097.33,s
7,ac2g,67679,ac2g,0,e,6939565518256.426,f
125589,ac2g,67679,ac2g,122891,,6939565518145.726,s
7,ac2g,67702,ac2g,0,e,6939565520615.845,f
125589,ac2g,67702,ac2g,122891,,6939565518269.55,s
7,ac2g,67737,ac2g,0,e,6939565520618.757,f
125589,ac2g,67737,ac2g,122891,,6939565518343.127,s
7,ac2g,67739,ac2g,0,e,6939565520622.693,f
125589,ac2g,67739,ac2g,122891,,6939565518354.642,s
7,ac2g,67768,ac2g,0,e,6939565520627.877,f
125589,ac2g,67768,ac2g,122891,,6939565518462.547,s
125589,ac2g,67796,ac2g,122891,e,6939565518556.954,f
7,ac2g,67798,ac2g,0,e,6939565520630.501,f
125589,ac2g,67798,ac2g,122891,,6939565518560.453,s
7,ac2g,67799,ac2g,0,e,6939565520638.533,f
125589,ac2g,67799,ac2g,122891,,6939565518572.407,s
125589,ac2g,67819,ac2g,122891,e,6939565518615.464,f
7,ac2g,67821,ac2g,0,e,6939565520641.349,f
125589,ac2g,67821,ac2g,122891,,6939565518617.141,s
7,ac2g,67833,ac2g,0,e,6939565520648.133,f
125589,ac2g,67833,ac2g,122891,,6939565518710.141,s
125589,ac2g,67889,ac2g,122891,e,6939565518961.823,f
7,ac2g,67896,ac2g,0,e,6939565520656.901,f
125589,ac2g,67896,ac2g,122891,,6939565518984.788,s
7,ac2g,67910,ac2g,0,e,6939565520659.108,f
125589,ac2g,67910,ac2g,122891,,6939565519020.965,s
7,ac2g,67923,ac2g,0,e,6939565520663.204,f
125589,ac2g,67923,ac2g,122891,,6939565519068.643,s
125589,ac2g,67935,ac2g,122891,e,6939565519098.665,f
125589,ac2g,67936,ac2g,122891,e,6939565519101.448,f
7,ac2g,67937,ac2g,0,e,6939565520666.021,f
125589,ac2g,67937,ac2g,122891,,6939565519107.608,s
7,ac2g,67995,ac2g,0,e,6939565520703.685,f
125589,ac2g,67995,ac2g,122891,,6939565519395.418,s
7,ac2g,68002,ac2g,0,e,6939565520705.508,f
125589,ac2g,68002,ac2g,122891,,6939565519426.849,s
7,ac2g,68020,ac2g,0,e,6939565520707.652,f
125589,ac2g,68020,ac2g,122891,,6939565519490.354,s
7,ac2g,68027,ac2g,0,e,6939565520709.604,f
125589,ac2g,68027,ac2g,122891,,6939565519515.073,s
7,ac2g,68034,ac2g,0,e,6939565520711.748,f
125589,ac2g,68034,ac2g,122891,,6939565519547.101,s
7,ac2g,68069,ac2g,0,e,6939565520714.052,f
125589,ac2g,68069,ac2g,122891,,6939565519688.561,s
7,ac2g,68095,ac2g,0,e,6939565520716.997,f
125589,ac2g,68095,ac2g,122891,,6939565519797.842,s
7,ac2g,68097,ac2g,0,e,6939565520727.172,f
125589,ac2g,68097,ac2g,122891,,6939565519811.01,s
7,ac2g,68114,ac2g,0,e,6939565520730.756,f
125589,ac2g,68114,ac2g,122891,,6939565519851.319,s
7,ac2g,68127,ac2g,0,e,6939565520739.653,f
125589,ac2g,68127,ac2g,122891,,6939565519895.586,s
7,ac2g,68142,ac2g,0,e,6939565520748.197,f
125589,ac2g,68142,ac2g,122891,,6939565519984.078,s
125589,ac2g,68172,ac2g,122891,e,6939565520070.255,f
7,ac2g,68174,ac2g,0,e,6939565520750.82,f
125589,ac2g,68174,ac2g,122891,,6939565520073.535,s
7,ac2g,68175,ac2g,0,e,6939565520758.693,f
125589,ac2g,68175,ac2g,122891,,6939565520085.016,s
125589,ac2g,68195,ac2g,122891,e,6939565520125.326,f
7,ac2g,68197,ac2g,0,e,6939565520761.508,f
125589,ac2g,68197,ac2g,122891,,6939565520126.994,s
7,ac2g,68209,ac2g,0,e,6939565520768.26,f
125589,ac2g,68209,ac2g,122891,,6939565520165.514,s
7,ac2g,68224,ac2g,0,e,6939565520775.044,f
125589,ac2g,68224,ac2g,122891,,6939565520251.877,s
7,ac2g,68241,ac2g,0,e,6939565520777.668,f
125589,ac2g,68241,ac2g,122891,,6939565520303.279,s
7,ac2g,68260,ac2g,0,e,6939565520780.42,f
125589,ac2g,68260,ac2g,122891,,6939565520379.065,s
7,ac2g,68297,ac2g,0,e,6939565520790.404,f
125589,ac2g,68297,ac2g,122891,,6939565520475.723,s
7,ac2g,68299,ac2g,0,e,6939565520794.34,f
125589,ac2g,68299,ac2g,122891,,6939565520487.977,s
7,ac2g,68328,ac2g,0,e,6939565520799.492,f
125589,ac2g,68328,ac2g,122891,,6939565520598.426,s
125589,ac2g,68356,ac2g,122891,e,6939565520707.206,f
7,ac2g,68358,ac2g,0,e,6939565520802.244,f
125589,ac2g,68358,ac2g,122891,,6939565520710.174,s
7,ac2g,68359,ac2g,0,e,6939565520809.764,f
125589,ac2g,68359,ac2g,122891,,6939565520722.152,s
125589,ac2g,68379,ac2g,122891,e,6939565520763.961,f
7,ac2g,68381,ac2g,0,e,6939565520812.612,f
125589,ac2g,68381,ac2g,122891,,6939565520765.524,s
7,ac2g,68393,ac2g,0,e,6939565523172.991,f
125589,ac2g,68393,ac2g,122891,,6939565520806.755,s
125589,ac2g,68449,ac2g,122891,e,6939565521053.509,f
7,ac2g,68456,ac2g,0,e,6939565523183.871,f
125589,ac2g,68456,ac2g,122891,,6939565521076.553,s
7,ac2g,68470,ac2g,0,e,6939565523186.719,f
125589,ac2g,68470,ac2g,122891,,6939565521116.923,s
7,ac2g,68483,ac2g,0,e,6939565523190.847,f
125589,ac2g,68483,ac2g,122891,,6939565521161.784,s
125589,ac2g,68495,ac2g,122891,e,6939565521192.368,f
125589,ac2g,68496,ac2g,122891,e,6939565521195.302,f
7,ac2g,68497,ac2g,0,e,6939565523193.663,f
125589,ac2g,68497,ac2g,122891,,6939565521201.507,s
7,ac2g,68555,ac2g,0,e,6939565523231.199,f
125589,ac2g,68555,ac2g,122891,,6939565521485.118,s
7,ac2g,68562,ac2g,0,e,6939565523233.119,f
125589,ac2g,68562,ac2g,122891,,6939565521515.599,s
7,ac2g,68580,ac2g,0,e,6939565523235.231,f
125589,ac2g,68580,ac2g,122891,,6939565521613.562,s
7,ac2g,68587,ac2g,0,e,6939565523237.183,f
125589,ac2g,68587,ac2g,122891,,6939565521641.756,s
7,ac2g,68594,ac2g,0,e,6939565523239.327,f
125589,ac2g,68594,ac2g,122891,,6939565521678.071,s
7,ac2g,68614,ac2g,0,e,6939565523241.759,f
125589,ac2g,68614,ac2g,122891,,6939565521739.917,s
7,ac2g,68621,ac2g,0,e,6939565523243.742,f
125589,ac2g,68621,ac2g,122891,,6939565521763.873,s
7,ac2g,68628,ac2g,0,e,6939565523245.886,f
125589,ac2g,68628,ac2g,122891,,6939565521791.208,s
7,ac2g,68663,ac2g,0,e,6939565523248.383,f
125589,ac2g,68663,ac2g,122891,,6939565521931.746,s
7,ac2g,68689,ac2g,0,e,6939565523251.519,f
125589,ac2g,68689,ac2g,122891,,6939565522051.502,s
7,ac2g,68691,ac2g,0,e,6939565523265.503,f
125589,ac2g,68691,ac2g,122891,,6939565522065.098,s
7,ac2g,68708,ac2g,0,e,6939565523269.151,f
125589,ac2g,68708,ac2g,122891,,6939565522106.253,s
7,ac2g,68721,ac2g,0,e,6939565523281.214,f
125589,ac2g,68721,ac2g,122891,,6939565522150.239,s
7,ac2g,68744,ac2g,0,e,6939565523289.631,f
125589,ac2g,68744,ac2g,122891,,6939565522290.808,s
7,ac2g,68779,ac2g,0,e,6939565523292.223,f
125589,ac2g,68779,ac2g,122891,,6939565522367.564,s
7,ac2g,68781,ac2g,0,e,6939565523296.031,f
125589,ac2g,68781,ac2g,122891,,6939565522379.457,s
7,ac2g,68822,ac2g,0,e,6939565523301.246,f
125589,ac2g,68822,ac2g,122891,,6939565522489.883,s
7,ac2g,68824,ac2g,0,e,6939565523304.67,f
125589,ac2g,68824,ac2g,122891,,6939565522501.23,s
7,ac2g,68853,ac2g,0,e,6939565523309.854,f
125589,ac2g,68853,ac2g,122891,,6939565522607.714,s
125589,ac2g,68878,ac2g,122891,e,6939565522697.658,f
7,ac2g,68879,ac2g,0,e,6939565523312.479,f
125589,ac2g,68879,ac2g,122891,,6939565522701.791,s
7,ac2g,68881,ac2g,0,e,6939565523328.83,f
125589,ac2g,68881,ac2g,122891,,6939565522713.69,s
7,ac2g,68898,ac2g,0,e,6939565523332.639,f
125589,ac2g,68898,ac2g,122891,,6939565522755.577,s
7,ac2g,68911,ac2g,0,e,6939565523348.542,f
125589,ac2g,68911,ac2g,122891,,6939565522798.728,s
7,ac2g,68944,ac2g,0,e,6939565523355.166,f
125589,ac2g,68944,ac2g,122891,,6939565523007.477,s
7,ac2g,68958,ac2g,0,e,6939565523358.462,f
125589,ac2g,68958,ac2g,122891,,6939565523059.381,s
