ts,memory bandwidth (GB/s),tid,pid,dur,context,stream,cat,ph,name,device,bytes,correlation,External id
6939565488205.2,0.002408187838651415,7,0,0.832,1,7,gpu_memset,X,Memset (Device),0,4,60821,16387
