ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6936340604667.329,60051,60051,47,33.261,cpu_op,X,"[""float"", ""float"", ""Scalar""]",aten::copy_,"[[3211264, 50176, 224, 1], [3211264, 50176, 224, 1], []]",,"["""", """", ""False""]","[[1, 64, 224, 224], [1, 64, 224, 224], []]",0,,48
6936340604709.75,60051,60051,48,31.282,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""float""]",aten::hardtanh,"[[3211264, 50176, 224, 1], [], [], [3211264, 50176, 224, 1]]",,"["""", ""0."", ""6."", """"]","[[1, 64, 224, 224], [], [], [1, 64, 224, 224]]",0,,49
6936340604713.482,60051,60051,49,25.739,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""float""]",aten::clamp,"[[3211264, 50176, 224, 1], [], [], [3211264, 50176, 224, 1]]",,"["""", ""0."", ""6."", """"]","[[1, 64, 224, 224], [], [], [1, 64, 224, 224]]",0,,50
6936340604716.479,60051,60051,50,0.626,cpu_op,X,"[""float"", ""Scalar"", ""Scalar"", ""Scalar"", """"]",aten::to,"[[3211264, 50176, 224, 1], [], [], [], []]",,"["""", ""6"", ""False"", ""False"", """"]","[[1, 64, 224, 224], [], [], [], []]",0,,51
6936340604846.034,60051,60051,51,203.04,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::max_pool2d,"[[3211264, 50176, 224, 1], [], [], [], [], []]",0,"["""", ""[2, 2]"", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""False""]","[[1, 64, 224, 224], [], [], [], [], []]",0,74,52
6936340604851.528,60051,60051,52,195.881,cpu_op,X,"[""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::max_pool2d_with_indices,"[[3211264, 50176, 224, 1], [], [], [], [], []]",0,"["""", ""[2, 2]"", ""[2, 2]"", ""[0, 0]"", ""[1, 1]"", ""False""]","[[1, 64, 224, 224], [], [], [], [], []]",0,74,53
6936340605121.821,60051,60051,53,171.82,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar""]",aten::conv2d,"[[802816, 12544, 112, 1], [576, 9, 3, 1], [1], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1""]","[[1, 64, 112, 112], [128, 64, 3, 3], [128], [], [], [], []]",0,75,54
6936340605125.918,60051,60051,54,166.736,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar""]",aten::convolution,"[[802816, 12544, 112, 1], [576, 9, 3, 1], [1], [], [], [], [], [], []]",0,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1""]","[[1, 64, 112, 112], [128, 64, 3, 3], [128], [], [], [], [], [], []]",0,75,55
6936340605135.651,60051,60051,55,154.179,cpu_op,X,"[""float"", ""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::_convolution,"[[802816, 12544, 112, 1], [576, 9, 3, 1], [1], [], [], [], [], [], [], [], [], [], []]",,"["""", """", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""False"", ""[0, 0]"", ""1"", ""False"", ""False"", ""True"", ""True""]","[[1, 64, 112, 112], [128, 64, 3, 3], [128], [], [], [], [], [], [], [], [], [], []]",0,,56
6936340605143.452,60051,60051,56,110.261,cpu_op,X,"[""float"", ""float"", ""ScalarList"", ""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", ""Scalar"", ""Scalar""]",aten::cudnn_convolution,"[[802816, 12544, 112, 1], [576, 9, 3, 1], [], [], [], [], [], [], []]",,"["""", """", ""[1, 1]"", ""[1, 1]"", ""[1, 1]"", ""1"", ""False"", ""False"", ""True""]","[[1, 64, 112, 112], [128, 64, 3, 3], [], [], [], [], [], [], []]",0,,57
6936340605258.694,60051,60051,57,4.746,cpu_op,X,"[""float"", ""ScalarList""]",aten::reshape,"[[1], []]",,"["""", ""[1, -1, 1, 1]""]","[[128], []]",0,,58
6936340605260.578,60051,60051,58,2.42,cpu_op,X,"[""float"", ""ScalarList""]",aten::view,"[[1], []]",,"["""", ""[1, -1, 1, 1]""]","[[128], []]",0,,59
