tid,cat,id,name,pid,bp,ts,ph
159650,ac2g,392,ac2g,159650,e,6940680651951.374,f
159650,ac2g,398,ac2g,159650,e,6940680651959.389,f
159650,ac2g,399,ac2g,159650,e,6940680651960.887,f
7,ac2g,400,ac2g,0,e,6940680654125.926,f
159650,ac2g,400,ac2g,159650,,6940680652101.656,s
7,ac2g,402,ac2g,0,e,6940680654151.175,f
159650,ac2g,402,ac2g,159650,,6940680652118.302,s
159650,ac2g,404,ac2g,159650,e,6940680652129.629,f
7,ac2g,405,ac2g,0,e,6940680654157.127,f
159650,ac2g,405,ac2g,159650,,6940680652135.978,s
7,ac2g,406,ac2g,0,e,6940680654159.111,f
159650,ac2g,406,ac2g,159650,,6940680652147.912,s
159650,ac2g,408,ac2g,159650,e,6940680652156.753,f
7,ac2g,415,ac2g,0,e,6940680654256.297,f
159650,ac2g,415,ac2g,159650,,6940680652193.066,s
7,ac2g,421,ac2g,0,e,6940680654276.873,f
159650,ac2g,421,ac2g,159650,,6940680652266.816,s
159650,ac2g,435,ac2g,159650,e,6940680652350.211,f
159650,ac2g,436,ac2g,159650,e,6940680652353.091,f
159650,ac2g,437,ac2g,159650,e,6940680652354.164,f
159650,ac2g,438,ac2g,159650,e,6940680652355.187,f
159650,ac2g,462,ac2g,159650,e,6940680652398.291,f
159650,ac2g,463,ac2g,159650,e,6940680652399.743,f
159650,ac2g,464,ac2g,159650,e,6940680652400.361,f
159650,ac2g,465,ac2g,159650,e,6940680652401.025,f
7,ac2g,473,ac2g,0,e,6940680654279.401,f
159650,ac2g,473,ac2g,159650,,6940680652413.493,s
7,ac2g,485,ac2g,0,e,6940680654301.801,f
159650,ac2g,485,ac2g,159650,,6940680652479.906,s
7,ac2g,493,ac2g,0,e,6940680654325.257,f
159650,ac2g,493,ac2g,159650,,6940680652518.878,s
7,ac2g,512,ac2g,0,e,6940680654349.066,f
159650,ac2g,512,ac2g,159650,,6940680652595.308,s
159650,ac2g,521,ac2g,159650,e,6940680652716.067,f
159650,ac2g,522,ac2g,159650,e,6940680652717.95,f
159650,ac2g,527,ac2g,159650,e,6940680652865.919,f
159650,ac2g,528,ac2g,159650,e,6940680652869.274,f
159650,ac2g,529,ac2g,159650,e,6940680652870.473,f
159650,ac2g,530,ac2g,159650,e,6940680652871.537,f
7,ac2g,534,ac2g,0,e,6940680654369.29,f
159650,ac2g,534,ac2g,159650,,6940680652894.567,s
7,ac2g,536,ac2g,0,e,6940680654374.282,f
159650,ac2g,536,ac2g,159650,,6940680652911.011,s
159650,ac2g,538,ac2g,159650,e,6940680652920.644,f
7,ac2g,539,ac2g,0,e,6940680654381.578,f
159650,ac2g,539,ac2g,159650,,6940680652927.326,s
159650,ac2g,541,ac2g,159650,e,6940680652935.612,f
7,ac2g,548,ac2g,0,e,6940680654433.675,f
159650,ac2g,548,ac2g,159650,,6940680652970.844,s
7,ac2g,554,ac2g,0,e,6940680654441.195,f
159650,ac2g,554,ac2g,159650,,6940680653047.81,s
159650,ac2g,568,ac2g,159650,e,6940680653139.128,f
159650,ac2g,569,ac2g,159650,e,6940680653141.766,f
159650,ac2g,570,ac2g,159650,e,6940680653142.843,f
159650,ac2g,571,ac2g,159650,e,6940680653143.893,f
159650,ac2g,595,ac2g,159650,e,6940680653181.713,f
159650,ac2g,596,ac2g,159650,e,6940680653183.026,f
159650,ac2g,597,ac2g,159650,e,6940680653183.633,f
159650,ac2g,598,ac2g,159650,e,6940680653184.254,f
159650,ac2g,606,ac2g,159650,e,6940680653198.95,f
7,ac2g,607,ac2g,0,e,6940680654443.435,f
159650,ac2g,607,ac2g,159650,,6940680653202.878,s
7,ac2g,620,ac2g,0,e,6940680654454.091,f
159650,ac2g,620,ac2g,159650,,6940680653273.317,s
7,ac2g,628,ac2g,0,e,6940680654463.435,f
159650,ac2g,628,ac2g,159650,,6940680653312.994,s
159650,ac2g,643,ac2g,159650,e,6940680653432.612,f
159650,ac2g,644,ac2g,159650,e,6940680653435.192,f
159650,ac2g,645,ac2g,159650,e,6940680653436.273,f
159650,ac2g,646,ac2g,159650,e,6940680653437.263,f
159650,ac2g,652,ac2g,159650,e,6940680653445.532,f
159650,ac2g,653,ac2g,159650,e,6940680653447.104,f
7,ac2g,654,ac2g,0,e,6940680654470.955,f
159650,ac2g,654,ac2g,159650,,6940680653633.112,s
7,ac2g,656,ac2g,0,e,6940680654477.868,f
159650,ac2g,656,ac2g,159650,,6940680653650.2,s
159650,ac2g,658,ac2g,159650,e,6940680653659.543,f
7,ac2g,659,ac2g,0,e,6940680654489.644,f
159650,ac2g,659,ac2g,159650,,6940680653664.532,s
7,ac2g,660,ac2g,0,e,6940680654491.564,f
159650,ac2g,660,ac2g,159650,,6940680653672.982,s
159650,ac2g,662,ac2g,159650,e,6940680653679.986,f
7,ac2g,669,ac2g,0,e,6940680654572.173,f
159650,ac2g,669,ac2g,159650,,6940680653719.01,s
7,ac2g,675,ac2g,0,e,6940680654579.789,f
159650,ac2g,675,ac2g,159650,,6940680653793.621,s
159650,ac2g,689,ac2g,159650,e,6940680653879.496,f
159650,ac2g,690,ac2g,159650,e,6940680653882.46,f
159650,ac2g,691,ac2g,159650,e,6940680653883.573,f
159650,ac2g,692,ac2g,159650,e,6940680653884.662,f
159650,ac2g,716,ac2g,159650,e,6940680653922.259,f
159650,ac2g,717,ac2g,159650,e,6940680653923.595,f
159650,ac2g,718,ac2g,159650,e,6940680653924.234,f
159650,ac2g,719,ac2g,159650,e,6940680653924.884,f
159650,ac2g,727,ac2g,159650,e,6940680653936.837,f
7,ac2g,728,ac2g,0,e,6940680654582.349,f
159650,ac2g,728,ac2g,159650,,6940680653939.725,s
7,ac2g,741,ac2g,0,e,6940680654592.525,f
159650,ac2g,741,ac2g,159650,,6940680654008.535,s
7,ac2g,749,ac2g,0,e,6940680654601.613,f
159650,ac2g,749,ac2g,159650,,6940680654047.71,s
159650,ac2g,764,ac2g,159650,e,6940680654157.985,f
159650,ac2g,765,ac2g,159650,e,6940680654160.333,f
159650,ac2g,766,ac2g,159650,e,6940680654161.361,f
159650,ac2g,767,ac2g,159650,e,6940680654162.385,f
7,ac2g,771,ac2g,0,e,6940680654608.717,f
159650,ac2g,771,ac2g,159650,,6940680654182.102,s
