Ev Idx,tid,cat,name,pid,dur,Python parent id,Python id,ts,ph
956,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,301,6940680948894.954,X
957,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,302,6940680948896.126,X
958,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,303,6940680948896.517,X
959,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.042,227,304,6940680948897.611,X
960,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,305,6940680948898.016,X
961,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.045,227,306,6940680948899.303,X
962,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,307,6940680948899.699,X
963,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.396,227,308,6940680948900.902,X
964,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.147,227,309,6940680948901.728,X
965,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.063,227,310,6940680948903.262,X
966,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,311,6940680948903.687,X
967,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,312,6940680948904.759,X
968,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,313,6940680948905.163,X
969,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,314,6940680948906.348,X
970,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,315,6940680948906.746,X
971,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,316,6940680948907.819,X
972,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,317,6940680948908.223,X
973,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,318,6940680948909.267,X
974,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,319,6940680948909.67,X
975,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.045,227,320,6940680948910.778,X
976,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,321,6940680948911.184,X
977,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,322,6940680948912.399,X
978,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.042,227,323,6940680948912.803,X
979,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,324,6940680948914.012,X
980,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,325,6940680948914.419,X
981,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,326,6940680948915.467,X
982,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,327,6940680948915.867,X
983,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,328,6940680948916.93,X
984,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,329,6940680948917.335,X
985,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,330,6940680948918.471,X
986,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,331,6940680948918.869,X
987,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.186,227,332,6940680948919.96,X
988,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.144,227,333,6940680948920.555,X
989,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,334,6940680948921.899,X
990,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.044,227,335,6940680948922.3,X
991,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,336,6940680948923.406,X
992,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,337,6940680948923.812,X
993,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,338,6940680948924.857,X
994,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,339,6940680948925.261,X
995,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.045,227,340,6940680948926.384,X
996,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,341,6940680948926.79,X
997,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,342,6940680948927.84,X
998,159650,python_function,<built-in method append of list object at 0x7f24f68e0ec0>,159650,0.043,227,343,6940680948928.246,X
999,159650,python_function,<built-in function getattr>,159650,0.886,226,344,6940680948934.02,X
1000,159650,python_function,<built-in function getattr>,159650,0.242,226,345,6940680948935.334,X
1001,159650,python_function,torch/optim/sgd.py(244): sgd,159650,28210.66,226,346,6940680948937.648,X
1002,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.167,346,347,6940680948939.712,X
1003,159650,python_function,torch/optim/optimizer.py(167): _default_to_fused_or_foreach,159650,124.829,346,348,6940680948941.679,X
1004,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.064,348,349,6940680948943.087,X
1005,159650,python_function,torch/utils/_foreach_utils.py(12): _get_fused_kernels_supported_devices,159650,11.023,348,350,6940680948945.761,X
1006,159650,python_function,<built-in function _get_privateuse1_backend_name>,159650,1.62,350,351,6940680948954.871,X
1007,159650,python_function,torch/utils/_foreach_utils.py(8): _get_foreach_kernels_supported_devices,159650,1.319,348,352,6940680948957.934,X
1008,159650,python_function,<built-in function _get_privateuse1_backend_name>,159650,0.302,352,353,6940680948958.791,X
1009,159650,python_function,<built-in function all>,159650,103.293,348,354,6940680948962.753,X
1010,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,17.652,354,355,6940680948963.27,X
1011,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.881,354,356,6940680948981.375,X
1012,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.246,354,357,6940680948983.482,X
1013,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.261,354,358,6940680948984.931,X
1014,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.269,354,359,6940680948986.398,X
1015,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.249,354,360,6940680948987.87,X
1016,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.245,354,361,6940680948989.322,X
1017,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.237,354,362,6940680948990.77,X
1018,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.238,354,363,6940680948992.209,X
1019,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.244,354,364,6940680948993.652,X
1020,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.248,354,365,6940680948995.099,X
1021,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.342,354,366,6940680948996.55,X
1022,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.272,354,367,6940680948998.093,X
1023,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.263,354,368,6940680948999.568,X
1024,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.233,354,369,6940680949001.036,X
1025,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.249,354,370,6940680949002.551,X
1026,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.24,354,371,6940680949004.003,X
1027,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.248,354,372,6940680949005.445,X
1028,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.236,354,373,6940680949006.898,X
1029,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.235,354,374,6940680949008.337,X
1030,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.24,354,375,6940680949009.772,X
1031,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.238,354,376,6940680949011.215,X
1032,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.285,354,377,6940680949012.654,X
1033,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.242,354,378,6940680949014.142,X
1034,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.235,354,379,6940680949015.587,X
1035,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.246,354,380,6940680949017.026,X
1036,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.237,354,381,6940680949018.475,X
1037,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.288,354,382,6940680949019.916,X
1038,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.299,354,383,6940680949021.408,X
1039,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.246,354,384,6940680949022.91,X
1040,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.237,354,385,6940680949024.36,X
1041,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.235,354,386,6940680949025.8,X
1042,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.287,354,387,6940680949027.238,X
1043,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.26,354,388,6940680949028.729,X
1044,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.243,354,389,6940680949030.19,X
1045,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.251,354,390,6940680949031.636,X
1046,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.283,354,391,6940680949033.09,X
1047,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.271,354,392,6940680949034.577,X
1048,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.23,354,393,6940680949036.051,X
1049,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.25,354,394,6940680949037.571,X
1050,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.323,354,395,6940680949039.024,X
1051,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.248,354,396,6940680949040.55,X
1052,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.236,354,397,6940680949042.001,X
1053,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.269,354,398,6940680949043.441,X
1054,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.277,354,399,6940680949044.913,X
1055,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.274,354,400,6940680949046.393,X
1056,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.241,354,401,6940680949047.889,X
1057,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.284,354,402,6940680949049.333,X
1058,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.245,354,403,6940680949050.821,X
1059,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.235,354,404,6940680949052.269,X
1060,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.275,354,405,6940680949053.707,X
1061,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.269,354,406,6940680949055.186,X
1062,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.292,354,407,6940680949056.658,X
1063,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.255,354,408,6940680949058.182,X
1064,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.275,354,409,6940680949059.639,X
1065,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.246,354,410,6940680949061.118,X
1066,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.245,354,411,6940680949062.566,X
1067,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,1.239,354,412,6940680949064.015,X
1068,159650,python_function,torch/optim/optimizer.py(184): <genexpr>,159650,0.235,354,413,6940680949065.456,X
1069,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.088,346,414,6940680949068.738,X
1070,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.064,346,415,6940680949069.564,X
1071,159650,python_function,torch/optim/sgd.py(354): _multi_tensor_sgd,159650,28072.815,346,416,6940680949071.507,X
1072,159650,python_function,<built-in function len>,159650,0.238,416,417,6940680949073.205,X
1073,159650,python_function,torch/optim/optimizer.py(501): _group_tensors_by_device_and_dtype,159650,204.797,416,418,6940680949076.327,X
1074,159650,python_function,torch/_utils.py(867): is_compiling,159650,19.41,418,419,6940680949079.731,X
1075,159650,python_function,torch/compiler/__init__.py(292): is_compiling,159650,1.655,419,420,6940680949097.333,X
1076,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.061,420,421,6940680949098.449,X
1077,159650,python_function,torch/utils/_contextlib.py(113): decorate_context,159650,159.447,418,422,6940680949120.833,X
1078,159650,python_function,torch/utils/_contextlib.py(146): clone,159650,60.078,422,423,6940680949125.93,X
1079,159650,python_function,torch/utils/_contextlib.py(154): __new__,159650,17.998,423,424,6940680949134.121,X
1080,159650,python_function,<built-in method __new__ of type object at 0x7437e0>,159650,0.875,424,425,6940680949151.033,X
1081,159650,python_function,torch/autograd/grad_mode.py(75): __init__,159650,9.117,423,426,6940680949176.362,X
1082,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.153,426,427,6940680949181.142,X
1083,159650,python_function,torch/autograd/grad_mode.py(80): __enter__,159650,9.543,422,428,6940680949188.47,X
1084,159650,python_function,<built-in function is_grad_enabled>,159650,0.836,428,429,6940680949189.593,X
1085,159650,python_function,torch/autograd/grad_mode.py(184): __init__,159650,4.153,428,430,6940680949193.001,X
1086,159650,python_function,<built-in function is_grad_enabled>,159650,0.289,430,431,6940680949193.677,X
1087,159650,python_function,<built-in function _set_grad_enabled>,159650,1.47,430,432,6940680949195.416,X
1088,159650,python_function,torch/utils/_foreach_utils.py(32): _group_tensors_by_device_and_dtype,159650,70.505,422,433,6940680949200.072,X
1089,159650,python_function,<built-in method _group_tensors_by_device_and_dtype of PyCapsule object at 0x7f268756c7e0>,159650,63.333,433,434,6940680949206.954,X
1090,159650,python_function,torch/autograd/grad_mode.py(84): __exit__,159650,6.258,422,435,6940680949272.638,X
1091,159650,python_function,torch/autograd/grad_mode.py(184): __init__,159650,3.075,435,436,6940680949275.355,X
1092,159650,python_function,<built-in function is_grad_enabled>,159650,0.49,436,437,6940680949275.849,X
1093,159650,python_function,<built-in function _set_grad_enabled>,159650,0.793,436,438,6940680949277.462,X
1094,159650,python_function,<built-in method values of dict object at 0x7f24f68e0480>,159650,0.471,416,439,6940680949283.152,X
1095,159650,python_function,typing.py(306): inner,159650,37.62,416,440,6940680949288.254,X
1096,159650,python_function,typing.py(1737): cast,159650,0.346,416,441,6940680949327.626,X
1097,159650,python_function,typing.py(306): inner,159650,0.717,416,442,6940680949329.495,X
1098,159650,python_function,typing.py(1737): cast,159650,0.265,416,443,6940680949331.711,X
1099,159650,python_function,<built-in function isinstance>,159650,1.871,416,444,6940680949353.694,X
1100,159650,python_function,<built-in method _foreach_add_ of type object at 0x7f265fe5f1c0>,159650,27776.729,416,445,6940680949365.139,X
1101,159650,python_function,torch/_dynamo/decorators.py(152): graph_break,159650,0.751,220,446,6940680977164.034,X
1102,159650,python_function,torch/autograd/grad_mode.py(184): __init__,159650,7.726,220,447,6940680977168.082,X
1103,159650,python_function,<built-in function is_grad_enabled>,159650,1.089,447,448,6940680977169.286,X
1104,159650,python_function,<built-in function _set_grad_enabled>,159650,3.15,447,449,6940680977172.43,X
1105,159650,python_function,torch/optim/optimizer.py(453): _optimizer_step_code,159650,0.583,210,450,6940680977495.64,X
1106,159650,python_function,<built-in method values of collections.OrderedDict object at 0x7f2505727f40>,159650,0.384,210,451,6940680977498.755,X
1107,159650,python_function,<built-in method values of collections.OrderedDict object at 0x7f2505727f40>,159650,0.149,210,452,6940680977500.767,X
1108,159650,python_function,torch/autograd/profiler.py(738): __exit__,159650,96.208,210,453,6940680977504.709,X
1109,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.173,453,454,6940680977507.486,X
1110,159650,python_function,torch/_ops.py(939): __call__,159650,83.757,453,455,6940680977515.436,X
1111,159650,python_function,torch/_ops.py(993): _must_dispatch_in_python,159650,62.397,455,456,6940680977516.832,X
1112,159650,python_function,torch/utils/_pytree.py(1197): tree_any,159650,59.046,456,457,6940680977519.566,X
1113,159650,python_function,<built-in function any>,159650,56.316,457,458,6940680977521.91,X
1114,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,26.673,458,459,6940680977522.879,X
1115,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,5.354,459,460,6940680977524.241,X
1116,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,3.645,460,461,6940680977525.145,X
1117,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,2.335,461,462,6940680977526.05,X
1118,159650,python_function,<built-in function len>,159650,0.271,462,463,6940680977527.25,X
1119,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.23,459,464,6940680977530.072,X
1120,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.601,464,465,6940680977530.504,X
1121,159650,python_function,<built-in function len>,159650,0.055,465,466,6940680977530.855,X
1122,159650,python_function,torch/utils/_pytree.py(411): _tuple_flatten,159650,0.896,459,467,6940680977532.644,X
1123,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,13.788,459,468,6940680977535.616,X
1124,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,1.827,468,469,6940680977536.036,X
1125,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.19,469,470,6940680977536.457,X
1126,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.656,470,471,6940680977536.726,X
1127,159650,python_function,<built-in function len>,159650,0.08,471,472,6940680977537.09,X
1128,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.033,468,473,6940680977538.195,X
1129,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.581,473,474,6940680977538.475,X
1130,159650,python_function,<built-in function len>,159650,0.065,474,475,6940680977538.79,X
1131,159650,python_function,torch/utils/_pytree.py(411): _tuple_flatten,159650,0.493,468,476,6940680977539.758,X
1132,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,3.558,468,477,6940680977545.609,X
1133,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,2.911,477,478,6940680977546.012,X
1134,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,2.354,478,479,6940680977546.333,X
1135,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,1.906,479,480,6940680977546.605,X
1136,159650,python_function,<built-in function len>,159650,0.058,480,481,6940680977548.013,X
1137,159650,python_function,torch/_ops.py(995): <lambda>,159650,2.767,458,482,6940680977550.21,X
1138,159650,python_function,<built-in function isinstance>,159650,0.672,482,483,6940680977552.174,X
1139,159650,python_function,torch/utils/_pytree.py(904): tree_iter,159650,23.994,458,484,6940680977553.635,X
1140,159650,python_function,torch/utils/_pytree.py(904): tree_iter,159650,12.926,484,485,6940680977554.101,X
1141,159650,python_function,torch/utils/_pytree.py(896): tree_iter,159650,0.18,485,486,6940680977554.498,X
1142,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,8.867,484,487,6940680977568.299,X
1143,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,2.086,487,488,6940680977568.695,X
1144,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.423,488,489,6940680977569.146,X
1145,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.862,489,490,6940680977569.465,X
1146,159650,python_function,<built-in function len>,159650,0.121,490,491,6940680977569.937,X
1147,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.128,487,492,6940680977571.144,X
1148,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.668,492,493,6940680977571.43,X
1149,159650,python_function,<built-in function len>,159650,0.054,493,494,6940680977571.777,X
1150,159650,python_function,torch/utils/_pytree.py(439): _dict_flatten,159650,3.683,487,495,6940680977573.04,X
1151,159650,python_function,<built-in method values of dict object at 0x7f24f68e0480>,159650,0.214,495,496,6940680977573.792,X
1152,159650,python_function,<built-in method keys of dict object at 0x7f24f68e0480>,159650,0.17,495,497,6940680977575.568,X
1153,159650,python_function,<built-in method  of PyCapsule object at 0x7f26842580c0>,159650,18.586,455,498,6940680977580.415,X
1154,159650,python_function,<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x7f24f6cf5170>,159650,0.355,453,499,6940680977600.273,X
1155,159650,python_function,torch/profiler/profiler.py(766): step,159650,7208.217,57,500,6940680977676.199,X
1156,159650,python_function,torch/autograd/profiler.py(738): __exit__,159650,40.883,500,501,6940680977686.067,X
1157,159650,python_function,torch/_jit_internal.py(103): is_scripting,159650,0.117,501,502,6940680977687.196,X
1158,159650,python_function,torch/_ops.py(939): __call__,159650,35.598,501,503,6940680977690.267,X
1159,159650,python_function,torch/_ops.py(993): _must_dispatch_in_python,159650,28.801,503,504,6940680977690.804,X
1160,159650,python_function,torch/utils/_pytree.py(1197): tree_any,159650,27.56,504,505,6940680977691.655,X
1161,159650,python_function,<built-in function any>,159650,26.488,505,506,6940680977692.561,X
1162,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,13.793,506,507,6940680977692.936,X
1163,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,1.991,507,508,6940680977693.436,X
1164,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.348,508,509,6940680977693.856,X
1165,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.831,509,510,6940680977694.153,X
1166,159650,python_function,<built-in function len>,159650,0.068,510,511,6940680977694.617,X
1167,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.231,507,512,6940680977695.796,X
1168,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.606,512,513,6940680977696.176,X
1169,159650,python_function,<built-in function len>,159650,0.057,513,514,6940680977696.485,X
1170,159650,python_function,torch/utils/_pytree.py(411): _tuple_flatten,159650,0.486,507,515,6940680977697.582,X
1171,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,7.619,507,516,6940680977698.964,X
1172,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,1.711,516,517,6940680977699.372,X
1173,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.176,517,518,6940680977699.719,X
1174,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.713,518,519,6940680977700.015,X
1175,159650,python_function,<built-in function len>,159650,0.159,519,520,6940680977700.319,X
1176,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.071,516,521,6940680977701.399,X
1177,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.598,521,522,6940680977701.694,X
1178,159650,python_function,<built-in function len>,159650,0.055,522,523,6940680977702.01,X
1179,159650,python_function,torch/utils/_pytree.py(411): _tuple_flatten,159650,0.417,516,524,6940680977702.94,X
1180,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,2.269,516,525,6940680977704.062,X
1181,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,1.797,525,526,6940680977704.378,X
1182,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.246,526,527,6940680977704.728,X
1183,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.788,527,528,6940680977704.998,X
1184,159650,python_function,<built-in function len>,159650,0.086,528,529,6940680977705.456,X
1185,159650,python_function,torch/_ops.py(995): <lambda>,159650,1.035,506,530,6940680977707.141,X
1186,159650,python_function,<built-in function isinstance>,159650,0.157,530,531,6940680977707.923,X
1187,159650,python_function,torch/utils/_pytree.py(904): tree_iter,159650,10.136,506,532,6940680977708.612,X
1188,159650,python_function,torch/utils/_pytree.py(904): tree_iter,159650,0.858,532,533,6940680977709.089,X
1189,159650,python_function,torch/utils/_pytree.py(896): tree_iter,159650,0.195,533,534,6940680977709.429,X
1190,159650,python_function,torch/utils/_pytree.py(890): tree_iter,159650,7.64,532,535,6940680977710.699,X
1191,159650,python_function,torch/utils/_pytree.py(672): _is_leaf,159650,2.529,535,536,6940680977711.077,X
1192,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.121,536,537,6940680977712.203,X
1193,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.616,537,538,6940680977712.491,X
1194,159650,python_function,<built-in function len>,159650,0.063,538,539,6940680977712.817,X
1195,159650,python_function,torch/utils/_pytree.py(665): _get_node_type,159650,1.006,535,540,6940680977713.986,X
1196,159650,python_function,torch/utils/_pytree.py(654): _is_namedtuple_instance,159650,0.569,540,541,6940680977714.255,X
1197,159650,python_function,<built-in function len>,159650,0.059,541,542,6940680977714.571,X
1198,159650,python_function,torch/utils/_pytree.py(439): _dict_flatten,159650,2.373,535,543,6940680977715.572,X
1199,159650,python_function,<built-in method values of dict object at 0x7f24f68e0480>,159650,0.114,543,544,6940680977716.182,X
1200,159650,python_function,<built-in method keys of dict object at 0x7f24f68e0480>,159650,0.087,543,545,6940680977717.36,X
1201,159650,python_function,<built-in method  of PyCapsule object at 0x7f26842580c0>,159650,5.553,503,546,6940680977720.203,X
1202,159650,python_function,<built-in method __exit__ of torch._C.DisableTorchFunctionSubclass object at 0x7f24f6cf5170>,159650,0.146,500,547,6940680977726.616,X
1203,159650,python_function,torch/profiler/profiler.py(420): schedule_fn,159650,5.135,500,548,6940680977730.212,X
1204,159650,python_function,torch/profiler/profiler.py(789): _transit_action,159650,7147.613,500,549,6940680977736.803,X
1205,159650,python_function,<built-in method get of dict object at 0x7f24f6cdde80>,159650,7.492,549,550,6940680977737.7,X
1206,159650,python_function,enum.py(783): __hash__,159650,4.424,550,551,6940680977738.676,X
1207,159650,python_function,<built-in function hash>,159650,0.456,551,552,6940680977742.526,X
1208,159650,python_function,enum.py(783): __hash__,159650,0.733,550,553,6940680977743.703,X
1209,159650,python_function,<built-in function hash>,159650,0.142,553,554,6940680977744.209,X
1210,159650,python_function,torch/profiler/profiler.py(208): stop_trace,159650,7137.694,549,555,6940680977746.722,X
1211,159650,python_function,torch/autograd/profiler.py(344): __exit__,159650,7135.606,555,556,6940680977748.81,X
1212,159650,python_function,<built-in function hasattr>,159650,0.503,556,557,6940680977750.939,X
1213,159650,python_function,<built-in function getattr>,159650,0.212,556,558,6940680977752.111,X
1214,159650,python_function,<built-in function hasattr>,159650,0.671,556,559,6940680977753.126,X
1215,159650,python_function,torch/cuda/__init__.py(944): synchronize,159650,7128.53,556,560,6940680977755.886,X
1216,159650,python_function,torch/cuda/__init__.py(289): _lazy_init,159650,6.581,560,561,6940680977757.457,X
1217,159650,python_function,torch/cuda/__init__.py(242): is_initialized,159650,4.305,561,562,6940680977759.41,X
1218,159650,python_function,<built-in function _cuda_isInBadFork>,159650,0.93,562,563,6940680977762.554,X
1219,159650,python_function,torch/cuda/__init__.py(439): __init__,159650,81.15,560,564,6940680977766.834,X
1220,159650,python_function,torch/cuda/_utils.py(9): _get_device_index,159650,77.754,564,565,6940680977768.637,X
1221,159650,python_function,<built-in function isinstance>,159650,0.302,565,566,6940680977769.864,X
1222,159650,python_function,<built-in function isinstance>,159650,0.093,565,567,6940680977770.899,X
1223,159650,python_function,<built-in function isinstance>,159650,0.205,565,568,6940680977771.769,X
