tid,cat,id,name,pid,bp,ts,ph
159840,ac2g,10500,ac2g,159650,,6940680939419.351,s
159840,ac2g,10513,ac2g,159650,e,6940680939476.555,f
159840,ac2g,10514,ac2g,159650,e,6940680939480.515,f
159840,ac2g,10515,ac2g,159650,e,6940680939482.304,f
159840,ac2g,10516,ac2g,159650,e,6940680939484.053,f
7,ac2g,10520,ac2g,0,e,6940680940311.776,f
159840,ac2g,10520,ac2g,159650,,6940680939504.139,s
7,ac2g,10522,ac2g,0,e,6940680940315.872,f
159840,ac2g,10522,ac2g,159650,,6940680939521.239,s
159840,ac2g,10524,ac2g,159650,e,6940680939538.008,f
159840,ac2g,10525,ac2g,159650,e,6940680939540.369,f
7,ac2g,10526,ac2g,0,e,6940680940319.52,f
159840,ac2g,10526,ac2g,159650,,6940680939542.35,s
159840,ac2g,10529,ac2g,159650,e,6940680939555.22,f
7,ac2g,10530,ac2g,0,e,6940680940357.632,f
159840,ac2g,10530,ac2g,159650,,6940680939558.777,s
7,ac2g,10544,ac2g,0,e,6940680940391.552,f
159840,ac2g,10544,ac2g,159650,,6940680939638.073,s
7,ac2g,10571,ac2g,0,e,6940680940397.825,f
159840,ac2g,10571,ac2g,159650,,6940680939872.208,s
159840,ac2g,10603,ac2g,159650,e,6940680940035.375,f
159840,ac2g,10604,ac2g,159650,e,6940680940040.107,f
159840,ac2g,10605,ac2g,159650,e,6940680940042.296,f
159840,ac2g,10606,ac2g,159650,e,6940680940044.287,f
159840,ac2g,10614,ac2g,159650,e,6940680940089.803,f
7,ac2g,10615,ac2g,0,e,6940680940401.889,f
159840,ac2g,10615,ac2g,159650,,6940680940094.684,s
159840,ac2g,10639,ac2g,159650,e,6940680940327.455,f
159840,ac2g,10640,ac2g,159650,e,6940680940332.216,f
159840,ac2g,10641,ac2g,159650,e,6940680940334.24,f
159840,ac2g,10642,ac2g,159650,e,6940680940336.046,f
7,ac2g,10646,ac2g,0,e,6940680940413.441,f
159840,ac2g,10646,ac2g,159650,,6940680940364.031,s
7,ac2g,10648,ac2g,0,e,6940680940447.457,f
159840,ac2g,10648,ac2g,159650,,6940680940387.576,s
159840,ac2g,10650,ac2g,159650,e,6940680940404.42,f
7,ac2g,10651,ac2g,0,e,6940680940452.385,f
159840,ac2g,10651,ac2g,159650,,6940680940406.787,s
159840,ac2g,10652,ac2g,159650,e,6940680940420.838,f
159840,ac2g,10653,ac2g,159650,e,6940680940423.695,f
7,ac2g,10654,ac2g,0,e,6940680940454.273,f
159840,ac2g,10654,ac2g,159650,,6940680940425.725,s
159840,ac2g,10656,ac2g,159650,e,6940680940439.733,f
7,ac2g,10657,ac2g,0,e,6940680940499.137,f
159840,ac2g,10657,ac2g,159650,,6940680940444.038,s
159840,ac2g,10670,ac2g,159650,e,6940680940499.654,f
159840,ac2g,10671,ac2g,159650,e,6940680940504.034,f
159840,ac2g,10672,ac2g,159650,e,6940680940505.763,f
159840,ac2g,10673,ac2g,159650,e,6940680940507.247,f
