ts,tid,pid,Ev Idx,dur,cat,ph,Input type,name,Input Strides,Fwd thread id,Concrete Inputs,Input Dims,Record function id,Sequence number,External id
6935384744426.503,36890,30902,240,0.176,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2289
6935384744428.159,36890,30902,241,1.701,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2290
6935384744429.335,36890,30902,242,0.225,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2291
6935384744431.005,36890,30902,243,1.694,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2292
6935384744432.173,36890,30902,244,0.219,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2293
6935384744433.841,36890,30902,245,1.686,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2294
6935384744435.054,36890,30902,246,0.168,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2295
6935384744436.653,36890,30902,247,1.719,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2296
6935384744437.892,36890,30902,248,0.177,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2297
6935384744439.576,36890,30902,249,1.769,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2298
6935384744440.819,36890,30902,250,0.226,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2299
6935384744442.491,36890,30902,251,1.693,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2300
6935384744443.66,36890,30902,252,0.22,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2301
6935384744445.376,36890,30902,253,1.721,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2302
6935384744446.615,36890,30902,254,0.178,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2303
6935384744448.252,36890,30902,255,1.706,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2304
6935384744449.476,36890,30902,256,0.178,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2305
6935384744452.134,36890,30902,257,2.005,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2306
6935384744453.596,36890,30902,258,0.232,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2307
6935384744455.321,36890,30902,259,1.739,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2308
6935384744456.536,36890,30902,260,0.219,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2309
6935384744458.298,36890,30902,261,1.707,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2310
6935384744459.528,36890,30902,262,0.168,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2311
6935384744461.164,36890,30902,263,1.669,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2312
6935384744462.362,36890,30902,264,0.167,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2313
6935384744464.142,36890,30902,265,1.751,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2314
6935384744465.372,36890,30902,266,0.224,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2315
6935384744467.048,36890,30902,267,1.696,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2316
6935384744468.217,36890,30902,268,0.219,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2317
6935384744469.903,36890,30902,269,1.681,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2318
6935384744471.11,36890,30902,270,0.168,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2319
6935384744472.729,36890,30902,271,1.668,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2320
6935384744473.929,36890,30902,272,0.164,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200]"", """"]","[[200, 1], [], []]",0,,2321
6935384744475.588,36890,30902,273,1.703,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2322
6935384744476.769,36890,30902,274,0.223,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2323
6935384744478.427,36890,30902,275,1.707,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [50, 1], []]",,"["""", """", """"]","[[10000, 1], [200, 50], []]",0,,2324
6935384744479.612,36890,30902,276,0.218,cpu_op,X,"[""float"", ""ScalarList"", """"]",aten::resize_,"[[1, 1], [], []]",,"["""", ""[200, 50]"", """"]","[[10000, 1], [], []]",0,,2325
6935384744481.297,36890,30902,277,1.729,cpu_op,X,"[""float"", ""float"", """"]",aten::resize_as_,"[[1, 1], [1], []]",,"["""", """", """"]","[[200, 1], [200], []]",0,,2326
