tid,cat,id,name,pid,bp,ts,ph
36890,ac2g,2997,ac2g,30902,,6935384740804.958,s
36890,ac2g,2998,ac2g,30902,,6935384740806.134,s
36890,ac2g,2999,ac2g,30902,,6935384740807.135,s
36890,ac2g,3000,ac2g,30902,,6935384740808.354,s
38,ac2g,3001,ac2g,0,e,6935384825643.738,f
36890,ac2g,3001,ac2g,30902,,6935384740812.661,s
36890,ac2g,3003,ac2g,30902,e,6935384740826.494,f
39,ac2g,3004,ac2g,0,e,6935384825643.386,f
36890,ac2g,3004,ac2g,30902,,6935384740828.107,s
36890,ac2g,3006,ac2g,30902,e,6935384740837.209,f
40,ac2g,3007,ac2g,0,e,6935384825646.938,f
36890,ac2g,3007,ac2g,30902,,6935384740838.314,s
36890,ac2g,3009,ac2g,30902,e,6935384740850.024,f
41,ac2g,3010,ac2g,0,e,6935384825640.378,f
36890,ac2g,3010,ac2g,30902,,6935384740851.035,s
36890,ac2g,3012,ac2g,30902,e,6935384740859.363,f
38,ac2g,3013,ac2g,0,e,6935384839388.968,f
36890,ac2g,3013,ac2g,30902,,6935384740860.41,s
36890,ac2g,3015,ac2g,30902,e,6935384740866.506,f
39,ac2g,3016,ac2g,0,e,6935384839397.096,f
36890,ac2g,3016,ac2g,30902,,6935384740867.499,s
36890,ac2g,3018,ac2g,30902,e,6935384740872.854,f
40,ac2g,3019,ac2g,0,e,6935384833818.242,f
36890,ac2g,3019,ac2g,30902,,6935384740873.883,s
36890,ac2g,3021,ac2g,30902,e,6935384740879.163,f
41,ac2g,3022,ac2g,0,e,6935384833816.418,f
36890,ac2g,3022,ac2g,30902,,6935384740880.183,s
36890,ac2g,3024,ac2g,30902,e,6935384740885.448,f
38,ac2g,3025,ac2g,0,e,6935384847480.143,f
36890,ac2g,3025,ac2g,30902,,6935384740886.44,s
36890,ac2g,3027,ac2g,30902,e,6935384740891.477,f
39,ac2g,3028,ac2g,0,e,6935384847481.903,f
36890,ac2g,3028,ac2g,30902,,6935384740892.462,s
36890,ac2g,3030,ac2g,30902,e,6935384740897.59,f
36890,ac2g,3038,ac2g,30902,e,6935384740921.724,f
36890,ac2g,3041,ac2g,30902,,6935384740924.894,s
34,ac2g,3042,ac2g,0,e,6935384825641.722,f
36890,ac2g,3042,ac2g,30902,,6935384740925.709,s
36890,ac2g,3050,ac2g,30902,e,6935384740951.181,f
36890,ac2g,3053,ac2g,30902,,6935384740953.412,s
34,ac2g,3054,ac2g,0,e,6935384825668.506,f
36890,ac2g,3054,ac2g,30902,,6935384740953.929,s
36890,ac2g,3055,ac2g,30902,e,6935384740960.632,f
36890,ac2g,3063,ac2g,30902,e,6935384740969.239,f
36890,ac2g,3066,ac2g,30902,,6935384740970.734,s
30,ac2g,3067,ac2g,0,e,6935384825647.418,f
36890,ac2g,3067,ac2g,30902,,6935384740971.159,s
36890,ac2g,3068,ac2g,30902,e,6935384740976.828,f
36890,ac2g,3076,ac2g,30902,e,6935384740984.866,f
36890,ac2g,3079,ac2g,30902,,6935384740986.365,s
35,ac2g,3080,ac2g,0,e,6935384825648.282,f
36890,ac2g,3080,ac2g,30902,,6935384740986.75,s
36890,ac2g,3088,ac2g,30902,e,6935384741003.139,f
36890,ac2g,3091,ac2g,30902,,6935384741004.576,s
35,ac2g,3092,ac2g,0,e,6935384825665.882,f
36890,ac2g,3092,ac2g,30902,,6935384741004.959,s
36890,ac2g,3093,ac2g,30902,e,6935384741010.39,f
36890,ac2g,3101,ac2g,30902,e,6935384741018.108,f
36890,ac2g,3104,ac2g,30902,,6935384741019.53,s
31,ac2g,3105,ac2g,0,e,6935384825645.21,f
36890,ac2g,3105,ac2g,30902,,6935384741019.97,s
36890,ac2g,3106,ac2g,30902,e,6935384741027.564,f
36890,ac2g,3114,ac2g,30902,e,6935384741034.725,f
36890,ac2g,3117,ac2g,30902,,6935384741036.228,s
36,ac2g,3118,ac2g,0,e,6935384833818.402,f
36890,ac2g,3118,ac2g,30902,,6935384741036.626,s
36890,ac2g,3126,ac2g,30902,e,6935384741051.516,f
36890,ac2g,3129,ac2g,30902,,6935384741052.988,s
36,ac2g,3130,ac2g,0,e,6935384833834.946,f
36890,ac2g,3130,ac2g,30902,,6935384741053.38,s
36890,ac2g,3131,ac2g,30902,e,6935384741059.303,f
36890,ac2g,3139,ac2g,30902,e,6935384741066.537,f
36890,ac2g,3142,ac2g,30902,,6935384741067.96,s
32,ac2g,3143,ac2g,0,e,6935384833817.41,f
36890,ac2g,3143,ac2g,30902,,6935384741068.389,s
36890,ac2g,3144,ac2g,30902,e,6935384741075.59,f
36890,ac2g,3152,ac2g,30902,e,6935384741082.813,f
36890,ac2g,3155,ac2g,30902,,6935384741084.288,s
37,ac2g,3156,ac2g,0,e,6935384847481.327,f
36890,ac2g,3156,ac2g,30902,,6935384741084.685,s
36890,ac2g,3164,ac2g,30902,e,6935384741101.065,f
36890,ac2g,3167,ac2g,30902,,6935384741102.502,s
37,ac2g,3168,ac2g,0,e,6935384847505.231,f
36890,ac2g,3168,ac2g,30902,,6935384741102.899,s
36890,ac2g,3169,ac2g,30902,e,6935384741109.147,f
36890,ac2g,3177,ac2g,30902,e,6935384741116.417,f
36890,ac2g,3180,ac2g,30902,,6935384741117.912,s
33,ac2g,3181,ac2g,0,e,6935384847482.255,f
36890,ac2g,3181,ac2g,30902,,6935384741118.345,s
36890,ac2g,3182,ac2g,30902,e,6935384741126.273,f
36890,ac2g,3190,ac2g,30902,e,6935384741133.578,f
36890,ac2g,3193,ac2g,30902,,6935384741135.033,s
34,ac2g,3194,ac2g,0,e,6935384843136.523,f
36890,ac2g,3194,ac2g,30902,,6935384741135.428,s
36890,ac2g,3202,ac2g,30902,e,6935384741149.169,f
36890,ac2g,3205,ac2g,30902,,6935384741150.644,s
34,ac2g,3206,ac2g,0,e,6935384843153.035,f
36890,ac2g,3206,ac2g,30902,,6935384741151.039,s
36890,ac2g,3207,ac2g,30902,e,6935384741156.231,f
36890,ac2g,3215,ac2g,30902,e,6935384741163.466,f
36890,ac2g,3218,ac2g,30902,,6935384741164.926,s
30,ac2g,3219,ac2g,0,e,6935384839310.216,f
36890,ac2g,3219,ac2g,30902,,6935384741165.349,s
36890,ac2g,3220,ac2g,30902,e,6935384741170.619,f
36890,ac2g,3228,ac2g,30902,e,6935384741177.787,f
36890,ac2g,3231,ac2g,30902,,6935384741179.304,s
35,ac2g,3232,ac2g,0,e,6935384843113.163,f
36890,ac2g,3232,ac2g,30902,,6935384741179.704,s
36890,ac2g,3240,ac2g,30902,e,6935384741194.036,f
36890,ac2g,3243,ac2g,30902,,6935384741195.441,s
35,ac2g,3244,ac2g,0,e,6935384843130.571,f
36890,ac2g,3244,ac2g,30902,,6935384741195.836,s
36890,ac2g,3245,ac2g,30902,e,6935384741200.937,f
36890,ac2g,3253,ac2g,30902,e,6935384741208.147,f
36890,ac2g,3256,ac2g,30902,,6935384741209.559,s
31,ac2g,3257,ac2g,0,e,6935384843093.163,f
36890,ac2g,3257,ac2g,30902,,6935384741209.989,s
36890,ac2g,3258,ac2g,30902,e,6935384741215.343,f
36890,ac2g,3266,ac2g,30902,e,6935384741222.509,f
36890,ac2g,3269,ac2g,30902,,6935384741223.997,s
36,ac2g,3270,ac2g,0,e,6935384848811.057,f
36890,ac2g,3270,ac2g,30902,,6935384741224.401,s
36890,ac2g,3278,ac2g,30902,e,6935384741238.565,f
36890,ac2g,3281,ac2g,30902,,6935384741239.977,s
36,ac2g,3282,ac2g,0,e,6935384848831.537,f
36890,ac2g,3282,ac2g,30902,,6935384741240.375,s
36890,ac2g,3283,ac2g,30902,e,6935384741245.468,f
36890,ac2g,3291,ac2g,30902,e,6935384741252.696,f
36890,ac2g,3294,ac2g,30902,,6935384741254.143,s
32,ac2g,3295,ac2g,0,e,6935384848813.136,f
36890,ac2g,3295,ac2g,30902,,6935384741254.571,s
36890,ac2g,3296,ac2g,30902,e,6935384741261.74,f
36890,ac2g,3304,ac2g,30902,e,6935384741268.91,f
36890,ac2g,3307,ac2g,30902,,6935384741270.391,s
37,ac2g,3308,ac2g,0,e,6935384862218.621,f
36890,ac2g,3308,ac2g,30902,,6935384741270.79,s
36890,ac2g,3316,ac2g,30902,e,6935384741284.674,f
36890,ac2g,3319,ac2g,30902,,6935384741286.165,s
37,ac2g,3320,ac2g,0,e,6935384862232.381,f
36890,ac2g,3320,ac2g,30902,,6935384741286.551,s
36890,ac2g,3321,ac2g,30902,e,6935384741292.258,f
36890,ac2g,3329,ac2g,30902,e,6935384741299.763,f
36890,ac2g,3332,ac2g,30902,,6935384741301.272,s
33,ac2g,3333,ac2g,0,e,6935384862217.117,f
36890,ac2g,3333,ac2g,30902,,6935384741301.71,s
36890,ac2g,3334,ac2g,30902,e,6935384741307.369,f
36890,ac2g,3342,ac2g,30902,e,6935384741314.524,f
36890,ac2g,3345,ac2g,30902,,6935384741315.996,s
34,ac2g,3346,ac2g,0,e,6935384857854.137,f
36890,ac2g,3346,ac2g,30902,,6935384741316.402,s
36890,ac2g,3354,ac2g,30902,e,6935384741332.328,f
36890,ac2g,3357,ac2g,30902,,6935384741333.755,s
34,ac2g,3358,ac2g,0,e,6935384857870.329,f
36890,ac2g,3358,ac2g,30902,,6935384741334.149,s
36890,ac2g,3359,ac2g,30902,e,6935384741339.258,f
36890,ac2g,3367,ac2g,30902,e,6935384741346.458,f
36890,ac2g,3370,ac2g,30902,,6935384741347.944,s
30,ac2g,3371,ac2g,0,e,6935384856434.136,f
36890,ac2g,3371,ac2g,30902,,6935384741348.367,s
36890,ac2g,3372,ac2g,30902,e,6935384741353.26,f
36890,ac2g,3380,ac2g,30902,e,6935384741360.427,f
36890,ac2g,3383,ac2g,30902,,6935384741361.92,s
35,ac2g,3384,ac2g,0,e,6935384857863.321,f
36890,ac2g,3384,ac2g,30902,,6935384741362.317,s
36890,ac2g,3392,ac2g,30902,e,6935384741376.608,f
36890,ac2g,3395,ac2g,30902,,6935384741378.013,s
35,ac2g,3396,ac2g,0,e,6935384857878.297,f
36890,ac2g,3396,ac2g,30902,,6935384741378.403,s
36890,ac2g,3397,ac2g,30902,e,6935384741383.261,f
36890,ac2g,3405,ac2g,30902,e,6935384741390.466,f
36890,ac2g,3408,ac2g,30902,,6935384741391.896,s
31,ac2g,3409,ac2g,0,e,6935384857782.681,f
36890,ac2g,3409,ac2g,30902,,6935384741392.327,s
36890,ac2g,3410,ac2g,30902,e,6935384741397.261,f
36890,ac2g,3411,ac2g,30902,e,6935384741398.324,f
36890,ac2g,3412,ac2g,30902,,6935384741399.102,s
36890,ac2g,3413,ac2g,30902,e,6935384741400.639,f
36890,ac2g,3414,ac2g,30902,,6935384741401.301,s
36890,ac2g,3415,ac2g,30902,e,6935384741402.374,f
36890,ac2g,3416,ac2g,30902,,6935384741403.108,s
36890,ac2g,3417,ac2g,30902,e,6935384741404.187,f
36890,ac2g,3418,ac2g,30902,,6935384741404.898,s
36890,ac2g,3419,ac2g,30902,e,6935384741406.075,f
36890,ac2g,3420,ac2g,30902,,6935384741406.761,s
36890,ac2g,3421,ac2g,30902,e,6935384741407.905,f
36890,ac2g,3422,ac2g,30902,,6935384741408.603,s
36890,ac2g,3423,ac2g,30902,e,6935384741409.73,f
36890,ac2g,3424,ac2g,30902,,6935384741410.452,s
36890,ac2g,3425,ac2g,30902,e,6935384741411.568,f
36890,ac2g,3426,ac2g,30902,,6935384741412.255,s
36890,ac2g,3427,ac2g,30902,e,6935384741413.412,f
36890,ac2g,3428,ac2g,30902,,6935384741414.1,s
36890,ac2g,3429,ac2g,30902,e,6935384741415.299,f
36890,ac2g,3430,ac2g,30902,,6935384741415.988,s
36890,ac2g,3431,ac2g,30902,e,6935384741417.162,f
36890,ac2g,3432,ac2g,30902,,6935384741417.849,s
36890,ac2g,3433,ac2g,30902,e,6935384741419.055,f
36890,ac2g,3434,ac2g,30902,,6935384741419.754,s
7,ac2g,3912,ac2g,0,e,6935384881495.983,f
30902,ac2g,3912,ac2g,30902,,6935384746424.807,s
30902,ac2g,3918,ac2g,30902,,6935384879862.516,s
