tid,cat,id,name,pid,bp,ts,ph
14,ac2g,143,ac2g,0,e,6935384407355.653,f
30902,ac2g,143,ac2g,30902,,6935384400930.204,s
30902,ac2g,152,ac2g,30902,e,6935384400949.403,f
30902,ac2g,155,ac2g,30902,,6935384400951.483,s
14,ac2g,156,ac2g,0,e,6935384410196.454,f
30902,ac2g,156,ac2g,30902,,6935384400952.036,s
14,ac2g,157,ac2g,0,e,6935384410920.134,f
30902,ac2g,157,ac2g,30902,,6935384400961.05,s
30902,ac2g,166,ac2g,30902,e,6935384400978.958,f
30902,ac2g,169,ac2g,30902,,6935384400981.019,s
14,ac2g,170,ac2g,0,e,6935384413503.08,f
30902,ac2g,170,ac2g,30902,,6935384400981.599,s
14,ac2g,171,ac2g,0,e,6935384414229.16,f
30902,ac2g,171,ac2g,30902,,6935384400989.727,s
30902,ac2g,180,ac2g,30902,e,6935384401006.391,f
30902,ac2g,183,ac2g,30902,,6935384401008.653,s
14,ac2g,184,ac2g,0,e,6935384418951.851,f
30902,ac2g,184,ac2g,30902,,6935384401009.338,s
14,ac2g,185,ac2g,0,e,6935384419676.235,f
30902,ac2g,185,ac2g,30902,,6935384401018.668,s
30902,ac2g,194,ac2g,30902,e,6935384401035.373,f
30902,ac2g,197,ac2g,30902,,6935384401037.37,s
14,ac2g,198,ac2g,0,e,6935384424445.614,f
30902,ac2g,198,ac2g,30902,,6935384401037.91,s
14,ac2g,199,ac2g,0,e,6935384425167.918,f
30902,ac2g,199,ac2g,30902,,6935384401046.08,s
30902,ac2g,208,ac2g,30902,e,6935384401062.656,f
30902,ac2g,211,ac2g,30902,,6935384401064.693,s
14,ac2g,212,ac2g,0,e,6935384429871.921,f
30902,ac2g,212,ac2g,30902,,6935384401065.253,s
14,ac2g,213,ac2g,0,e,6935384430594.545,f
30902,ac2g,213,ac2g,30902,,6935384401074.58,s
30902,ac2g,222,ac2g,30902,e,6935384401092.656,f
30902,ac2g,225,ac2g,30902,,6935384401094.686,s
14,ac2g,226,ac2g,0,e,6935384435363.636,f
30902,ac2g,226,ac2g,30902,,6935384401095.235,s
14,ac2g,227,ac2g,0,e,6935384436088.02,f
30902,ac2g,227,ac2g,30902,,6935384401103.339,s
30902,ac2g,236,ac2g,30902,e,6935384401120.206,f
30902,ac2g,239,ac2g,30902,,6935384401122.207,s
14,ac2g,240,ac2g,0,e,6935384440849.015,f
30902,ac2g,240,ac2g,30902,,6935384401122.753,s
14,ac2g,241,ac2g,0,e,6935384441570.935,f
30902,ac2g,241,ac2g,30902,,6935384401131.762,s
30902,ac2g,250,ac2g,30902,e,6935384401148.128,f
30902,ac2g,253,ac2g,30902,,6935384401150.44,s
14,ac2g,254,ac2g,0,e,6935384446283.29,f
30902,ac2g,254,ac2g,30902,,6935384401151.107,s
14,ac2g,255,ac2g,0,e,6935384447006.362,f
30902,ac2g,255,ac2g,30902,,6935384401159.448,s
30902,ac2g,257,ac2g,30902,e,6935384401168.817,f
30902,ac2g,258,ac2g,30902,e,6935384401171.381,f
30902,ac2g,259,ac2g,30902,e,6935384401172.528,f
30902,ac2g,260,ac2g,30902,e,6935384401173.596,f
30902,ac2g,261,ac2g,30902,e,6935384401175.302,f
30902,ac2g,262,ac2g,30902,,6935384401176.659,s
30902,ac2g,263,ac2g,30902,e,6935384401178.473,f
30902,ac2g,264,ac2g,30902,,6935384401179.789,s
30902,ac2g,265,ac2g,30902,e,6935384401181.511,f
30902,ac2g,266,ac2g,30902,,6935384401182.748,s
30902,ac2g,267,ac2g,30902,e,6935384401184.154,f
30902,ac2g,268,ac2g,30902,,6935384401185.37,s
30902,ac2g,284,ac2g,30902,e,6935384401680.363,f
30902,ac2g,285,ac2g,30902,e,6935384401684.507,f
7,ac2g,295,ac2g,0,e,6935384451144.637,f
30902,ac2g,295,ac2g,30902,,6935384401935.521,s
30902,ac2g,301,ac2g,30902,,6935384402441.409,s
