ts,tid,pid,cbid,dur,cat,ph,name,correlation,External id
6928969548652.604,4097251,4097061,273,0.908,cuda_runtime,X,cudaFuncSetAttribute,13516,2948
6928969548654.029,4097251,4097061,11,0.177,cuda_runtime,X,cudaPeekAtLastError,13517,2948
6928969548654.976,4097251,4097061,211,10.232,cuda_runtime,X,cudaLaunchKernel,13518,2948
6928969548667.078,4097251,4097061,211,7.246,cuda_runtime,X,cudaLaunchKernel,13521,2948
6928969548675.658,4097251,4097061,11,0.137,cuda_runtime,X,cudaPeekAtLastError,13524,2948
6928969548677.682,4097251,4097061,211,6.236,cuda_runtime,X,cudaLaunchKernel,13525,2948
6928969548719.378,4097251,4097061,211,9.616,cuda_runtime,X,cudaLaunchKernel,13534,2951
6928969548806.154,4097251,4097061,211,10.181,cuda_runtime,X,cudaLaunchKernel,13554,2958
6928969548908.917,4097251,4097061,135,2.648,cuda_runtime,X,cudaEventRecord,13590,2963
6928969548911.908,4097251,4097061,317,0.815,cuda_runtime,X,cudaStreamIsCapturing,13591,2963
6928969548913.093,4097251,4097061,203,0.796,cuda_runtime,X,cudaStreamGetPriority,13592,2963
6928969548914.189,4097251,4097061,205,0.694,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13593,2963
6928969548938.293,4097251,4097061,273,1.844,cuda_runtime,X,cudaFuncSetAttribute,13601,2963
6928969548941.175,4097251,4097061,211,10.289,cuda_runtime,X,cudaLaunchKernel,13602,2963
6928969549062.55,4097251,4097061,135,2.244,cuda_runtime,X,cudaEventRecord,13626,2979
6928969549065.116,4097251,4097061,317,0.707,cuda_runtime,X,cudaStreamIsCapturing,13627,2979
6928969549066.157,4097251,4097061,203,0.656,cuda_runtime,X,cudaStreamGetPriority,13628,2979
6928969549067.049,4097251,4097061,205,0.648,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13629,2979
6928969549085.422,4097251,4097061,211,12.877,cuda_runtime,X,cudaLaunchKernel,13633,2979
6928969549101.309,4097251,4097061,211,9.923,cuda_runtime,X,cudaLaunchKernel,13635,2979
6928969549133.156,4097251,4097061,135,1.629,cuda_runtime,X,cudaEventRecord,13648,2979
6928969549135.025,4097251,4097061,317,0.542,cuda_runtime,X,cudaStreamIsCapturing,13649,2979
6928969549135.825,4097251,4097061,203,0.583,cuda_runtime,X,cudaStreamGetPriority,13650,2979
6928969549136.641,4097251,4097061,205,0.469,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13651,2979
6928969549151.845,4097251,4097061,211,8.38,cuda_runtime,X,cudaLaunchKernel,13655,2979
6928969549162.507,4097251,4097061,211,6.425,cuda_runtime,X,cudaLaunchKernel,13657,2979
6928969549175.295,4097251,4097061,11,0.244,cuda_runtime,X,cudaPeekAtLastError,13659,2979
6928969549176.812,4097251,4097061,51,9.723,cuda_runtime,X,cudaMemsetAsync,13660,2979
6928969549189.422,4097251,4097061,430,9.582,cuda_runtime,X,cudaLaunchKernelExC,13661,2979
6928969549200.058,4097251,4097061,11,0.175,cuda_runtime,X,cudaPeekAtLastError,13663,2979
6928969549310.959,4097251,4097061,135,2.082,cuda_runtime,X,cudaEventRecord,13700,2988
6928969549313.387,4097251,4097061,317,0.671,cuda_runtime,X,cudaStreamIsCapturing,13701,2988
6928969549314.382,4097251,4097061,203,0.661,cuda_runtime,X,cudaStreamGetPriority,13702,2988
6928969549315.287,4097251,4097061,205,0.618,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13703,2988
6928969549338.911,4097251,4097061,273,1.825,cuda_runtime,X,cudaFuncSetAttribute,13711,2988
6928969549341.629,4097251,4097061,211,10.281,cuda_runtime,X,cudaLaunchKernel,13712,2988
6928969549461.813,4097251,4097061,135,2.201,cuda_runtime,X,cudaEventRecord,13736,3004
6928969549464.341,4097251,4097061,317,0.705,cuda_runtime,X,cudaStreamIsCapturing,13737,3004
6928969549465.357,4097251,4097061,203,0.609,cuda_runtime,X,cudaStreamGetPriority,13738,3004
6928969549466.219,4097251,4097061,205,0.692,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13739,3004
6928969549481.036,4097251,4097061,211,10.806,cuda_runtime,X,cudaLaunchKernel,13743,3004
6928969549494.267,4097251,4097061,211,6.159,cuda_runtime,X,cudaLaunchKernel,13745,3004
6928969549504.225,4097251,4097061,273,1.577,cuda_runtime,X,cudaFuncSetAttribute,13747,3004
6928969549506.29,4097251,4097061,11,0.219,cuda_runtime,X,cudaPeekAtLastError,13748,3004
6928969549508.158,4097251,4097061,211,7.454,cuda_runtime,X,cudaLaunchKernel,13749,3004
6928969549516.885,4097251,4097061,11,0.175,cuda_runtime,X,cudaPeekAtLastError,13752,3004
6928969549519.473,4097251,4097061,211,6.794,cuda_runtime,X,cudaLaunchKernel,13753,3004
6928969549548.905,4097251,4097061,135,1.742,cuda_runtime,X,cudaEventRecord,13766,3004
6928969549550.94,4097251,4097061,317,0.618,cuda_runtime,X,cudaStreamIsCapturing,13767,3004
6928969549551.834,4097251,4097061,203,0.481,cuda_runtime,X,cudaStreamGetPriority,13768,3004
6928969549552.533,4097251,4097061,205,0.522,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13769,3004
6928969549602.014,4097251,4097061,211,9.121,cuda_runtime,X,cudaLaunchKernel,13773,3004
6928969549613.298,4097251,4097061,211,6.733,cuda_runtime,X,cudaLaunchKernel,13775,3004
6928969549623.509,4097251,4097061,51,11.549,cuda_runtime,X,cudaMemsetAsync,13777,3004
6928969549636.223,4097251,4097061,273,1.082,cuda_runtime,X,cudaFuncSetAttribute,13778,3004
6928969549637.881,4097251,4097061,11,0.226,cuda_runtime,X,cudaPeekAtLastError,13779,3004
6928969549639.003,4097251,4097061,211,10.139,cuda_runtime,X,cudaLaunchKernel,13780,3004
6928969549651.062,4097251,4097061,211,8.273,cuda_runtime,X,cudaLaunchKernel,13783,3004
6928969549661.044,4097251,4097061,11,0.136,cuda_runtime,X,cudaPeekAtLastError,13786,3004
6928969549663.222,4097251,4097061,211,6.408,cuda_runtime,X,cudaLaunchKernel,13787,3004
6928969549767.766,4097251,4097061,211,12.092,cuda_runtime,X,cudaLaunchKernel,13807,3013
6928969549856.09,4097251,4097061,135,2.653,cuda_runtime,X,cudaEventRecord,13839,3016
6928969549859.157,4097251,4097061,317,0.869,cuda_runtime,X,cudaStreamIsCapturing,13840,3016
6928969549860.381,4097251,4097061,203,0.738,cuda_runtime,X,cudaStreamGetPriority,13841,3016
6928969549861.415,4097251,4097061,205,0.697,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13842,3016
6928969549886.559,4097251,4097061,273,1.958,cuda_runtime,X,cudaFuncSetAttribute,13850,3016
6928969549889.649,4097251,4097061,211,10.014,cuda_runtime,X,cudaLaunchKernel,13851,3016
6928969550012.475,4097251,4097061,135,2.178,cuda_runtime,X,cudaEventRecord,13875,3032
6928969550014.976,4097251,4097061,317,0.787,cuda_runtime,X,cudaStreamIsCapturing,13876,3032
6928969550016.047,4097251,4097061,203,0.709,cuda_runtime,X,cudaStreamGetPriority,13877,3032
6928969550017.024,4097251,4097061,205,0.704,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13878,3032
6928969550034.261,4097251,4097061,211,10.149,cuda_runtime,X,cudaLaunchKernel,13882,3032
6928969550046.791,4097251,4097061,211,6.586,cuda_runtime,X,cudaLaunchKernel,13884,3032
6928969550059.39,4097251,4097061,273,2.772,cuda_runtime,X,cudaFuncSetAttribute,13886,3032
6928969550062.976,4097251,4097061,11,0.239,cuda_runtime,X,cudaPeekAtLastError,13887,3032
6928969550064.901,4097251,4097061,211,8.404,cuda_runtime,X,cudaLaunchKernel,13888,3032
6928969550074.769,4097251,4097061,11,0.13,cuda_runtime,X,cudaPeekAtLastError,13891,3032
6928969550077.013,4097251,4097061,211,6.949,cuda_runtime,X,cudaLaunchKernel,13892,3032
6928969550108.075,4097251,4097061,135,2.015,cuda_runtime,X,cudaEventRecord,13905,3032
6928969550110.35,4097251,4097061,317,0.697,cuda_runtime,X,cudaStreamIsCapturing,13906,3032
6928969550111.352,4097251,4097061,203,0.488,cuda_runtime,X,cudaStreamGetPriority,13907,3032
6928969550112.066,4097251,4097061,205,0.554,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13908,3032
6928969550124.909,4097251,4097061,211,7.424,cuda_runtime,X,cudaLaunchKernel,13912,3032
6928969550134.553,4097251,4097061,211,5.968,cuda_runtime,X,cudaLaunchKernel,13914,3032
6928969550142.826,4097251,4097061,51,12.313,cuda_runtime,X,cudaMemsetAsync,13916,3032
6928969550155.688,4097251,4097061,12,0.576,cuda_runtime,X,cudaGetErrorString,13917,3032
6928969550159.77,4097251,4097061,11,0.193,cuda_runtime,X,cudaPeekAtLastError,13918,3032
6928969550160.747,4097251,4097061,51,5.501,cuda_runtime,X,cudaMemsetAsync,13919,3032
6928969550167.736,4097251,4097061,273,1.629,cuda_runtime,X,cudaFuncSetAttribute,13920,3032
6928969550169.585,4097251,4097061,273,0.737,cuda_runtime,X,cudaFuncSetAttribute,13921,3032
6928969550170.901,4097251,4097061,430,8.487,cuda_runtime,X,cudaLaunchKernelExC,13922,3032
6928969550180.356,4097251,4097061,11,0.177,cuda_runtime,X,cudaPeekAtLastError,13924,3032
6928969550182.496,4097251,4097061,211,6.575,cuda_runtime,X,cudaLaunchKernel,13925,3032
6928969550227.175,4097251,4097061,211,10.184,cuda_runtime,X,cudaLaunchKernel,13934,3035
6928969550311.742,4097251,4097061,211,8.962,cuda_runtime,X,cudaLaunchKernel,13954,3042
6928969550404.014,4097251,4097061,135,2.388,cuda_runtime,X,cudaEventRecord,13990,3047
6928969550406.7,4097251,4097061,317,0.769,cuda_runtime,X,cudaStreamIsCapturing,13991,3047
6928969550407.826,4097251,4097061,203,0.778,cuda_runtime,X,cudaStreamGetPriority,13992,3047
6928969550408.837,4097251,4097061,205,0.795,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,13993,3047
6928969550434.588,4097251,4097061,211,11.925,cuda_runtime,X,cudaLaunchKernel,14001,3047
6928969550544.826,4097251,4097061,135,1.889,cuda_runtime,X,cudaEventRecord,14024,3063
6928969550547.01,4097251,4097061,317,0.677,cuda_runtime,X,cudaStreamIsCapturing,14025,3063
6928969550547.985,4097251,4097061,203,0.522,cuda_runtime,X,cudaStreamGetPriority,14026,3063
6928969550548.73,4097251,4097061,205,0.621,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14027,3063
6928969550566.247,4097251,4097061,11,0.411,cuda_runtime,X,cudaPeekAtLastError,14031,3063
6928969550569.112,4097251,4097061,211,12.286,cuda_runtime,X,cudaLaunchKernel,14032,3063
6928969550584.099,4097251,4097061,211,7.837,cuda_runtime,X,cudaLaunchKernel,14034,3063
6928969550592.353,4097251,4097061,11,0.134,cuda_runtime,X,cudaPeekAtLastError,14035,3063
6928969550612.725,4097251,4097061,135,1.603,cuda_runtime,X,cudaEventRecord,14047,3063
6928969550614.875,4097251,4097061,317,0.481,cuda_runtime,X,cudaStreamIsCapturing,14048,3063
6928969550615.679,4097251,4097061,203,0.448,cuda_runtime,X,cudaStreamGetPriority,14049,3063
6928969550616.469,4097251,4097061,205,0.387,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14050,3063
6928969550629.845,4097251,4097061,211,8.271,cuda_runtime,X,cudaLaunchKernel,14054,3063
6928969550640.213,4097251,4097061,211,5.451,cuda_runtime,X,cudaLaunchKernel,14056,3063
6928969550647.32,4097251,4097061,51,10.77,cuda_runtime,X,cudaMemsetAsync,14058,3063
6928969550658.509,4097251,4097061,12,0.344,cuda_runtime,X,cudaGetErrorString,14059,3063
6928969550661.792,4097251,4097061,11,0.164,cuda_runtime,X,cudaPeekAtLastError,14060,3063
6928969550662.545,4097251,4097061,51,5.976,cuda_runtime,X,cudaMemsetAsync,14061,3063
6928969550669.734,4097251,4097061,273,1.524,cuda_runtime,X,cudaFuncSetAttribute,14062,3063
6928969550671.506,4097251,4097061,273,0.559,cuda_runtime,X,cudaFuncSetAttribute,14063,3063
6928969550672.497,4097251,4097061,430,7.104,cuda_runtime,X,cudaLaunchKernelExC,14064,3063
6928969550680.534,4097251,4097061,11,0.136,cuda_runtime,X,cudaPeekAtLastError,14066,3063
6928969550683.088,4097251,4097061,211,6.292,cuda_runtime,X,cudaLaunchKernel,14067,3063
6928969550767.293,4097251,4097061,211,10.274,cuda_runtime,X,cudaLaunchKernel,14087,3072
6928969550864.519,4097251,4097061,135,2.251,cuda_runtime,X,cudaEventRecord,14119,3075
6928969550867.093,4097251,4097061,317,0.752,cuda_runtime,X,cudaStreamIsCapturing,14120,3075
6928969550868.204,4097251,4097061,203,0.591,cuda_runtime,X,cudaStreamGetPriority,14121,3075
6928969550869.053,4097251,4097061,205,0.606,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14122,3075
6928969550892.257,4097251,4097061,211,10.132,cuda_runtime,X,cudaLaunchKernel,14130,3075
6928969551002.452,4097251,4097061,135,2.012,cuda_runtime,X,cudaEventRecord,14153,3091
6928969551004.837,4097251,4097061,317,0.626,cuda_runtime,X,cudaStreamIsCapturing,14154,3091
6928969551005.792,4097251,4097061,203,0.582,cuda_runtime,X,cudaStreamGetPriority,14155,3091
6928969551006.637,4097251,4097061,205,0.612,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14156,3091
6928969551020.925,4097251,4097061,11,0.341,cuda_runtime,X,cudaPeekAtLastError,14160,3091
6928969551022.973,4097251,4097061,211,10.793,cuda_runtime,X,cudaLaunchKernel,14161,3091
6928969551035.765,4097251,4097061,211,6.974,cuda_runtime,X,cudaLaunchKernel,14163,3091
6928969551043.121,4097251,4097061,11,0.136,cuda_runtime,X,cudaPeekAtLastError,14164,3091
6928969551062.744,4097251,4097061,135,1.743,cuda_runtime,X,cudaEventRecord,14176,3091
6928969551064.707,4097251,4097061,317,0.535,cuda_runtime,X,cudaStreamIsCapturing,14177,3091
6928969551065.483,4097251,4097061,203,0.45,cuda_runtime,X,cudaStreamGetPriority,14178,3091
6928969551066.136,4097251,4097061,205,0.408,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14179,3091
6928969551076.861,4097251,4097061,211,8.394,cuda_runtime,X,cudaLaunchKernel,14183,3091
6928969551087.275,4097251,4097061,211,5.387,cuda_runtime,X,cudaLaunchKernel,14185,3091
6928969551094.245,4097251,4097061,51,10.161,cuda_runtime,X,cudaMemsetAsync,14187,3091
6928969551104.835,4097251,4097061,12,0.355,cuda_runtime,X,cudaGetErrorString,14188,3091
6928969551107.39,4097251,4097061,11,0.153,cuda_runtime,X,cudaPeekAtLastError,14189,3091
6928969551108.134,4097251,4097061,51,5.082,cuda_runtime,X,cudaMemsetAsync,14190,3091
6928969551114.461,4097251,4097061,273,1.494,cuda_runtime,X,cudaFuncSetAttribute,14191,3091
6928969551116.18,4097251,4097061,273,0.593,cuda_runtime,X,cudaFuncSetAttribute,14192,3091
6928969551117.286,4097251,4097061,430,7.853,cuda_runtime,X,cudaLaunchKernelExC,14193,3091
6928969551126.015,4097251,4097061,11,0.135,cuda_runtime,X,cudaPeekAtLastError,14195,3091
6928969551128.746,4097251,4097061,211,6.123,cuda_runtime,X,cudaLaunchKernel,14196,3091
6928969551169.005,4097251,4097061,211,9.644,cuda_runtime,X,cudaLaunchKernel,14205,3094
6928969551248.01,4097251,4097061,211,9.17,cuda_runtime,X,cudaLaunchKernel,14225,3101
6928969551341.057,4097251,4097061,135,2.086,cuda_runtime,X,cudaEventRecord,14261,3106
6928969551343.442,4097251,4097061,317,0.686,cuda_runtime,X,cudaStreamIsCapturing,14262,3106
6928969551344.436,4097251,4097061,203,0.684,cuda_runtime,X,cudaStreamGetPriority,14263,3106
6928969551345.359,4097251,4097061,205,0.721,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14264,3106
6928969551368.249,4097251,4097061,211,9.274,cuda_runtime,X,cudaLaunchKernel,14272,3106
6928969551477.525,4097251,4097061,135,1.919,cuda_runtime,X,cudaEventRecord,14295,3122
6928969551479.72,4097251,4097061,317,0.618,cuda_runtime,X,cudaStreamIsCapturing,14296,3122
6928969551480.674,4097251,4097061,203,0.621,cuda_runtime,X,cudaStreamGetPriority,14297,3122
6928969551481.525,4097251,4097061,205,0.619,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14298,3122
6928969551495.588,4097251,4097061,11,0.382,cuda_runtime,X,cudaPeekAtLastError,14302,3122
6928969551497.376,4097251,4097061,211,10.176,cuda_runtime,X,cudaLaunchKernel,14303,3122
6928969551509.096,4097251,4097061,211,7.698,cuda_runtime,X,cudaLaunchKernel,14305,3122
6928969551517.189,4097251,4097061,11,0.151,cuda_runtime,X,cudaPeekAtLastError,14306,3122
6928969551537.385,4097251,4097061,135,1.667,cuda_runtime,X,cudaEventRecord,14318,3122
6928969551539.401,4097251,4097061,317,0.541,cuda_runtime,X,cudaStreamIsCapturing,14319,3122
6928969551540.313,4097251,4097061,203,0.431,cuda_runtime,X,cudaStreamGetPriority,14320,3122
6928969551541.106,4097251,4097061,205,0.363,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14321,3122
6928969551552.39,4097251,4097061,211,7.641,cuda_runtime,X,cudaLaunchKernel,14325,3122
6928969551562.082,4097251,4097061,211,5.901,cuda_runtime,X,cudaLaunchKernel,14327,3122
6928969551569.528,4097251,4097061,51,9.981,cuda_runtime,X,cudaMemsetAsync,14329,3122
6928969551579.982,4097251,4097061,12,0.278,cuda_runtime,X,cudaGetErrorString,14330,3122
6928969551582.465,4097251,4097061,11,0.128,cuda_runtime,X,cudaPeekAtLastError,14331,3122
6928969551583.175,4097251,4097061,51,4.966,cuda_runtime,X,cudaMemsetAsync,14332,3122
6928969551589.316,4097251,4097061,273,1.506,cuda_runtime,X,cudaFuncSetAttribute,14333,3122
6928969551591.047,4097251,4097061,273,0.586,cuda_runtime,X,cudaFuncSetAttribute,14334,3122
6928969551592.052,4097251,4097061,430,6.722,cuda_runtime,X,cudaLaunchKernelExC,14335,3122
6928969551599.573,4097251,4097061,11,0.127,cuda_runtime,X,cudaPeekAtLastError,14337,3122
6928969551602.081,4097251,4097061,211,6.321,cuda_runtime,X,cudaLaunchKernel,14338,3122
6928969551686.513,4097251,4097061,211,10.284,cuda_runtime,X,cudaLaunchKernel,14358,3131
6928969551763.301,4097251,4097061,135,2.22,cuda_runtime,X,cudaEventRecord,14390,3134
6928969551765.805,4097251,4097061,317,0.656,cuda_runtime,X,cudaStreamIsCapturing,14391,3134
6928969551766.787,4097251,4097061,203,0.64,cuda_runtime,X,cudaStreamGetPriority,14392,3134
6928969551767.668,4097251,4097061,205,0.546,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14393,3134
6928969551789.945,4097251,4097061,211,9.945,cuda_runtime,X,cudaLaunchKernel,14401,3134
6928969551897.937,4097251,4097061,135,2.07,cuda_runtime,X,cudaEventRecord,14424,3150
6928969551900.313,4097251,4097061,317,0.603,cuda_runtime,X,cudaStreamIsCapturing,14425,3150
6928969551901.277,4097251,4097061,203,0.574,cuda_runtime,X,cudaStreamGetPriority,14426,3150
6928969551902.183,4097251,4097061,205,0.537,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14427,3150
6928969551915.545,4097251,4097061,11,0.381,cuda_runtime,X,cudaPeekAtLastError,14431,3150
6928969551917.363,4097251,4097061,211,10.194,cuda_runtime,X,cudaLaunchKernel,14432,3150
6928969551929.361,4097251,4097061,211,7.029,cuda_runtime,X,cudaLaunchKernel,14434,3150
6928969551936.81,4097251,4097061,11,0.136,cuda_runtime,X,cudaPeekAtLastError,14435,3150
6928969551956.371,4097251,4097061,135,1.617,cuda_runtime,X,cudaEventRecord,14447,3150
6928969551958.206,4097251,4097061,317,0.515,cuda_runtime,X,cudaStreamIsCapturing,14448,3150
6928969551958.966,4097251,4097061,203,0.375,cuda_runtime,X,cudaStreamGetPriority,14449,3150
6928969551959.549,4097251,4097061,205,0.381,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14450,3150
6928969551969.765,4097251,4097061,211,7.718,cuda_runtime,X,cudaLaunchKernel,14454,3150
6928969551979.578,4097251,4097061,211,5.759,cuda_runtime,X,cudaLaunchKernel,14456,3150
6928969551986.871,4097251,4097061,51,9.743,cuda_runtime,X,cudaMemsetAsync,14458,3150
6928969551997.049,4097251,4097061,12,0.264,cuda_runtime,X,cudaGetErrorString,14459,3150
6928969551999.294,4097251,4097061,11,0.166,cuda_runtime,X,cudaPeekAtLastError,14460,3150
6928969552000.006,4097251,4097061,51,4.864,cuda_runtime,X,cudaMemsetAsync,14461,3150
6928969552006.012,4097251,4097061,273,1.476,cuda_runtime,X,cudaFuncSetAttribute,14462,3150
6928969552007.721,4097251,4097061,273,0.595,cuda_runtime,X,cudaFuncSetAttribute,14463,3150
6928969552008.739,4097251,4097061,430,6.734,cuda_runtime,X,cudaLaunchKernelExC,14464,3150
6928969552016.531,4097251,4097061,11,0.154,cuda_runtime,X,cudaPeekAtLastError,14466,3150
6928969552018.96,4097251,4097061,211,6.066,cuda_runtime,X,cudaLaunchKernel,14467,3150
6928969552056.454,4097251,4097061,211,8.752,cuda_runtime,X,cudaLaunchKernel,14476,3153
6928969552156.298,4097251,4097061,211,9.734,cuda_runtime,X,cudaLaunchKernel,14498,3162
6928969552177.571,4097251,4097061,211,9.222,cuda_runtime,X,cudaLaunchKernel,14507,3160
6928969552232.475,4097251,4097061,211,9.165,cuda_runtime,X,cudaLaunchKernel,14521,3165
6928969552307.531,4097251,4097061,135,2.72,cuda_runtime,X,cudaEventRecord,14553,3168
6928969552310.699,4097251,4097061,317,0.875,cuda_runtime,X,cudaStreamIsCapturing,14554,3168
6928969552311.9,4097251,4097061,203,0.793,cuda_runtime,X,cudaStreamGetPriority,14555,3168
6928969552312.998,4097251,4097061,205,0.611,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14556,3168
6928969552337.585,4097251,4097061,211,10.466,cuda_runtime,X,cudaLaunchKernel,14564,3168
6928969552457.681,4097251,4097061,135,2.245,cuda_runtime,X,cudaEventRecord,14590,3184
6928969552460.292,4097251,4097061,317,0.628,cuda_runtime,X,cudaStreamIsCapturing,14591,3184
6928969552461.252,4097251,4097061,203,0.633,cuda_runtime,X,cudaStreamGetPriority,14592,3184
6928969552462.193,4097251,4097061,205,0.561,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,14593,3184
6928969552476.442,4097251,4097061,51,14.382,cuda_runtime,X,cudaMemsetAsync,14597,3184
6928969552493.732,4097251,4097061,211,9.097,cuda_runtime,X,cudaLaunchKernel,14598,3184
6928969554347.306,4097061,4097061,211,32961.727,cuda_runtime,X,cudaLaunchKernel,14612,2056
6928969588165.159,4097061,4097061,165,22.917,cuda_runtime,X,cudaDeviceSynchronize,14618,14618
