ts,tid,pid,cbid,dur,cat,ph,name,correlation,External id
6936340658483.62,60051,60051,211,15731.225,cuda_runtime,X,cudaLaunchKernel,3514,515
6936340674642.531,60051,60051,211,7421.474,cuda_runtime,X,cudaLaunchKernel,3527,520
6936340683375.082,60237,60051,211,21352.129,cuda_runtime,X,cudaLaunchKernel,3553,1038
6936340704775.109,60237,60051,22,2.605,cuda_runtime,X,cudaFree,3560,1034
6936340704787.12,60237,60051,20,12.174,cuda_runtime,X,cudaMalloc,3562,1034
6936340704813.55,60237,60051,20,4.139,cuda_runtime,X,cudaMalloc,3571,1034
6936340704825.922,60237,60051,20,185.624,cuda_runtime,X,cudaMalloc,3580,1034
6936340705196.537,60237,60051,251,46.792,cuda_runtime,X,cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags,3591,1034
6936340705317.736,60237,60051,211,16.188,cuda_runtime,X,cudaLaunchKernel,3592,1034
6936340705447.152,60237,60051,211,13.023,cuda_runtime,X,cudaLaunchKernel,3610,1046
6936340705501.597,60237,60051,251,3779.102,cuda_runtime,X,cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags,3623,1042
6936340709302.556,60237,60051,211,15.089,cuda_runtime,X,cudaLaunchKernel,3624,1042
6936340709416.978,60237,60051,211,12.365,cuda_runtime,X,cudaLaunchKernel,3637,1050
6936340709677.356,60237,60051,211,43.791,cuda_runtime,X,cudaLaunchKernel,3666,1067
6936340709817.592,60237,60051,251,2.396,cuda_runtime,X,cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags,3687,1075
6936340709831.017,60237,60051,211,11.294,cuda_runtime,X,cudaLaunchKernel,3688,1075
6936340709850.755,60237,60051,211,8763.83,cuda_runtime,X,cudaLaunchKernel,3690,1075
6936340718671.217,60237,60051,317,2.793,cuda_runtime,X,cudaStreamIsCapturing,3699,1079
6936340718675.182,60237,60051,20,185.746,cuda_runtime,X,cudaMalloc,3700,1079
6936340718896.593,60237,60051,210,4341.131,cuda_runtime,X,cudaOccupancyMaxActiveBlocksPerMultiprocessor,3711,1079
6936340723265.06,60237,60051,211,15.778,cuda_runtime,X,cudaLaunchKernel,3712,1079
6936340723369.611,60237,60051,211,117.736,cuda_runtime,X,cudaLaunchKernel,3725,1083
6936340723680.187,60237,60051,211,13.511,cuda_runtime,X,cudaLaunchKernel,3754,1100
6936340723780.336,60237,60051,210,1.969,cuda_runtime,X,cudaOccupancyMaxActiveBlocksPerMultiprocessor,3775,1108
6936340723795.084,60237,60051,51,11.031,cuda_runtime,X,cudaMemsetAsync,3776,1108
6936340723807.496,60237,60051,211,10.072,cuda_runtime,X,cudaLaunchKernel,3777,1108
6936340723844.095,60237,60051,317,1.86,cuda_runtime,X,cudaStreamIsCapturing,3786,1112
6936340723846.827,60237,60051,20,199.811,cuda_runtime,X,cudaMalloc,3787,1112
6936340724074.93,60237,60051,210,1.77,cuda_runtime,X,cudaOccupancyMaxActiveBlocksPerMultiprocessor,3798,1112
6936340724095.806,60237,60051,211,13.442,cuda_runtime,X,cudaLaunchKernel,3799,1112
6936340724160.379,60237,60051,211,9.729,cuda_runtime,X,cudaLaunchKernel,3812,1116
6936340724398.158,60237,60051,211,11.401,cuda_runtime,X,cudaLaunchKernel,3844,1139
6936340724419.536,60237,60051,211,42.68,cuda_runtime,X,cudaLaunchKernel,3853,1137
6936340724535.944,60237,60051,211,8979.221,cuda_runtime,X,cudaLaunchKernel,3870,1142
6936340733725.85,60237,60051,3,0.342,cuda_runtime,X,cudaGetDeviceCount,3901,1146
6936340733728.764,60237,60051,1,0.45,cuda_runtime,X,cudaDriverGetVersion,3903,1146
6936340733729.753,60237,60051,200,1.839,cuda_runtime,X,cudaDeviceGetAttribute,3904,1146
6936340733731.896,60237,60051,200,0.6,cuda_runtime,X,cudaDeviceGetAttribute,3905,1146
6936340733732.767,60237,60051,200,0.559,cuda_runtime,X,cudaDeviceGetAttribute,3906,1146
6936340733733.624,60237,60051,200,0.439,cuda_runtime,X,cudaDeviceGetAttribute,3907,1146
6936340733734.71,60237,60051,200,0.42,cuda_runtime,X,cudaDeviceGetAttribute,3908,1146
6936340733735.463,60237,60051,200,0.428,cuda_runtime,X,cudaDeviceGetAttribute,3909,1146
6936340733736.181,60237,60051,200,0.42,cuda_runtime,X,cudaDeviceGetAttribute,3910,1146
6936340733736.895,60237,60051,200,0.601,cuda_runtime,X,cudaDeviceGetAttribute,3911,1146
6936340733737.726,60237,60051,200,1320.133,cuda_runtime,X,cudaDeviceGetAttribute,3912,1146
6936340735058.355,60237,60051,200,946.156,cuda_runtime,X,cudaDeviceGetAttribute,3913,1146
6936340736004.9,60237,60051,200,0.55,cuda_runtime,X,cudaDeviceGetAttribute,3914,1146
6936340736005.702,60237,60051,200,0.506,cuda_runtime,X,cudaDeviceGetAttribute,3915,1146
6936340736006.504,60237,60051,200,0.504,cuda_runtime,X,cudaDeviceGetAttribute,3916,1146
6936340736007.305,60237,60051,200,0.638,cuda_runtime,X,cudaDeviceGetAttribute,3917,1146
6936340736008.218,60237,60051,200,0.804,cuda_runtime,X,cudaDeviceGetAttribute,3918,1146
6936340736009.302,60237,60051,200,0.499,cuda_runtime,X,cudaDeviceGetAttribute,3919,1146
6936340736010.044,60237,60051,200,0.598,cuda_runtime,X,cudaDeviceGetAttribute,3920,1146
6936340736010.928,60237,60051,200,0.468,cuda_runtime,X,cudaDeviceGetAttribute,3921,1146
6936340736011.628,60237,60051,200,0.5,cuda_runtime,X,cudaDeviceGetAttribute,3922,1146
6936340736012.364,60237,60051,200,0.481,cuda_runtime,X,cudaDeviceGetAttribute,3923,1146
6936340736013.137,60237,60051,200,0.792,cuda_runtime,X,cudaDeviceGetAttribute,3924,1146
6936340736014.382,60237,60051,440,2283.085,cuda_runtime,X,cudaGetDeviceProperties_v2,3925,1146
6936340738297.851,60237,60051,200,0.525,cuda_runtime,X,cudaDeviceGetAttribute,3926,1146
6936340738298.636,60237,60051,200,0.444,cuda_runtime,X,cudaDeviceGetAttribute,3927,1146
6936340738300.666,60237,60051,198,15.309,cuda_runtime,X,cudaStreamCreateWithFlags,3928,1146
6936340738316.317,60237,60051,198,3.602,cuda_runtime,X,cudaStreamCreateWithFlags,3929,1146
6936340738320.277,60237,60051,198,2.695,cuda_runtime,X,cudaStreamCreateWithFlags,3930,1146
6936340738323.319,60237,60051,198,3.36,cuda_runtime,X,cudaStreamCreateWithFlags,3931,1146
6936340738326.99,60237,60051,198,3.215,cuda_runtime,X,cudaStreamCreateWithFlags,3932,1146
6936340738330.52,60237,60051,198,3.019,cuda_runtime,X,cudaStreamCreateWithFlags,3933,1146
6936340738333.855,60237,60051,198,3.128,cuda_runtime,X,cudaStreamCreateWithFlags,3934,1146
6936340738337.284,60237,60051,198,179.492,cuda_runtime,X,cudaStreamCreateWithFlags,3935,1146
6936340738517.607,60237,60051,198,3.123,cuda_runtime,X,cudaStreamCreateWithFlags,3936,1146
6936340738521.082,60237,60051,198,2.7,cuda_runtime,X,cudaStreamCreateWithFlags,3937,1146
6936340738524.142,60237,60051,198,5.683,cuda_runtime,X,cudaStreamCreateWithFlags,3938,1146
6936340738530.144,60237,60051,198,2.744,cuda_runtime,X,cudaStreamCreateWithFlags,3939,1146
6936340738533.215,60237,60051,198,3.325,cuda_runtime,X,cudaStreamCreateWithFlags,3940,1146
6936340738536.907,60237,60051,198,2.655,cuda_runtime,X,cudaStreamCreateWithFlags,3941,1146
6936340738539.877,60237,60051,198,2.983,cuda_runtime,X,cudaStreamCreateWithFlags,3942,1146
6936340738543.179,60237,60051,198,33.338,cuda_runtime,X,cudaStreamCreateWithFlags,3943,1146
6936340738577.538,60237,60051,20,14.089,cuda_runtime,X,cudaMalloc,3944,1146
6936340738592.878,60237,60051,51,25.242,cuda_runtime,X,cudaMemsetAsync,3945,1146
6936340738622.832,60237,60051,27,15.518,cuda_runtime,X,cudaHostAlloc,3947,1146
6936340738639.044,60237,60051,28,2.036,cuda_runtime,X,cudaHostGetDevicePointer,3948,1146
6936340738644.189,60237,60051,22,1.401,cuda_runtime,X,cudaFree,3949,1146
6936340738652.729,60237,60051,135,3.887,cuda_runtime,X,cudaEventRecord,3951,1146
6936340738657.495,60237,60051,317,1.504,cuda_runtime,X,cudaStreamIsCapturing,3952,1146
6936340738659.488,60237,60051,203,1.215,cuda_runtime,X,cudaStreamGetPriority,3953,1146
6936340738661.243,60237,60051,205,1.084,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,3954,1146
6936340739031.472,60237,60051,273,10336.287,cuda_runtime,X,cudaFuncSetAttribute,3962,1146
6936340749374.054,60237,60051,211,18.862,cuda_runtime,X,cudaLaunchKernel,3963,1146
6936340749709.865,60237,60051,135,5.375,cuda_runtime,X,cudaEventRecord,3987,1162
6936340749716.003,60237,60051,317,1.626,cuda_runtime,X,cudaStreamIsCapturing,3988,1162
6936340749718.154,60237,60051,203,1.375,cuda_runtime,X,cudaStreamGetPriority,3989,1162
6936340749720.243,60237,60051,205,0.953,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,3990,1162
6936340750166.669,60237,60051,15,556.535,cuda_runtime,X,cudaFuncGetAttributes,3992,1162
6936340750724.3,60237,60051,15,522.408,cuda_runtime,X,cudaFuncGetAttributes,3993,1162
6936340751248.288,60237,60051,15,1615.052,cuda_runtime,X,cudaFuncGetAttributes,3994,1162
6936340752863.905,60237,60051,15,3501.993,cuda_runtime,X,cudaFuncGetAttributes,3995,1162
6936340756367.232,60237,60051,15,3432.318,cuda_runtime,X,cudaFuncGetAttributes,3996,1162
6936340759800.481,60237,60051,15,3450.531,cuda_runtime,X,cudaFuncGetAttributes,3997,1162
6936340763251.962,60237,60051,15,2731.408,cuda_runtime,X,cudaFuncGetAttributes,3998,1162
6936340765988.46,60237,60051,15,2654.128,cuda_runtime,X,cudaFuncGetAttributes,3999,1162
6936340768644.184,60237,60051,15,1674.067,cuda_runtime,X,cudaFuncGetAttributes,4000,1162
6936340770319.464,60237,60051,15,227.238,cuda_runtime,X,cudaFuncGetAttributes,4001,1162
6936340770547.942,60237,60051,15,217.375,cuda_runtime,X,cudaFuncGetAttributes,4002,1162
6936340770766.428,60237,60051,15,205.511,cuda_runtime,X,cudaFuncGetAttributes,4003,1162
6936340771103.288,60237,60051,15,6.112,cuda_runtime,X,cudaFuncGetAttributes,4004,1162
6936340771109.803,60237,60051,15,6.524,cuda_runtime,X,cudaFuncGetAttributes,4005,1162
6936340771116.778,60237,60051,15,5.339,cuda_runtime,X,cudaFuncGetAttributes,4006,1162
6936340771122.539,60237,60051,15,5.72,cuda_runtime,X,cudaFuncGetAttributes,4007,1162
6936340771128.821,60237,60051,15,5.681,cuda_runtime,X,cudaFuncGetAttributes,4008,1162
6936340771135.426,60237,60051,15,5.507,cuda_runtime,X,cudaFuncGetAttributes,4009,1162
6936340771141.351,60237,60051,15,5.635,cuda_runtime,X,cudaFuncGetAttributes,4010,1162
6936340771147.355,60237,60051,15,4.895,cuda_runtime,X,cudaFuncGetAttributes,4011,1162
6936340771152.671,60237,60051,15,5.103,cuda_runtime,X,cudaFuncGetAttributes,4012,1162
6936340771158.104,60237,60051,15,4.666,cuda_runtime,X,cudaFuncGetAttributes,4013,1162
6936340771163.118,60237,60051,15,4.721,cuda_runtime,X,cudaFuncGetAttributes,4014,1162
6936340771168.174,60237,60051,15,4.564,cuda_runtime,X,cudaFuncGetAttributes,4015,1162
6936340771221.588,60237,60051,15,437.869,cuda_runtime,X,cudaFuncGetAttributes,4016,1162
6936340771660.374,60237,60051,15,416.983,cuda_runtime,X,cudaFuncGetAttributes,4017,1162
6936340772078.224,60237,60051,15,438.546,cuda_runtime,X,cudaFuncGetAttributes,4018,1162
6936340772517.651,60237,60051,15,1645.814,cuda_runtime,X,cudaFuncGetAttributes,4019,1162
6936340774164.903,60237,60051,15,2246.025,cuda_runtime,X,cudaFuncGetAttributes,4020,1162
6936340776412.166,60237,60051,15,474.916,cuda_runtime,X,cudaFuncGetAttributes,4021,1162
6936340776888.072,60237,60051,15,417.851,cuda_runtime,X,cudaFuncGetAttributes,4022,1162
6936340777306.923,60237,60051,15,523.43,cuda_runtime,X,cudaFuncGetAttributes,4023,1162
6936340777831.388,60237,60051,15,394.985,cuda_runtime,X,cudaFuncGetAttributes,4024,1162
6936340778227.352,60237,60051,15,1430.397,cuda_runtime,X,cudaFuncGetAttributes,4025,1162
6936340779658.701,60237,60051,15,471.652,cuda_runtime,X,cudaFuncGetAttributes,4026,1162
6936340780131.437,60237,60051,15,440.579,cuda_runtime,X,cudaFuncGetAttributes,4027,1162
6936340780638.342,60237,60051,15,4.837,cuda_runtime,X,cudaFuncGetAttributes,4028,1162
6936340780643.493,60237,60051,15,4.498,cuda_runtime,X,cudaFuncGetAttributes,4029,1162
6936340780648.3,60237,60051,15,3.688,cuda_runtime,X,cudaFuncGetAttributes,4030,1162
6936340780652.328,60237,60051,15,3.654,cuda_runtime,X,cudaFuncGetAttributes,4031,1162
6936340780656.365,60237,60051,15,3.697,cuda_runtime,X,cudaFuncGetAttributes,4032,1162
6936340780660.413,60237,60051,15,3.699,cuda_runtime,X,cudaFuncGetAttributes,4033,1162
6936340780664.48,60237,60051,15,3.882,cuda_runtime,X,cudaFuncGetAttributes,4034,1162
6936340780668.724,60237,60051,15,3.519,cuda_runtime,X,cudaFuncGetAttributes,4035,1162
6936340780672.567,60237,60051,15,4.128,cuda_runtime,X,cudaFuncGetAttributes,4036,1162
6936340780677.019,60237,60051,15,3.965,cuda_runtime,X,cudaFuncGetAttributes,4037,1162
6936340780681.278,60237,60051,15,3.494,cuda_runtime,X,cudaFuncGetAttributes,4038,1162
6936340780685.149,60237,60051,15,3.713,cuda_runtime,X,cudaFuncGetAttributes,4039,1162
6936340780718.082,60237,60051,15,3.277,cuda_runtime,X,cudaFuncGetAttributes,4040,1162
6936340780721.603,60237,60051,15,2.955,cuda_runtime,X,cudaFuncGetAttributes,4041,1162
6936340780724.802,60237,60051,15,2.933,cuda_runtime,X,cudaFuncGetAttributes,4042,1162
6936340780727.962,60237,60051,15,2.893,cuda_runtime,X,cudaFuncGetAttributes,4043,1162
6936340780731.091,60237,60051,15,2.998,cuda_runtime,X,cudaFuncGetAttributes,4044,1162
6936340780734.33,60237,60051,15,2.935,cuda_runtime,X,cudaFuncGetAttributes,4045,1162
6936340780737.527,60237,60051,15,2.934,cuda_runtime,X,cudaFuncGetAttributes,4046,1162
6936340780740.708,60237,60051,15,2.895,cuda_runtime,X,cudaFuncGetAttributes,4047,1162
6936340780743.803,60237,60051,15,3.027,cuda_runtime,X,cudaFuncGetAttributes,4048,1162
6936340780747.079,60237,60051,15,2.876,cuda_runtime,X,cudaFuncGetAttributes,4049,1162
6936340780750.216,60237,60051,15,3.011,cuda_runtime,X,cudaFuncGetAttributes,4050,1162
6936340780753.46,60237,60051,15,2.974,cuda_runtime,X,cudaFuncGetAttributes,4051,1162
6936340780868.82,60237,60051,15,4.721,cuda_runtime,X,cudaFuncGetAttributes,4052,1162
6936340780874.011,60237,60051,15,3.825,cuda_runtime,X,cudaFuncGetAttributes,4053,1162
6936340780878.296,60237,60051,15,3.566,cuda_runtime,X,cudaFuncGetAttributes,4054,1162
6936340780882.156,60237,60051,15,3.568,cuda_runtime,X,cudaFuncGetAttributes,4055,1162
6936340780886.168,60237,60051,15,3.797,cuda_runtime,X,cudaFuncGetAttributes,4056,1162
6936340780890.24,60237,60051,15,3.922,cuda_runtime,X,cudaFuncGetAttributes,4057,1162
6936340780894.502,60237,60051,15,3.901,cuda_runtime,X,cudaFuncGetAttributes,4058,1162
6936340780898.693,60237,60051,15,3.992,cuda_runtime,X,cudaFuncGetAttributes,4059,1162
6936340780903.074,60237,60051,15,3.903,cuda_runtime,X,cudaFuncGetAttributes,4060,1162
6936340780907.316,60237,60051,15,3.447,cuda_runtime,X,cudaFuncGetAttributes,4061,1162
6936340780911.044,60237,60051,15,3.352,cuda_runtime,X,cudaFuncGetAttributes,4062,1162
6936340780914.706,60237,60051,15,3.049,cuda_runtime,X,cudaFuncGetAttributes,4063,1162
6936340781005.287,60237,60051,15,1265.995,cuda_runtime,X,cudaFuncGetAttributes,4064,1162
6936340782272.255,60237,60051,15,248.585,cuda_runtime,X,cudaFuncGetAttributes,4065,1162
6936340782521.646,60237,60051,15,473.67,cuda_runtime,X,cudaFuncGetAttributes,4066,1162
6936340782996.225,60237,60051,15,736.559,cuda_runtime,X,cudaFuncGetAttributes,4067,1162
6936340783733.635,60237,60051,15,2459.974,cuda_runtime,X,cudaFuncGetAttributes,4068,1162
6936340786194.824,60237,60051,15,892.339,cuda_runtime,X,cudaFuncGetAttributes,4069,1162
6936340787088.198,60237,60051,15,914.837,cuda_runtime,X,cudaFuncGetAttributes,4070,1162
6936340788004.031,60237,60051,15,436.83,cuda_runtime,X,cudaFuncGetAttributes,4071,1162
6936340788441.904,60237,60051,15,320.387,cuda_runtime,X,cudaFuncGetAttributes,4072,1162
6936340788763.186,60237,60051,15,447.717,cuda_runtime,X,cudaFuncGetAttributes,4073,1162
6936340789211.841,60237,60051,15,894.068,cuda_runtime,X,cudaFuncGetAttributes,4074,1162
6936340790106.834,60237,60051,15,823.81,cuda_runtime,X,cudaFuncGetAttributes,4075,1162
6936340791022.938,60237,60051,15,5.779,cuda_runtime,X,cudaFuncGetAttributes,4076,1162
6936340791029.58,60237,60051,15,4.91,cuda_runtime,X,cudaFuncGetAttributes,4077,1162
6936340791034.963,60237,60051,15,5.419,cuda_runtime,X,cudaFuncGetAttributes,4078,1162
6936340791040.728,60237,60051,15,5.257,cuda_runtime,X,cudaFuncGetAttributes,4079,1162
6936340791046.405,60237,60051,15,4.892,cuda_runtime,X,cudaFuncGetAttributes,4080,1162
6936340791051.664,60237,60051,15,5.458,cuda_runtime,X,cudaFuncGetAttributes,4081,1162
6936340791057.606,60237,60051,15,4.876,cuda_runtime,X,cudaFuncGetAttributes,4082,1162
6936340791062.831,60237,60051,15,5.354,cuda_runtime,X,cudaFuncGetAttributes,4083,1162
6936340791068.717,60237,60051,15,5.164,cuda_runtime,X,cudaFuncGetAttributes,4084,1162
6936340791074.247,60237,60051,15,4.872,cuda_runtime,X,cudaFuncGetAttributes,4085,1162
6936340791079.557,60237,60051,15,5.503,cuda_runtime,X,cudaFuncGetAttributes,4086,1162
6936340791085.473,60237,60051,15,5.559,cuda_runtime,X,cudaFuncGetAttributes,4087,1162
6936340791204.74,60237,60051,15,5.374,cuda_runtime,X,cudaFuncGetAttributes,4088,1162
6936340791210.462,60237,60051,15,5.185,cuda_runtime,X,cudaFuncGetAttributes,4089,1162
6936340791216.005,60237,60051,15,5.017,cuda_runtime,X,cudaFuncGetAttributes,4090,1162
6936340791221.42,60237,60051,15,5.047,cuda_runtime,X,cudaFuncGetAttributes,4091,1162
6936340791226.863,60237,60051,15,5.597,cuda_runtime,X,cudaFuncGetAttributes,4092,1162
6936340791232.907,60237,60051,15,5.281,cuda_runtime,X,cudaFuncGetAttributes,4093,1162
6936340791238.614,60237,60051,15,4.976,cuda_runtime,X,cudaFuncGetAttributes,4094,1162
6936340791243.953,60237,60051,15,5.018,cuda_runtime,X,cudaFuncGetAttributes,4095,1162
6936340791249.419,60237,60051,15,5.239,cuda_runtime,X,cudaFuncGetAttributes,4096,1162
6936340791255.025,60237,60051,15,5.082,cuda_runtime,X,cudaFuncGetAttributes,4097,1162
6936340791260.454,60237,60051,15,5.043,cuda_runtime,X,cudaFuncGetAttributes,4098,1162
6936340791265.855,60237,60051,15,5.115,cuda_runtime,X,cudaFuncGetAttributes,4099,1162
6936340791304.653,60237,60051,15,4.634,cuda_runtime,X,cudaFuncGetAttributes,4100,1162
6936340791309.607,60237,60051,15,4.444,cuda_runtime,X,cudaFuncGetAttributes,4101,1162
6936340791314.371,60237,60051,15,4.475,cuda_runtime,X,cudaFuncGetAttributes,4102,1162
6936340791319.156,60237,60051,15,4.471,cuda_runtime,X,cudaFuncGetAttributes,4103,1162
6936340791323.938,60237,60051,15,4.478,cuda_runtime,X,cudaFuncGetAttributes,4104,1162
6936340791328.766,60237,60051,15,4.648,cuda_runtime,X,cudaFuncGetAttributes,4105,1162
6936340791333.757,60237,60051,15,4.561,cuda_runtime,X,cudaFuncGetAttributes,4106,1162
6936340791338.65,60237,60051,15,4.456,cuda_runtime,X,cudaFuncGetAttributes,4107,1162
6936340791343.423,60237,60051,15,4.489,cuda_runtime,X,cudaFuncGetAttributes,4108,1162
6936340791348.217,60237,60051,15,4.51,cuda_runtime,X,cudaFuncGetAttributes,4109,1162
6936340791353.004,60237,60051,15,4.52,cuda_runtime,X,cudaFuncGetAttributes,4110,1162
6936340791357.823,60237,60051,15,4.516,cuda_runtime,X,cudaFuncGetAttributes,4111,1162
6936340791395.037,60237,60051,15,4.652,cuda_runtime,X,cudaFuncGetAttributes,4112,1162
6936340791399.985,60237,60051,15,4.502,cuda_runtime,X,cudaFuncGetAttributes,4113,1162
6936340791404.784,60237,60051,15,4.525,cuda_runtime,X,cudaFuncGetAttributes,4114,1162
6936340791409.608,60237,60051,15,4.538,cuda_runtime,X,cudaFuncGetAttributes,4115,1162
6936340791414.408,60237,60051,15,4.479,cuda_runtime,X,cudaFuncGetAttributes,4116,1162
6936340791419.185,60237,60051,15,4.51,cuda_runtime,X,cudaFuncGetAttributes,4117,1162
6936340791424.004,60237,60051,15,4.485,cuda_runtime,X,cudaFuncGetAttributes,4118,1162
6936340791428.801,60237,60051,15,4.45,cuda_runtime,X,cudaFuncGetAttributes,4119,1162
6936340791433.55,60237,60051,15,4.497,cuda_runtime,X,cudaFuncGetAttributes,4120,1162
6936340791438.349,60237,60051,15,4.493,cuda_runtime,X,cudaFuncGetAttributes,4121,1162
6936340791443.118,60237,60051,15,4.503,cuda_runtime,X,cudaFuncGetAttributes,4122,1162
6936340791447.914,60237,60051,15,4.543,cuda_runtime,X,cudaFuncGetAttributes,4123,1162
6936340791555.671,60237,60051,15,4.951,cuda_runtime,X,cudaFuncGetAttributes,4124,1162
6936340791560.963,60237,60051,15,4.533,cuda_runtime,X,cudaFuncGetAttributes,4125,1162
6936340791565.845,60237,60051,15,4.541,cuda_runtime,X,cudaFuncGetAttributes,4126,1162
6936340791570.685,60237,60051,15,4.502,cuda_runtime,X,cudaFuncGetAttributes,4127,1162
6936340791575.492,60237,60051,15,4.51,cuda_runtime,X,cudaFuncGetAttributes,4128,1162
6936340791580.3,60237,60051,15,4.495,cuda_runtime,X,cudaFuncGetAttributes,4129,1162
6936340791585.102,60237,60051,15,4.521,cuda_runtime,X,cudaFuncGetAttributes,4130,1162
6936340791589.956,60237,60051,15,4.496,cuda_runtime,X,cudaFuncGetAttributes,4131,1162
6936340791594.75,60237,60051,15,4.472,cuda_runtime,X,cudaFuncGetAttributes,4132,1162
6936340791599.524,60237,60051,15,4.523,cuda_runtime,X,cudaFuncGetAttributes,4133,1162
6936340791604.35,60237,60051,15,4.61,cuda_runtime,X,cudaFuncGetAttributes,4134,1162
6936340791609.272,60237,60051,15,4.527,cuda_runtime,X,cudaFuncGetAttributes,4135,1162
6936340791682.383,60237,60051,15,5.502,cuda_runtime,X,cudaFuncGetAttributes,4137,1162
6936340791688.335,60237,60051,15,5.111,cuda_runtime,X,cudaFuncGetAttributes,4138,1162
6936340791693.885,60237,60051,15,5.084,cuda_runtime,X,cudaFuncGetAttributes,4139,1162
6936340791699.393,60237,60051,15,5.369,cuda_runtime,X,cudaFuncGetAttributes,4140,1162
6936340791705.22,60237,60051,15,4.931,cuda_runtime,X,cudaFuncGetAttributes,4141,1162
6936340791710.59,60237,60051,15,5.023,cuda_runtime,X,cudaFuncGetAttributes,4142,1162
6936340791716.036,60237,60051,15,4.996,cuda_runtime,X,cudaFuncGetAttributes,4143,1162
6936340791721.588,60237,60051,15,4.925,cuda_runtime,X,cudaFuncGetAttributes,4144,1162
6936340791726.94,60237,60051,15,4.889,cuda_runtime,X,cudaFuncGetAttributes,4145,1162
6936340791732.381,60237,60051,15,5.017,cuda_runtime,X,cudaFuncGetAttributes,4146,1162
6936340791737.779,60237,60051,15,4.507,cuda_runtime,X,cudaFuncGetAttributes,4147,1162
6936340791742.629,60237,60051,15,4.755,cuda_runtime,X,cudaFuncGetAttributes,4148,1162
6936340792100.368,60237,60051,11,3.618,cuda_runtime,X,cudaPeekAtLastError,4149,1162
6936340792129.047,60237,60051,11,0.277,cuda_runtime,X,cudaPeekAtLastError,4150,1162
6936340792129.753,60237,60051,11,0.166,cuda_runtime,X,cudaPeekAtLastError,4151,1162
6936340792242.691,60237,60051,211,34.982,cuda_runtime,X,cudaLaunchKernel,4154,1162
6936340792280.895,60237,60051,211,7.901,cuda_runtime,X,cudaLaunchKernel,4156,1162
6936340792295.791,60237,60051,11,0.23,cuda_runtime,X,cudaPeekAtLastError,4158,1162
6936340792297.883,60237,60051,51,14.511,cuda_runtime,X,cudaMemsetAsync,4159,1162
6936340792315.201,60237,60051,273,5128.401,cuda_runtime,X,cudaFuncSetAttribute,4160,1162
6936340797444.485,60237,60051,273,1.526,cuda_runtime,X,cudaFuncSetAttribute,4161,1162
6936340797447.246,60237,60051,430,19.55,cuda_runtime,X,cudaLaunchKernelExC,4162,1162
6936340797468.899,60237,60051,11,0.184,cuda_runtime,X,cudaPeekAtLastError,4164,1162
6936340797477.158,60237,60051,211,7.837,cuda_runtime,X,cudaLaunchKernel,4165,1162
6936340797656.406,60237,60051,135,5.117,cuda_runtime,X,cudaEventRecord,4178,1162
6936340797662.291,60237,60051,317,1.446,cuda_runtime,X,cudaStreamIsCapturing,4179,1162
6936340797664.186,60237,60051,203,1.308,cuda_runtime,X,cudaStreamGetPriority,4180,1162
6936340797666.089,60237,60051,205,0.825,cuda_runtime,X,cudaDeviceGetStreamPriorityRange,4181,1162
6936340797903.917,60237,60051,15,2314.036,cuda_runtime,X,cudaFuncGetAttributes,4183,1162
6936340800218.984,60237,60051,15,2734.026,cuda_runtime,X,cudaFuncGetAttributes,4184,1162
6936340802953.808,60237,60051,15,2780.332,cuda_runtime,X,cudaFuncGetAttributes,4185,1162
6936340805735.037,60237,60051,15,795.145,cuda_runtime,X,cudaFuncGetAttributes,4186,1162
6936340806531.255,60237,60051,15,583.615,cuda_runtime,X,cudaFuncGetAttributes,4187,1162
6936340807115.784,60237,60051,15,675.332,cuda_runtime,X,cudaFuncGetAttributes,4188,1162
6936340807792.432,60237,60051,15,1422.678,cuda_runtime,X,cudaFuncGetAttributes,4189,1162
6936340809216.189,60237,60051,15,2702.905,cuda_runtime,X,cudaFuncGetAttributes,4190,1162
6936340811920.126,60237,60051,15,2785.459,cuda_runtime,X,cudaFuncGetAttributes,4191,1162
6936340814706.579,60237,60051,15,2796.379,cuda_runtime,X,cudaFuncGetAttributes,4192,1162
6936340817504.086,60237,60051,15,1734.04,cuda_runtime,X,cudaFuncGetAttributes,4193,1162
6936340819239.09,60237,60051,15,613.414,cuda_runtime,X,cudaFuncGetAttributes,4194,1162
6936340819931.092,60237,60051,15,419.48,cuda_runtime,X,cudaFuncGetAttributes,4195,1162
6936340820351.381,60237,60051,15,453.853,cuda_runtime,X,cudaFuncGetAttributes,4196,1162
6936340820806.517,60237,60051,15,833.816,cuda_runtime,X,cudaFuncGetAttributes,4197,1162
6936340821641.609,60237,60051,15,613.159,cuda_runtime,X,cudaFuncGetAttributes,4198,1162
6936340822255.935,60237,60051,15,2797.7,cuda_runtime,X,cudaFuncGetAttributes,4199,1162
6936340825054.599,60237,60051,15,4586.609,cuda_runtime,X,cudaFuncGetAttributes,4200,1162
6936340829642.163,60237,60051,15,4527.108,cuda_runtime,X,cudaFuncGetAttributes,4201,1162
6936340834170.63,60237,60051,15,4516.798,cuda_runtime,X,cudaFuncGetAttributes,4202,1162
